week,date,venue,pair,abs_path,size_bytes,sha256,source_format
W-10,20250803,BINANCE,BTCUSDT,/Users/ygorfrancisco/Desktop/acd-monitor/analysis/flatfiles_ticks_v4/raw/BINANCE_20250803_BTCUSDT.csv.gz,67752317,48ea2d6c56ba39100de629d0b2aa56ec47f5f437fdb4cf48ea6d9b74667beb4f,v4
W-10,20250802,BYBITSPOT,BTCUSDT,/Users/ygorfrancisco/Desktop/acd-monitor/analysis/flatfiles_ticks_v4/raw/BYBITSPOT_20250802_BTCUSDT.csv.gz,15856759,421e945c887a179adb2b08d071e58a260ef273bfd8436a918e6b7d302b11b644,v4
W-10,20250801,BINANCE,BTCUSDT,/Users/ygorfrancisco/Desktop/acd-monitor/analysis/flatfiles_ticks_v4/raw/BINANCE_20250801_BTCUSDT.csv.gz,156762980,2d610dc4c36b92292f3a9e742a13470f0433a8f06f79d5ce86ce810a11d070c8,v4
W-10,20250801,BYBITSPOT,BTCUSDT,/Users/ygorfrancisco/Desktop/acd-monitor/analysis/flatfiles_ticks_v4/raw/BYBITSPOT_20250801_BTCUSDT.csv.gz,28094502,5b4f5fd8bc7df9cb66e8e3eacafff4ecd74b856e3edabff243b4d02d6ab17c87,v4
W-10,20250802,COINBASE,BTCUSDT,/Users/ygorfrancisco/Desktop/acd-monitor/analysis/flatfiles_ticks_v4/raw/COINBASE_20250802_BTCUSDT.csv.gz,26363816,d4030bc47490894f943375cf756978896c0b2434a2219e87466b6fbeae2b02e0,v4
W-10,20250801,BITGET,BTCUSDT,/Users/ygorfrancisco/Desktop/acd-monitor/analysis/flatfiles_ticks_v4/raw/BITGET_20250801_BTCUSDT.csv.gz,11503174,71c8b3388f5fc10eb7f52c00b8cc4f965882d7b8b0c6a0c756e757ac3aa84bb8,v4
W-10,20250803,COINBASE,BTCUSDT,/Users/ygorfrancisco/Desktop/acd-monitor/analysis/flatfiles_ticks_v4/raw/COINBASE_20250803_BTCUSDT.csv.gz,18027968,326710230c42d27258af50fe005dbfea8c5f70b3b083e01868eb4cced1814c60,v4
W-10,20250803,BITGET,BTCUSDT,/Users/ygorfrancisco/Desktop/acd-monitor/analysis/flatfiles_ticks_v4/raw/BITGET_20250803_BTCUSDT.csv.gz,4093351,937b83d5250d0e940f1a06cece05b2468a2f3e1ea2cd92e0e8e4db10ffb665d5,v4
W-10,20250801,COINBASE,BTCUSDT,/Users/ygorfrancisco/Desktop/acd-monitor/analysis/flatfiles_ticks_v4/raw/COINBASE_20250801_BTCUSDT.csv.gz,46366527,6c8ea0a9c4c22ffeb4fe8b39f6deccadf53a710099a5b8761f3cf6b31edb012f,v4
W-10,20250802,BITGET,BTCUSDT,/Users/ygorfrancisco/Desktop/acd-monitor/analysis/flatfiles_ticks_v4/raw/BITGET_20250802_BTCUSDT.csv.gz,4887026,d233ea51b1034608fdc46d0c872d085fea8e600f3ca48b82b9bc8861fc6c6d46,v4
W-8,20250816,BYBITSPOT,BTCUSDT,/Users/ygorfrancisco/Desktop/acd-monitor/analysis/flatfiles_ticks_v4/raw/BYBITSPOT_20250816_BTCUSDT.csv.gz,9615348,8c8ada54ffb685808826d13b97745651d8e5837b527c8ea2181d5c953c4f7a7c,v4
W-8,20250812,COINBASE,BTCUSD,/Users/ygorfrancisco/Desktop/acd-monitor/analysis/flatfiles_ticks_v4/raw/COINBASE_20250812_BTCUSD.csv.gz,29198299,0073f813e7b8a5e2a8075634fc766433512bb75a32c60274d3642dcb32ae7f74,v4
W-8,20250811,BYBITSPOT,BTCUSDT,/Users/ygorfrancisco/Desktop/acd-monitor/analysis/flatfiles_ticks_v4/raw/BYBITSPOT_20250811_BTCUSDT.csv.gz,32213475,0223533f8949bb33163acb09b983f6aebcb5f1492dac6689032cd51a558ead81,v4
W-8,20250816,COINBASE,BTCUSD,/Users/ygorfrancisco/Desktop/acd-monitor/analysis/flatfiles_ticks_v4/raw/COINBASE_20250816_BTCUSD.csv.gz,22302018,124b70c8b61db7180c53f2c4f4c3ff3969467ba1a2942e29fc663f910d71dde0,v4
W-8,20250817,BINANCE,BTCUSDT,/Users/ygorfrancisco/Desktop/acd-monitor/analysis/flatfiles_ticks_v4/raw/BINANCE_20250817_BTCUSDT.csv.gz,44621111,0b611a41829a9c6a6a5b13295c716a2c9313f9a3a43564ed5eba4a10b56450ca,v4
W-8,20250816,BINANCE,BTCUSDT,/Users/ygorfrancisco/Desktop/acd-monitor/analysis/flatfiles_ticks_v4/raw/BINANCE_20250816_BTCUSDT.csv.gz,44636585,acd9de01bc03e5ddf62e9797b39d746c5c30cfe6482e6c25d9101c9de9d25453,v4
W-8,20250811,COINBASE,BTCUSD,/Users/ygorfrancisco/Desktop/acd-monitor/analysis/flatfiles_ticks_v4/raw/COINBASE_20250811_BTCUSD.csv.gz,31890960,bd94dc56d87f0c2c9d611b66c408789bf073fd73dc18e7c126a614e20ff0ba75,v4
W-8,20250815,COINBASE,BTCUSD,/Users/ygorfrancisco/Desktop/acd-monitor/analysis/flatfiles_ticks_v4/raw/COINBASE_20250815_BTCUSD.csv.gz,34647249,9b0ff9751860bd6cd1b4957252fab08f0778d0cb3b4823d06ead50f5e24f36aa,v4
W-8,20250811,BINANCE,BTCUSDT,/Users/ygorfrancisco/Desktop/acd-monitor/analysis/flatfiles_ticks_v4/raw/BINANCE_20250811_BTCUSDT.csv.gz,150280280,206ce5336cf869777511833f810c2cafd347ad42f12fcf42eb5159eb02681dd9,v4
W-8,20250817,BYBITSPOT,BTCUSDT,/Users/ygorfrancisco/Desktop/acd-monitor/analysis/flatfiles_ticks_v4/raw/BYBITSPOT_20250817_BTCUSDT.csv.gz,10380681,203b21eddbd055654dacf512a881a3078ec549d0b89bf54cd81a990a7b06f954,v4
W-8,20250813,BINANCE,BTCUSDT,/Users/ygorfrancisco/Desktop/acd-monitor/analysis/flatfiles_ticks_v4/raw/BINANCE_20250813_BTCUSDT.csv.gz,138642933,942e790fd026d48fba12934ec7f8286914abc7e932067f3941b909ec26b65c4f,v4
W-8,20250815,BYBITSPOT,BTCUSDT,/Users/ygorfrancisco/Desktop/acd-monitor/analysis/flatfiles_ticks_v4/raw/BYBITSPOT_20250815_BTCUSDT.csv.gz,20025390,854c1faedc140450625ada2c3512b5b8989bc890d4226058583ec7a3609eeb40,v4
W-8,20250814,BINANCE,BTCUSDT,/Users/ygorfrancisco/Desktop/acd-monitor/analysis/flatfiles_ticks_v4/raw/BINANCE_20250814_BTCUSDT.csv.gz,163009522,6eddb5b6a0e4c31a603482e2584c32417653ed99f9ce8eb2bee175aefc16d211,v4
W-8,20250812,BYBITSPOT,BTCUSDT,/Users/ygorfrancisco/Desktop/acd-monitor/analysis/flatfiles_ticks_v4/raw/BYBITSPOT_20250812_BTCUSDT.csv.gz,22802791,dc4f805b952cb4a5b16247ba481e2732be32ca190fb283be48e99155a08d01af,v4
W-8,20250813,BYBITSPOT,BTCUSDT,/Users/ygorfrancisco/Desktop/acd-monitor/analysis/flatfiles_ticks_v4/raw/BYBITSPOT_20250813_BTCUSDT.csv.gz,26782015,4b308ba6cd46b510de2c601fb633c34ad8051eab17ee270e71e3fd8cc0f92105,v4
W-8,20250815,BINANCE,BTCUSDT,/Users/ygorfrancisco/Desktop/acd-monitor/analysis/flatfiles_ticks_v4/raw/BINANCE_20250815_BTCUSDT.csv.gz,107509350,3708fdee0bfffea6735542f63b69e3be4aabe8daffa42a7df309d4782846a4a3,v4
W-8,20250814,BYBITSPOT,BTCUSDT,/Users/ygorfrancisco/Desktop/acd-monitor/analysis/flatfiles_ticks_v4/raw/BYBITSPOT_20250814_BTCUSDT.csv.gz,34623108,507e18bc650cb08c62dda43191fe95b63bd14457d0bfedb873f93803b993a8af,v4
W-8,20250812,BINANCE,BTCUSDT,/Users/ygorfrancisco/Desktop/acd-monitor/analysis/flatfiles_ticks_v4/raw/BINANCE_20250812_BTCUSDT.csv.gz,102408706,e105a879bd4458494af1e52d9462e80a7e048b6242ec5c75bbd5a61a3f826d3a,v4
W-8,20250817,COINBASE,BTCUSDT,/Users/ygorfrancisco/Desktop/acd-monitor/analysis/flatfiles_ticks_v4/raw/COINBASE_20250817_BTCUSDT.csv.gz,20180761,62ebe9efb608e92aa2283806d5e1636608ed55e4f322577d1e83bc60087cebc1,v4
W-8,20250815,BITGET,BTCUSDT,/Users/ygorfrancisco/Desktop/acd-monitor/analysis/flatfiles_ticks_v4/raw/BITGET_20250815_BTCUSDT.csv.gz,11629844,be6fda725b9f931f4543b15d5a65e54f5b6cf704bd560957ec64a14bd8fe426a,v4
W-8,20250812,BITGET,BTCUSDT,/Users/ygorfrancisco/Desktop/acd-monitor/analysis/flatfiles_ticks_v4/raw/BITGET_20250812_BTCUSDT.csv.gz,24907863,1dbc5ca0c5dfd92790fd8f9774ea8eca5e73d5250f2aeeb4a77d94a2c4a2ea12,v4
W-8,20250813,BITGET,BTCUSDT,/Users/ygorfrancisco/Desktop/acd-monitor/analysis/flatfiles_ticks_v4/raw/BITGET_20250813_BTCUSDT.csv.gz,19395022,27a16e80dcb360e131f2584da744a03238fd765f0af0ff395c5b13ab4be76c4e,v4
W-8,20250811,COINBASE,BTCUSDT,/Users/ygorfrancisco/Desktop/acd-monitor/analysis/flatfiles_ticks_v4/raw/COINBASE_20250811_BTCUSDT.csv.gz,31890960,bd94dc56d87f0c2c9d611b66c408789bf073fd73dc18e7c126a614e20ff0ba75,v4
W-8,20250814,BITGET,BTCUSDT,/Users/ygorfrancisco/Desktop/acd-monitor/analysis/flatfiles_ticks_v4/raw/BITGET_20250814_BTCUSDT.csv.gz,15673952,8e8bf39490d35c9b2e4b3fc61f366ff0dbb0ce6ca10228e156a585c7d7c81b4f,v4
W-8,20250816,COINBASE,BTCUSDT,/Users/ygorfrancisco/Desktop/acd-monitor/analysis/flatfiles_ticks_v4/raw/COINBASE_20250816_BTCUSDT.csv.gz,22302018,124b70c8b61db7180c53f2c4f4c3ff3969467ba1a2942e29fc663f910d71dde0,v4
W-8,20250816,BITGET,BTCUSDT,/Users/ygorfrancisco/Desktop/acd-monitor/analysis/flatfiles_ticks_v4/raw/BITGET_20250816_BTCUSDT.csv.gz,10187403,684017b285bafd0f8f284acaa6b11e6a0dcd0dcb25508480f44f3580e8ecb032,v4
W-8,20250814,COINBASE,BTCUSD,/Users/ygorfrancisco/Desktop/acd-monitor/analysis/flatfiles_ticks_v4/raw/COINBASE_20250814_BTCUSD.csv.gz,49690844,65434b3d4f600677b6af0ba510157e8aa2f534bc59a721f3e6dffb7137ac9489,v4
W-8,20250814,COINBASE,BTCUSDT,/Users/ygorfrancisco/Desktop/acd-monitor/analysis/flatfiles_ticks_v4/raw/COINBASE_20250814_BTCUSDT.csv.gz,49690844,65434b3d4f600677b6af0ba510157e8aa2f534bc59a721f3e6dffb7137ac9489,v4
W-8,20250811,BITGET,BTCUSDT,/Users/ygorfrancisco/Desktop/acd-monitor/analysis/flatfiles_ticks_v4/raw/BITGET_20250811_BTCUSDT.csv.gz,14173402,40990c14113cef474fe82d77a7e7f5921a8965ef03f61c6341b4f92dcdb7cb0d,v4
W-8,20250813,COINBASE,BTCUSDT,/Users/ygorfrancisco/Desktop/acd-monitor/analysis/flatfiles_ticks_v4/raw/COINBASE_20250813_BTCUSDT.csv.gz,37445344,8135bff7bbc8a09a2440d09886eae7d11f757a361d0c9ddd76ca17453148aa26,v4
W-8,20250812,COINBASE,BTCUSDT,/Users/ygorfrancisco/Desktop/acd-monitor/analysis/flatfiles_ticks_v4/raw/COINBASE_20250812_BTCUSDT.csv.gz,29198299,0073f813e7b8a5e2a8075634fc766433512bb75a32c60274d3642dcb32ae7f74,v4
W-8,20250815,COINBASE,BTCUSDT,/Users/ygorfrancisco/Desktop/acd-monitor/analysis/flatfiles_ticks_v4/raw/COINBASE_20250815_BTCUSDT.csv.gz,34647249,9b0ff9751860bd6cd1b4957252fab08f0778d0cb3b4823d06ead50f5e24f36aa,v4
W-8,20250817,COINBASE,BTCUSD,/Users/ygorfrancisco/Desktop/acd-monitor/analysis/flatfiles_ticks_v4/raw/COINBASE_20250817_BTCUSD.csv.gz,20180761,62ebe9efb608e92aa2283806d5e1636608ed55e4f322577d1e83bc60087cebc1,v4
W-8,20250817,BITGET,BTCUSDT,/Users/ygorfrancisco/Desktop/acd-monitor/analysis/flatfiles_ticks_v4/raw/BITGET_20250817_BTCUSDT.csv.gz,8453328,64e1c6c27d0d414b0cb6a5488f9c36fe9c7cd2f546409517b962068b831153c5,v4
W-8,20250813,COINBASE,BTCUSD,/Users/ygorfrancisco/Desktop/acd-monitor/analysis/flatfiles_ticks_v4/raw/COINBASE_20250813_BTCUSD.csv.gz,37445344,8135bff7bbc8a09a2440d09886eae7d11f757a361d0c9ddd76ca17453148aa26,v4
W-3,20250915,BYBITSPOT,BTCUSDT,/Users/ygorfrancisco/Desktop/acd-monitor/analysis/flatfiles_ticks_v4/raw/BYBITSPOT_20250915_BTCUSDT.csv.gz,28287673,bbb3d3627dcf3a1d4ef9299a3c0ef426de2c4a4b3cf323daa47678307433dafb,v4
W-3,20250920,BITGET,BTCUSDT,/Users/ygorfrancisco/Desktop/acd-monitor/analysis/flatfiles_ticks_v4/raw/BITGET_20250920_BTCUSDT.csv.gz,8874081,aa150b4f8e0005846a52286b5260630849391fec6a5167141eea44946f96f5f3,v4
W-3,20250915,BINANCE,BTCUSDT,/Users/ygorfrancisco/Desktop/acd-monitor/analysis/flatfiles_ticks_v4/raw/BINANCE_20250915_BTCUSDT.csv.gz,156291265,57c6a4e294bf073982e245f548812bdbba2335d73ced6fcbdb3cf4f2106716fb,v4
W-3,20250921,BITGET,BTCUSDT,/Users/ygorfrancisco/Desktop/acd-monitor/analysis/flatfiles_ticks_v4/raw/BITGET_20250921_BTCUSDT.csv.gz,9786969,5b67a2820a8bd34cd5244586d5015075fb2853ea52ac9bd5020f2296c0b40b39,v4
W-3,20250918,BINANCE,BTCUSDT,/Users/ygorfrancisco/Desktop/acd-monitor/analysis/flatfiles_ticks_v4/raw/BINANCE_20250918_BTCUSDT.csv.gz,160279175,6ebfa2d99c4a3da48ce39ff3f8b8487b5e1d5699444e6c35f6c074059d4996ed,v4
W-3,20250916,BYBITSPOT,BTCUSDT,/Users/ygorfrancisco/Desktop/acd-monitor/analysis/flatfiles_ticks_v4/raw/BYBITSPOT_20250916_BTCUSDT.csv.gz,24234250,84763037983a8a19acb285d33597eac04048325ada110d1649687a9384c2992c,v4
W-3,20250921,COINBASE,BTCUSDT,/Users/ygorfrancisco/Desktop/acd-monitor/analysis/flatfiles_ticks_v4/raw/COINBASE_20250921_BTCUSDT.csv.gz,23328804,ce5b5b7c238edfef32d222062c987d9130b3ab29c07079b30f99d8527a5c20ca,v4
W-3,20250917,BINANCE,BTCUSDT,/Users/ygorfrancisco/Desktop/acd-monitor/analysis/flatfiles_ticks_v4/raw/BINANCE_20250917_BTCUSDT.csv.gz,125254989,91a1a281d00d4b448a5fe2e07e383759b7f37d905551127f9605840398eb8a2f,v4
W-3,20250919,BYBITSPOT,BTCUSDT,/Users/ygorfrancisco/Desktop/acd-monitor/analysis/flatfiles_ticks_v4/raw/BYBITSPOT_20250919_BTCUSDT.csv.gz,20181564,cc071a30092cfcd79a8ec48f116fd92ba3f5aacfb2d61504d6aee04401747d62,v4
W-3,20250918,BYBITSPOT,BTCUSDT,/Users/ygorfrancisco/Desktop/acd-monitor/analysis/flatfiles_ticks_v4/raw/BYBITSPOT_20250918_BTCUSDT.csv.gz,19782961,2714c8c0e571f96c1caf5f99f7f0a270a2551caf659b4c3cd18f5ee47a5e824d,v4
W-3,20250916,BINANCE,BTCUSDT,/Users/ygorfrancisco/Desktop/acd-monitor/analysis/flatfiles_ticks_v4/raw/BINANCE_20250916_BTCUSDT.csv.gz,108896489,f0fec60fd33d9b779a2475fd3ea0eae320fcc797ad44c065e0cadf33b0040ad6,v4
W-3,20250917,BYBITSPOT,BTCUSDT,/Users/ygorfrancisco/Desktop/acd-monitor/analysis/flatfiles_ticks_v4/raw/BYBITSPOT_20250917_BTCUSDT.csv.gz,23949831,a4cc2ca7379cfa94ed04bd8864ddfe8d5b40cd7521a3c86ff28998528b682ec5,v4
W-3,20250919,BINANCE,BTCUSDT,/Users/ygorfrancisco/Desktop/acd-monitor/analysis/flatfiles_ticks_v4/raw/BINANCE_20250919_BTCUSDT.csv.gz,138210118,0c937fbf588b72881d1113233bb9576274dee36892559ccf387409550106e33e,v4
W-3,20250920,COINBASE,BTCUSDT,/Users/ygorfrancisco/Desktop/acd-monitor/analysis/flatfiles_ticks_v4/raw/COINBASE_20250920_BTCUSDT.csv.gz,25110855,e6821d426f304020cf2049171623b194bf439056f684542bd8164d22f075a976,v4
W-3,20250916,BITGET,BTCUSDT,/Users/ygorfrancisco/Desktop/acd-monitor/analysis/flatfiles_ticks_v4/raw/BITGET_20250916_BTCUSDT.csv.gz,12781941,c70e1f4b00df59f5e8ca769afa4ceb45798e38b0f98c3808fc85ff96458c84bb,v4
W-3,20250919,BITGET,BTCUSDT,/Users/ygorfrancisco/Desktop/acd-monitor/analysis/flatfiles_ticks_v4/raw/BITGET_20250919_BTCUSDT.csv.gz,10320784,b150fcc18db6d054af4a2a3bdad295bd1eb1026a80502812d578913d9571b10b,v4
W-3,20250918,BITGET,BTCUSDT,/Users/ygorfrancisco/Desktop/acd-monitor/analysis/flatfiles_ticks_v4/raw/BITGET_20250918_BTCUSDT.csv.gz,15301646,af1641b2b877f2225889098aad375f5df5f86d25f6858ce9ad8b3d50055a21cd,v4
W-3,20250917,BITGET,BTCUSDT,/Users/ygorfrancisco/Desktop/acd-monitor/analysis/flatfiles_ticks_v4/raw/BITGET_20250917_BTCUSDT.csv.gz,12857998,fafb318ab54075f630136db4cddac14517a0765fa05fe51fb394c0770e005629,v4
W-3,20250915,COINBASE,BTCUSDT,/Users/ygorfrancisco/Desktop/acd-monitor/analysis/flatfiles_ticks_v4/raw/COINBASE_20250915_BTCUSDT.csv.gz,41499146,8a4873419ff2ba25c3e9916a3bbda63e81ab637ca1c1aa67d721db2434a828e7,v4
W-3,20250915,BITGET,BTCUSDT,/Users/ygorfrancisco/Desktop/acd-monitor/analysis/flatfiles_ticks_v4/raw/BITGET_20250915_BTCUSDT.csv.gz,19905331,c22cbb6b9413343e2350d949750dac799c7e24a71d6cb9c11457a7a3300e4723,v4
W-3,20250917,COINBASE,BTCUSDT,/Users/ygorfrancisco/Desktop/acd-monitor/analysis/flatfiles_ticks_v4/raw/COINBASE_20250917_BTCUSDT.csv.gz,43951027,e1138c28eea6648d5f306dddf807ac5301068b8d6ad5fdd249551cd2333d9970,v4
W-3,20250920,BYBITSPOT,BTCUSDT,/Users/ygorfrancisco/Desktop/acd-monitor/analysis/flatfiles_ticks_v4/raw/BYBITSPOT_20250920_BTCUSDT.csv.gz,7829376,35de9196be8c42c1e16f4f072d60c3dddc7196e7e4cca0cb6acaa43157d2c2c8,v4
W-3,20250918,COINBASE,BTCUSDT,/Users/ygorfrancisco/Desktop/acd-monitor/analysis/flatfiles_ticks_v4/raw/COINBASE_20250918_BTCUSDT.csv.gz,42073890,945c5ebda44a9c623300192b32057788e1104f99577017dc14c869e71b22be95,v4
W-3,20250919,COINBASE,BTCUSDT,/Users/ygorfrancisco/Desktop/acd-monitor/analysis/flatfiles_ticks_v4/raw/COINBASE_20250919_BTCUSDT.csv.gz,44221823,2e2631f6a32ec4239a816643040a76b7259b15a06f1a661fc72a9a2fa5026cf1,v4
W-3,20250916,COINBASE,BTCUSDT,/Users/ygorfrancisco/Desktop/acd-monitor/analysis/flatfiles_ticks_v4/raw/COINBASE_20250916_BTCUSDT.csv.gz,43138940,48aaa0f8a23e539300a6e144097cdf790791f178f4990dfb6734d624d2d0bb9a,v4
W-3,20250921,BYBITSPOT,BTCUSDT,/Users/ygorfrancisco/Desktop/acd-monitor/analysis/flatfiles_ticks_v4/raw/BYBITSPOT_20250921_BTCUSDT.csv.gz,16196466,901fd9b0f2061538fdffef1fd3da18902632ed57107c60b636a425d835baa403,v4
W-9,20250805,BINANCE,BTCUSDT,/Users/ygorfrancisco/Desktop/acd-monitor/analysis/flatfiles_ticks_v4/raw/BINANCE_20250805_BTCUSDT.csv.gz,96392989,e718e3d1832c22926191145670b8f855ac081cea3f076b96f1cfe85964a8cf7c,v4
W-9,20250810,BINANCE,BTCUSDT,/Users/ygorfrancisco/Desktop/acd-monitor/analysis/flatfiles_ticks_v4/raw/BINANCE_20250810_BTCUSDT.csv.gz,86931189,d323066299ef4088474013f58857616f7ff8f724df274a84db4a270bb20c5fd4,v4
W-9,20250805,COINBASE,BTCUSD,/Users/ygorfrancisco/Desktop/acd-monitor/analysis/flatfiles_ticks_v4/raw/COINBASE_20250805_BTCUSD.csv.gz,26256418,c551a9a178aa9a8656375368d1faeef227374a82eef44012b25cf79434336372,v4
W-9,20250804,BYBITSPOT,BTCUSDT,/Users/ygorfrancisco/Desktop/acd-monitor/analysis/flatfiles_ticks_v4/raw/BYBITSPOT_20250804_BTCUSDT.csv.gz,18905149,8b6743876434ce2f7b5e4cc2b686f8cce53a75cfd6b4b9d45d3fa7e68cbe05e2,v4
W-9,20250806,COINBASE,BTCUSD,/Users/ygorfrancisco/Desktop/acd-monitor/analysis/flatfiles_ticks_v4/raw/COINBASE_20250806_BTCUSD.csv.gz,25148032,5cee998f16d7120c32852381ad5986d059bbc875c857098f91cc6b92f8fb74d0,v4
W-9,20250805,BYBITSPOT,BTCUSDT,/Users/ygorfrancisco/Desktop/acd-monitor/analysis/flatfiles_ticks_v4/raw/BYBITSPOT_20250805_BTCUSDT.csv.gz,21843782,22b85af111fedecaa7a483a97ae0a41543295a70a9303e9ba67768b80a4b1000,v4
W-9,20250810,BYBITSPOT,BTCUSDT,/Users/ygorfrancisco/Desktop/acd-monitor/analysis/flatfiles_ticks_v4/raw/BYBITSPOT_20250810_BTCUSDT.csv.gz,19500565,5ee208deb91e30691a84a31ad15e55fa5ba8bc390371c840767f2017c5fde7d9,v4
W-9,20250804,BINANCE,BTCUSDT,/Users/ygorfrancisco/Desktop/acd-monitor/analysis/flatfiles_ticks_v4/raw/BINANCE_20250804_BTCUSDT.csv.gz,73442338,f2e9df2fe1c986ed953da83450f7c0b8b624c36af26ae2a4b5b1a7aa0ed49d82,v4
W-9,20250806,BINANCE,BTCUSDT,/Users/ygorfrancisco/Desktop/acd-monitor/analysis/flatfiles_ticks_v4/raw/BINANCE_20250806_BTCUSDT.csv.gz,107502607,45bf6ce20719457032c4d3ab1fe6fbe1cf49dcb587fc4f0a2de1beb6da309b57,v4
W-9,20250808,BYBITSPOT,BTCUSDT,/Users/ygorfrancisco/Desktop/acd-monitor/analysis/flatfiles_ticks_v4/raw/BYBITSPOT_20250808_BTCUSDT.csv.gz,19682599,fe447f999fdcbe52ccb751bf02f28b1409f4625d274e4160836f7e06985bae6e,v4
W-9,20250808,COINBASE,BTCUSD,/Users/ygorfrancisco/Desktop/acd-monitor/analysis/flatfiles_ticks_v4/raw/COINBASE_20250808_BTCUSD.csv.gz,23684245,46403bef90c462462e59272273e6487a8cc185fa19f8746065db034b8345d2fa,v4
W-9,20250809,BINANCE,BTCUSDT,/Users/ygorfrancisco/Desktop/acd-monitor/analysis/flatfiles_ticks_v4/raw/BINANCE_20250809_BTCUSDT.csv.gz,53208531,192922bb366ded28495b8ccdee5821c9411633cca51e7c182633c540c90babf0,v4
W-9,20250807,BYBITSPOT,BTCUSDT,/Users/ygorfrancisco/Desktop/acd-monitor/analysis/flatfiles_ticks_v4/raw/BYBITSPOT_20250807_BTCUSDT.csv.gz,21440770,9cbb672c46eb3d57b593aff687d19a78257c0a50f1135d5cb41ccfc91ff887ff,v4
W-9,20250806,BYBITSPOT,BTCUSDT,/Users/ygorfrancisco/Desktop/acd-monitor/analysis/flatfiles_ticks_v4/raw/BYBITSPOT_20250806_BTCUSDT.csv.gz,18801274,eb9a7dc92d9c9365eb54b15fab30d97e1358dfbd913bba337f0d7b2f1afe08b9,v4
W-9,20250808,BINANCE,BTCUSDT,/Users/ygorfrancisco/Desktop/acd-monitor/analysis/flatfiles_ticks_v4/raw/BINANCE_20250808_BTCUSDT.csv.gz,79213062,948d0894c32a423d5ea241cca954b3e6f818cb18adf9dc7e155be39301a002e9,v4
W-9,20250809,BYBITSPOT,BTCUSDT,/Users/ygorfrancisco/Desktop/acd-monitor/analysis/flatfiles_ticks_v4/raw/BYBITSPOT_20250809_BTCUSDT.csv.gz,13784150,cdf6ac20ae0e5a32acc175bf0d2b3c06883001acac1295832511edddea017587,v4
W-9,20250807,BINANCE,BTCUSDT,/Users/ygorfrancisco/Desktop/acd-monitor/analysis/flatfiles_ticks_v4/raw/BINANCE_20250807_BTCUSDT.csv.gz,119403459,b0266ed8359c8dcb5a3bbd1c6d6b74ae715b3681804190822673d6ab7c15b9ec,v4
W-9,20250808,BITGET,BTCUSDT,/Users/ygorfrancisco/Desktop/acd-monitor/analysis/flatfiles_ticks_v4/raw/BITGET_20250808_BTCUSDT.csv.gz,9877609,82f7de4db5a4dd17971ca2ae70ebaa8d6bd3b45482abe2d3c6bef35ed8eecd67,v4
W-9,20250810,COINBASE,BTCUSDT,/Users/ygorfrancisco/Desktop/acd-monitor/analysis/flatfiles_ticks_v4/raw/COINBASE_20250810_BTCUSDT.csv.gz,19117778,2717cd995afededd7ed5cf5f1f4682a6402f01a1b639b62f70250406c82888c4,v4
W-9,20250805,COINBASE,BTCUSDT,/Users/ygorfrancisco/Desktop/acd-monitor/analysis/flatfiles_ticks_v4/raw/COINBASE_20250805_BTCUSDT.csv.gz,26256418,c551a9a178aa9a8656375368d1faeef227374a82eef44012b25cf79434336372,v4
W-9,20250807,BITGET,BTCUSDT,/Users/ygorfrancisco/Desktop/acd-monitor/analysis/flatfiles_ticks_v4/raw/BITGET_20250807_BTCUSDT.csv.gz,9768126,989af166bebcd987af9e40c07feb5870868ee1b38916eda7af58fb1e52a69a45,v4
W-9,20250806,BITGET,BTCUSDT,/Users/ygorfrancisco/Desktop/acd-monitor/analysis/flatfiles_ticks_v4/raw/BITGET_20250806_BTCUSDT.csv.gz,7689324,a27bc9dfb1ed7fd5de67d39525b7700da4a44cd47a860e64c71a218e244fc503,v4
W-9,20250804,COINBASE,BTCUSDT,/Users/ygorfrancisco/Desktop/acd-monitor/analysis/flatfiles_ticks_v4/raw/COINBASE_20250804_BTCUSDT.csv.gz,23352715,bc03c268feebe88eef808d198b1bc7df415a13426293b9260f89bcabf9a61166,v4
W-9,20250809,BITGET,BTCUSDT,/Users/ygorfrancisco/Desktop/acd-monitor/analysis/flatfiles_ticks_v4/raw/BITGET_20250809_BTCUSDT.csv.gz,9140791,ffb6f81b8c8371838890517204d2c591f6248dfeb3896aeacc3056b54c1b19dd,v4
W-9,20250809,COINBASE,BTCUSD,/Users/ygorfrancisco/Desktop/acd-monitor/analysis/flatfiles_ticks_v4/raw/COINBASE_20250809_BTCUSD.csv.gz,19319741,3beb7bc2dc56a4b3c2df45dfb69743ea83b95ef22ddd6f9025a4048b5fc1e7ff,v4
W-9,20250809,COINBASE,BTCUSDT,/Users/ygorfrancisco/Desktop/acd-monitor/analysis/flatfiles_ticks_v4/raw/COINBASE_20250809_BTCUSDT.csv.gz,19319741,3beb7bc2dc56a4b3c2df45dfb69743ea83b95ef22ddd6f9025a4048b5fc1e7ff,v4
W-9,20250810,COINBASE,BTCUSD,/Users/ygorfrancisco/Desktop/acd-monitor/analysis/flatfiles_ticks_v4/raw/COINBASE_20250810_BTCUSD.csv.gz,19117778,2717cd995afededd7ed5cf5f1f4682a6402f01a1b639b62f70250406c82888c4,v4
