date,venue,filename,key,size_bytes,sha256,attempts,status
20250714,BINANCE,IDDI-138144+SC-BINANCE_SPOT_LTC_USDT+S-LTCUSDT.csv.gz,T-TRADES/D-20250714/E-BINANCE/IDDI-138144+SC-BINANCE_SPOT_LTC_USDT+S-LTCUSDT.csv.gz,16214313,ede2d0ae004bd37076ab6027d23e56b49ba7076cbae81409e46a2fc29038f7f5,1,success
20250714,BINANCE,IDDI-138148+SC-BINANCE_SPOT_LTC_BNB+S-LTCBNB.csv.gz,T-TRADES/D-20250714/E-BINANCE/IDDI-138148+SC-BINANCE_SPOT_LTC_BNB+S-LTCBNB.csv.gz,22823,ec768d8a7cce37febf85cf36ff282aa0de4b3f173f2122b2448fe62515c20167,1,success
20250714,BINANCE,IDDI-138162+SC-BINANCE_SPOT_LINK_ETH+S-LINKETH.csv.gz,T-TRADES/D-20250714/E-BINANCE/IDDI-138162+SC-BINANCE_SPOT_LINK_ETH+S-LINKETH.csv.gz,187145,f457ff9fd2bbe072377900237737b1743a2ae5696fe78262b020b046ed31caaf,1,success
20250714,BINANCE,IDDI-138164+SC-BINANCE_SPOT_LSK_BTC+S-LSKBTC.csv.gz,T-TRADES/D-20250714/E-BINANCE/IDDI-138164+SC-BINANCE_SPOT_LSK_BTC+S-LSKBTC.csv.gz,8844,228951cce76bcf532039d1f267482b73867a101b8366921bfd6f3b93e190246f,1,success
20250714,BINANCE,IDDI-138165+SC-BINANCE_SPOT_QTUM_ETH+S-QTUMETH.csv.gz,T-TRADES/D-20250714/E-BINANCE/IDDI-138165+SC-BINANCE_SPOT_QTUM_ETH+S-QTUMETH.csv.gz,969,b68004be0e8bf656074038b1038e11fca84ca5a714c0e4e518bbdaa779367278,1,success
20250714,BINANCE,IDDI-138166+SC-BINANCE_SPOT_ADA_BTC+S-ADABTC.csv.gz,T-TRADES/D-20250714/E-BINANCE/IDDI-138166+SC-BINANCE_SPOT_ADA_BTC+S-ADABTC.csv.gz,480477,05ccda64abd0fd62f88007536b645019fd1c33287380153e441337aa41a78cbf,1,success
20250714,BINANCE,IDDI-138174+SC-BINANCE_SPOT_GAS_BTC+S-GASBTC.csv.gz,T-TRADES/D-20250714/E-BINANCE/IDDI-138174+SC-BINANCE_SPOT_GAS_BTC+S-GASBTC.csv.gz,12962,3b0af8732f17b58727686f4a7f56c7c583e9693717724039b5cc698d116a5b16,1,success
20250714,BINANCE,IDDI-138177+SC-BINANCE_SPOT_ETH_BTC+S-ETHBTC.csv.gz,T-TRADES/D-20250714/E-BINANCE/IDDI-138177+SC-BINANCE_SPOT_ETH_BTC+S-ETHBTC.csv.gz,4191644,0aed290966069a4c6300106f51173b868dc41425b5fec6ac83b076faad76f21b,1,success
20250714,BINANCE,IDDI-138179+SC-BINANCE_SPOT_ETC_BTC+S-ETCBTC.csv.gz,T-TRADES/D-20250714/E-BINANCE/IDDI-138179+SC-BINANCE_SPOT_ETC_BTC+S-ETCBTC.csv.gz,138990,d2f2c1ae7cb12c757f8a7290ff35ed910786e6a7274955a5fb62e2175f9d0b02,1,success
20250714,BINANCE,IDDI-138181+SC-BINANCE_SPOT_DASH_BTC+S-DASHBTC.csv.gz,T-TRADES/D-20250714/E-BINANCE/IDDI-138181+SC-BINANCE_SPOT_DASH_BTC+S-DASHBTC.csv.gz,20341,ca5db992ecd30d7c31635dc8106191108e66502a5f455effa15ddb2393e09c30,1,success
20250714,BINANCE,IDDI-138184+SC-BINANCE_SPOT_QTUM_BTC+S-QTUMBTC.csv.gz,T-TRADES/D-20250714/E-BINANCE/IDDI-138184+SC-BINANCE_SPOT_QTUM_BTC+S-QTUMBTC.csv.gz,4005,66ccb3c37988dd8aaecfeb0ba2b18250d8bb201790b925ebe656d4c5af491009,1,success
20250714,BINANCE,IDDI-138186+SC-BINANCE_SPOT_NEO_BTC+S-NEOBTC.csv.gz,T-TRADES/D-20250714/E-BINANCE/IDDI-138186+SC-BINANCE_SPOT_NEO_BTC+S-NEOBTC.csv.gz,56401,6129436dc082b8610431a0dc960dc8c0c614b1545cb2efd846c25186d4e6be1f,1,success
20250714,BINANCE,IDDI-138187+SC-BINANCE_SPOT_ZEC_BTC+S-ZECBTC.csv.gz,T-TRADES/D-20250714/E-BINANCE/IDDI-138187+SC-BINANCE_SPOT_ZEC_BTC+S-ZECBTC.csv.gz,17579,6082ee2a3290d819255e82e00ac70bcf23acc86cb81586668e55ffe260f567a6,1,success
20250714,BINANCE,IDDI-138191+SC-BINANCE_SPOT_XRP_ETH+S-XRPETH.csv.gz,T-TRADES/D-20250714/E-BINANCE/IDDI-138191+SC-BINANCE_SPOT_XRP_ETH+S-XRPETH.csv.gz,756951,02f94d0431a75c77e79043a77ceba21f83a7477157de6022fda3477ce14949ab,1,success
20250714,BINANCE,IDDI-138192+SC-BINANCE_SPOT_KNC_BTC+S-KNCBTC.csv.gz,T-TRADES/D-20250714/E-BINANCE/IDDI-138192+SC-BINANCE_SPOT_KNC_BTC+S-KNCBTC.csv.gz,100167,d4f7bf882a6f90b8d9056aff79f50fe551c5dcb7e52e3051c120dd90a711d98a,1,success
20250714,BINANCE,IDDI-138196+SC-BINANCE_SPOT_LTC_BTC+S-LTCBTC.csv.gz,T-TRADES/D-20250714/E-BINANCE/IDDI-138196+SC-BINANCE_SPOT_LTC_BTC+S-LTCBTC.csv.gz,199015,2a71ee94a5970db002316031eb09fe26e1d516283d71eec9adb50884eac58bf4,1,success
20250714,BINANCE,IDDI-138209+SC-BINANCE_SPOT_POWR_ETH+S-POWRETH.csv.gz,T-TRADES/D-20250714/E-BINANCE/IDDI-138209+SC-BINANCE_SPOT_POWR_ETH+S-POWRETH.csv.gz,25278,62b068f1fb7272a363eeaeee3e2f3f86049c5d8a454fc7365e2bdaf59afb2569,1,success
20250714,BINANCE,IDDI-138123+SC-BINANCE_SPOT_BTC_USDT+S-BTCUSDT.csv.gz,T-TRADES/D-20250714/E-BINANCE/IDDI-138123+SC-BINANCE_SPOT_BTC_USDT+S-BTCUSDT.csv.gz,155244332,f85192acc5f1f608257e2858fb7a5df4f2b6850748315a511b6f482855e5b2a4,1,success
