date,venue,filename,key,size_bytes,sha256,attempts,status
20250707,BINANCE,IDDI-24893928+SC-BINANCE_SPOT_SEI_BTC+S-SEIBTC.csv.gz,T-TRADES/D-20250707/E-BINANCE/IDDI-24893928+SC-BINANCE_SPOT_SEI_BTC+S-SEIBTC.csv.gz,89221,23846ab6878eb9bea6060c42d3d258ffb400b5f86d51c5aa3eb9a21f47ba937c,1,success
20250707,BINANCE,IDDI-24893936+SC-BINANCE_SPOT_CYBER_BTC+S-CYBERBTC.csv.gz,T-TRADES/D-20250707/E-BINANCE/IDDI-24893936+SC-BINANCE_SPOT_CYBER_BTC+S-CYBERBTC.csv.gz,8715,e9081742a2c05a08de73cae68aa7790a046e2b4ecee8a2d957677c6f9b77c4a3,1,success
20250707,BINANCE,IDDI-2830799+SC-BINANCE_SPOT_ONT_BTC+S-ONTBTC.csv.gz,T-TRADES/D-20250707/E-BINANCE/IDDI-2830799+SC-BINANCE_SPOT_ONT_BTC+S-ONTBTC.csv.gz,2462,393a309c754a71aa167cd9265adabec01e3d59969286a59f3c828efad380db22,1,success
20250707,BINANCE,IDDI-36774890+SC-BINANCE_SPOT_TIA_BTC+S-TIABTC.csv.gz,T-TRADES/D-20250707/E-BINANCE/IDDI-36774890+SC-BINANCE_SPOT_TIA_BTC+S-TIABTC.csv.gz,84282,ba4a606484d2b696eb6718276147eaa1da34ce88456ee16f7015a4c8afa206a2,1,success
20250707,BINANCE,IDDI-36778099+SC-BINANCE_SPOT_ORDI_BTC+S-ORDIBTC.csv.gz,T-TRADES/D-20250707/E-BINANCE/IDDI-36778099+SC-BINANCE_SPOT_ORDI_BTC+S-ORDIBTC.csv.gz,5041,6ec87a1dc6f9a1be0e6e1b609e7b3d0b0ee314232e43cb262de6f30d7e41b7ef,1,success
20250707,BINANCE,IDDI-36832698+SC-BINANCE_SPOT_NFP_BTC+S-NFPBTC.csv.gz,T-TRADES/D-20250707/E-BINANCE/IDDI-36832698+SC-BINANCE_SPOT_NFP_BTC+S-NFPBTC.csv.gz,3847,c3892d17589568ecade3d486fe52f4690795cfbba42863bc8f9929b63ec0d4da,1,success
20250707,BINANCE,IDDI-36842044+SC-BINANCE_SPOT_AI_BTC+S-AIBTC.csv.gz,T-TRADES/D-20250707/E-BINANCE/IDDI-36842044+SC-BINANCE_SPOT_AI_BTC+S-AIBTC.csv.gz,1381,655960f3f1866214f78031d4450e68aaae10d4efd17fcddd71f8de78e1db9569,1,success
20250707,BINANCE,IDDI-36850213+SC-BINANCE_SPOT_MANTA_BTC+S-MANTABTC.csv.gz,T-TRADES/D-20250707/E-BINANCE/IDDI-36850213+SC-BINANCE_SPOT_MANTA_BTC+S-MANTABTC.csv.gz,12709,39c4e5d97310b27a31944790d0480e4ebe39ca6554454dec9c5d07e37f2f95e3,1,success
20250707,BINANCE,IDDI-36853674+SC-BINANCE_SPOT_ALT_BTC+S-ALTBTC.csv.gz,T-TRADES/D-20250707/E-BINANCE/IDDI-36853674+SC-BINANCE_SPOT_ALT_BTC+S-ALTBTC.csv.gz,659,66cdf14889b3a7ef08616c9b0543ed077add1218bcc7aa0ec4e1c2b93a5fb6e0,1,success
20250707,BINANCE,IDDI-36858193+SC-BINANCE_SPOT_PYTH_BTC+S-PYTHBTC.csv.gz,T-TRADES/D-20250707/E-BINANCE/IDDI-36858193+SC-BINANCE_SPOT_PYTH_BTC+S-PYTHBTC.csv.gz,2634,a98046b5d1207fa4da6cccd33e0d9816111805878261f449055bc77a83f6c4bc,1,success
20250707,BINANCE,IDDI-36859609+SC-BINANCE_SPOT_RONIN_BTC+S-RONINBTC.csv.gz,T-TRADES/D-20250707/E-BINANCE/IDDI-36859609+SC-BINANCE_SPOT_RONIN_BTC+S-RONINBTC.csv.gz,8774,cb32e1fb9466bbb35eed4fa9335cd3af82f50f7d5f02206ca5751fc5b5c18a3b,1,success
20250707,BINANCE,IDDI-36877032+SC-BINANCE_SPOT_PORTAL_BTC+S-PORTALBTC.csv.gz,T-TRADES/D-20250707/E-BINANCE/IDDI-36877032+SC-BINANCE_SPOT_PORTAL_BTC+S-PORTALBTC.csv.gz,16970,8c47c74c0f5540b9a937121c1ff2ec73dfa330bc1248945f7725bbd53506738d,1,success
20250707,BINANCE,IDDI-36877995+SC-BINANCE_SPOT_AXL_BTC+S-AXLBTC.csv.gz,T-TRADES/D-20250707/E-BINANCE/IDDI-36877995+SC-BINANCE_SPOT_AXL_BTC+S-AXLBTC.csv.gz,3817,7bd1d1e2f4cdaa12a7ce8792f4f30d8c6c9d02f26378106a5404eba18d8cbb55,1,success
20250707,BINANCE,IDDI-36880403+SC-BINANCE_SPOT_WIF_BTC+S-WIFBTC.csv.gz,T-TRADES/D-20250707/E-BINANCE/IDDI-36880403+SC-BINANCE_SPOT_WIF_BTC+S-WIFBTC.csv.gz,51125,b488e3d297a3969a2a5049c1a4e69c2a53e349ebcd57c3c564ca21919203b776,1,success
20250707,BINANCE,IDDI-36885797+SC-BINANCE_SPOT_BTC_JPY+S-BTCJPY.csv.gz,T-TRADES/D-20250707/E-BINANCE/IDDI-36885797+SC-BINANCE_SPOT_BTC_JPY+S-BTCJPY.csv.gz,417820,c0cbc31504f54c1a356549632326c7405137c216fddb3215f7c83275d63810a1,1,success
20250707,BINANCE,IDDI-36886776+SC-BINANCE_SPOT_AEVO_BTC+S-AEVOBTC.csv.gz,T-TRADES/D-20250707/E-BINANCE/IDDI-36886776+SC-BINANCE_SPOT_AEVO_BTC+S-AEVOBTC.csv.gz,2743,23aa0bd0ef8595acc6c7e03ee84901cf78bac0b8bf3dc6459f0bf45c8f2f3f2e,1,success
20250707,BINANCE,IDDI-36905284+SC-BINANCE_SPOT_ENA_BTC+S-ENABTC.csv.gz,T-TRADES/D-20250707/E-BINANCE/IDDI-36905284+SC-BINANCE_SPOT_ENA_BTC+S-ENABTC.csv.gz,57004,d98fd0f10f8ac30d648f5942c80c7d121014e01b83ddd38f11644429b265bee0,1,success
20250707,BINANCE,IDDI-20233713+SC-BINANCE_SPOT_BTC_FDUSD+S-BTCFDUSD.csv.gz,T-TRADES/D-20250707/E-BINANCE/IDDI-20233713+SC-BINANCE_SPOT_BTC_FDUSD+S-BTCFDUSD.csv.gz,82461605,f055f4a862acbc22b4f436d571df0ee5e460b0512f4891873d78cd67a2ad0ee7,1,success
