current_path,suggested_path,size,modified_ts
data_v6/cache/ticks/sep_w3/BITGET_20250917_BTCUSDT.csv.gz,artifacts/data_v6/cache/ticks/sep_w3/BITGET_20250917_BTCUSDT.csv.gz,12857998,2025-10-09T16:44:13.757131
data_v6/cache/ticks/sep_w3/COINBASE_20250915_BTCUSDT.csv.gz,artifacts/data_v6/cache/ticks/sep_w3/COINBASE_20250915_BTCUSDT.csv.gz,41499146,2025-10-09T16:38:50.152787
data_v6/cache/ticks/sep_w3/BITGET_20250915_BTCUSDT.csv.gz,artifacts/data_v6/cache/ticks/sep_w3/BITGET_20250915_BTCUSDT.csv.gz,19905331,2025-10-09T16:39:47.155934
data_v6/cache/ticks/sep_w3/COINBASE_20250917_BTCUSDT.csv.gz,artifacts/data_v6/cache/ticks/sep_w3/COINBASE_20250917_BTCUSDT.csv.gz,43951027,2025-10-09T16:43:49.956422
data_v6/cache/ticks/sep_w3/BYBITSPOT_20250920_BTCUSDT.csv.gz,artifacts/data_v6/cache/ticks/sep_w3/BYBITSPOT_20250920_BTCUSDT.csv.gz,7829376,2025-10-09T16:50:36.308774
data_v6/cache/ticks/sep_w3/BINANCE_20250921_BTCUSDT.csv.gz,artifacts/data_v6/cache/ticks/sep_w3/BINANCE_20250921_BTCUSDT.csv.gz,88254072,2025-10-09T16:51:13.474324
data_v6/cache/ticks/sep_w3/COINBASE_20250918_BTCUSDT.csv.gz,artifacts/data_v6/cache/ticks/sep_w3/COINBASE_20250918_BTCUSDT.csv.gz,42073890,2025-10-09T16:45:55.129464
data_v6/cache/ticks/sep_w3/BINANCE_20250920_BTCUSDT.csv.gz,artifacts/data_v6/cache/ticks/sep_w3/BINANCE_20250920_BTCUSDT.csv.gz,93791300,2025-10-09T16:50:19.026365
data_v6/cache/ticks/sep_w3/COINBASE_20250919_BTCUSDT.csv.gz,artifacts/data_v6/cache/ticks/sep_w3/COINBASE_20250919_BTCUSDT.csv.gz,44221823,2025-10-09T16:49:27.920233
data_v6/cache/ticks/sep_w3/COINBASE_20250916_BTCUSDT.csv.gz,artifacts/data_v6/cache/ticks/sep_w3/COINBASE_20250916_BTCUSDT.csv.gz,43138940,2025-10-09T16:41:57.674520
data_v6/cache/ticks/sep_w3/BYBITSPOT_20250921_BTCUSDT.csv.gz,artifacts/data_v6/cache/ticks/sep_w3/BYBITSPOT_20250921_BTCUSDT.csv.gz,16196466,2025-10-09T16:51:32.704439
data_v6/cache/ticks/sep_w3/combined_sep_w3_ticks.parquet,artifacts/data_v6/cache/ticks/sep_w3/combined_sep_w3_ticks.parquet,1635107575,2025-10-09T16:55:52.341338
data_v6/cache/ticks/sep_w2/BYBITSPOT_20250908_BTCUSDT.csv.gz,artifacts/data_v6/cache/ticks/sep_w2/BYBITSPOT_20250908_BTCUSDT.csv.gz,21196524,2025-10-09T16:09:57.839079
data_v6/cache/ticks/sep_w2/BINANCE_20250913_BTCUSDT.csv.gz,artifacts/data_v6/cache/ticks/sep_w2/BINANCE_20250913_BTCUSDT.csv.gz,105909246,2025-10-09T16:18:19.125190
data_v6/cache/ticks/sep_w2/combined_sep_w2_ticks.parquet,artifacts/data_v6/cache/ticks/sep_w2/combined_sep_w2_ticks.parquet,1470318775,2025-10-09T16:27:25.831797
data_v6/cache/ticks/sep_w2/BYBITSPOT_20250912_BTCUSDT.csv.gz,artifacts/data_v6/cache/ticks/sep_w2/BYBITSPOT_20250912_BTCUSDT.csv.gz,30146424,2025-10-09T16:17:06.901348
data_v6/cache/ticks/sep_w2/BINANCE_20250909_BTCUSDT.csv.gz,artifacts/data_v6/cache/ticks/sep_w2/BINANCE_20250909_BTCUSDT.csv.gz,97253672,2025-10-09T16:11:01.635816
data_v6/cache/ticks/sep_w2/BINANCE_20250914_BTCUSDT.csv.gz,artifacts/data_v6/cache/ticks/sep_w2/BINANCE_20250914_BTCUSDT.csv.gz,90278129,2025-10-09T16:19:55.900074
data_v6/cache/ticks/sep_w2/BINANCE_20250908_BTCUSDT.csv.gz,artifacts/data_v6/cache/ticks/sep_w2/BINANCE_20250908_BTCUSDT.csv.gz,84983606,2025-10-09T16:09:28.674177
data_v6/cache/ticks/sep_w2/BYBITSPOT_20250913_BTCUSDT.csv.gz,artifacts/data_v6/cache/ticks/sep_w2/BYBITSPOT_20250913_BTCUSDT.csv.gz,17120367,2025-10-09T16:18:46.245083
data_v6/cache/ticks/sep_w2/BINANCE_20250912_BTCUSDT.csv.gz,artifacts/data_v6/cache/ticks/sep_w2/BINANCE_20250912_BTCUSDT.csv.gz,123108257,2025-10-09T16:16:14.782409
data_v6/cache/ticks/sep_w2/BYBITSPOT_20250909_BTCUSDT.csv.gz,artifacts/data_v6/cache/ticks/sep_w2/BYBITSPOT_20250909_BTCUSDT.csv.gz,19803510,2025-10-09T16:11:45.662406
data_v6/cache/ticks/sep_w2/BYBITSPOT_20250914_BTCUSDT.csv.gz,artifacts/data_v6/cache/ticks/sep_w2/BYBITSPOT_20250914_BTCUSDT.csv.gz,11501378,2025-10-09T16:24:26.094373
data_v6/cache/ticks/sep_w2/BINANCE_20250910_BTCUSDT.csv.gz,artifacts/data_v6/cache/ticks/sep_w2/BINANCE_20250910_BTCUSDT.csv.gz,94660003,2025-10-09T16:12:37.873429
data_v6/cache/ticks/sep_w2/BYBITSPOT_20250911_BTCUSDT.csv.gz,artifacts/data_v6/cache/ticks/sep_w2/BYBITSPOT_20250911_BTCUSDT.csv.gz,21738162,2025-10-09T16:14:46.073953
data_v6/cache/ticks/sep_w2/BYBITSPOT_20250910_BTCUSDT.csv.gz,artifacts/data_v6/cache/ticks/sep_w2/BYBITSPOT_20250910_BTCUSDT.csv.gz,25807270,2025-10-09T16:13:25.905304
data_v6/cache/ticks/sep_w2/BINANCE_20250911_BTCUSDT.csv.gz,artifacts/data_v6/cache/ticks/sep_w2/BINANCE_20250911_BTCUSDT.csv.gz,92811039,2025-10-09T16:14:10.354355
data_v6/cache/ticks/sep_w2/COINBASE_20250914_BTCUSDT.csv.gz,artifacts/data_v6/cache/ticks/sep_w2/COINBASE_20250914_BTCUSDT.csv.gz,16916417,2025-10-09T16:21:11.366278
data_v6/cache/ticks/sep_w2/COINBASE_20250909_BTCUSDT.csv.gz,artifacts/data_v6/cache/ticks/sep_w2/COINBASE_20250909_BTCUSDT.csv.gz,25719365,2025-10-09T16:11:34.081945
data_v6/cache/ticks/sep_w2/COINBASE_20250913_BTCUSDT.csv.gz,artifacts/data_v6/cache/ticks/sep_w2/COINBASE_20250913_BTCUSDT.csv.gz,27214538,2025-10-09T16:18:33.860720
data_v6/cache/ticks/sep_w2/BITGET_20250911_BTCUSDT.csv.gz,artifacts/data_v6/cache/ticks/sep_w2/BITGET_20250911_BTCUSDT.csv.gz,8556564,2025-10-09T16:14:53.640724
data_v6/cache/ticks/sep_w2/BITGET_20250910_BTCUSDT.csv.gz,artifacts/data_v6/cache/ticks/sep_w2/BITGET_20250910_BTCUSDT.csv.gz,7116251,2025-10-09T16:13:34.996102
data_v6/cache/ticks/sep_w2/COINBASE_20250912_BTCUSDT.csv.gz,artifacts/data_v6/cache/ticks/sep_w2/COINBASE_20250912_BTCUSDT.csv.gz,45176996,2025-10-09T16:16:48.739328
data_v6/cache/ticks/sep_w2/COINBASE_20250908_BTCUSDT.csv.gz,artifacts/data_v6/cache/ticks/sep_w2/COINBASE_20250908_BTCUSDT.csv.gz,27456628,2025-10-09T16:09:43.357204
data_v6/cache/ticks/sep_w2/BITGET_20250908_BTCUSDT.csv.gz,artifacts/data_v6/cache/ticks/sep_w2/BITGET_20250908_BTCUSDT.csv.gz,7489204,2025-10-09T16:10:07.036038
data_v6/cache/ticks/sep_w2/BITGET_20250912_BTCUSDT.csv.gz,artifacts/data_v6/cache/ticks/sep_w2/BITGET_20250912_BTCUSDT.csv.gz,8101576,2025-10-09T16:17:16.300299
data_v6/cache/ticks/sep_w2/COINBASE_20250910_BTCUSDT.csv.gz,artifacts/data_v6/cache/ticks/sep_w2/COINBASE_20250910_BTCUSDT.csv.gz,31973840,2025-10-09T16:13:04.149748
data_v6/cache/ticks/sep_w2/COINBASE_20250911_BTCUSDT.csv.gz,artifacts/data_v6/cache/ticks/sep_w2/COINBASE_20250911_BTCUSDT.csv.gz,27322130,2025-10-09T16:14:22.570360
data_v6/cache/ticks/sep_w2/BITGET_20250913_BTCUSDT.csv.gz,artifacts/data_v6/cache/ticks/sep_w2/BITGET_20250913_BTCUSDT.csv.gz,5418911,2025-10-09T16:18:53.627895
data_v6/cache/ticks/sep_w2/BITGET_20250909_BTCUSDT.csv.gz,artifacts/data_v6/cache/ticks/sep_w2/BITGET_20250909_BTCUSDT.csv.gz,10998933,2025-10-09T16:11:58.873437
data_v6/cache/ticks/sep_w2/BITGET_20250914_BTCUSDT.csv.gz,artifacts/data_v6/cache/ticks/sep_w2/BITGET_20250914_BTCUSDT.csv.gz,6748743,2025-10-09T16:24:39.516543
data_v6/cache/ticks/sep_w1/BINANCE_20250906_BTCUSDT.csv.gz,artifacts/data_v6/cache/ticks/sep_w1/BINANCE_20250906_BTCUSDT.csv.gz,48708542,2025-10-09T13:49:37.088257
data_v6/cache/ticks/sep_w1/BYBITSPOT_20250907_BTCUSDT.csv.gz,artifacts/data_v6/cache/ticks/sep_w1/BYBITSPOT_20250907_BTCUSDT.csv.gz,8281826,2025-10-09T13:50:34.564782
data_v6/cache/ticks/sep_w1/BINANCE_20250901_BTCUSDT.csv.gz,artifacts/data_v6/cache/ticks/sep_w1/BINANCE_20250901_BTCUSDT.csv.gz,103704323,2025-10-09T13:43:55.336308
data_v6/cache/ticks/sep_w1/combined_sep_w1_ticks.parquet,artifacts/data_v6/cache/ticks/sep_w1/combined_sep_w1_ticks.parquet,1382658943,2025-10-09T14:01:16.527690
data_v6/cache/ticks/sep_w1/BYBITSPOT_20250906_BTCUSDT.csv.gz,artifacts/data_v6/cache/ticks/sep_w1/BYBITSPOT_20250906_BTCUSDT.csv.gz,7146089,2025-10-09T13:49:52.961292
data_v6/cache/ticks/sep_w1/BINANCE_20250907_BTCUSDT.csv.gz,artifacts/data_v6/cache/ticks/sep_w1/BINANCE_20250907_BTCUSDT.csv.gz,54630281,2025-10-09T13:50:19.523199
data_v6/cache/ticks/sep_w1/BYBITSPOT_20250901_BTCUSDT.csv.gz,artifacts/data_v6/cache/ticks/sep_w1/BYBITSPOT_20250901_BTCUSDT.csv.gz,24252733,2025-10-09T13:44:22.290269
data_v6/cache/ticks/sep_w1/BINANCE_20250905_BTCUSDT.csv.gz,artifacts/data_v6/cache/ticks/sep_w1/BINANCE_20250905_BTCUSDT.csv.gz,67604144,2025-10-09T13:48:38.751166
data_v6/cache/ticks/sep_w1/BYBITSPOT_20250903_BTCUSDT.csv.gz,artifacts/data_v6/cache/ticks/sep_w1/BYBITSPOT_20250903_BTCUSDT.csv.gz,18478944,2025-10-09T13:46:48.041978
data_v6/cache/ticks/sep_w1/BINANCE_20250902_BTCUSDT.csv.gz,artifacts/data_v6/cache/ticks/sep_w1/BINANCE_20250902_BTCUSDT.csv.gz,99109875,2025-10-09T13:45:00.905348
data_v6/cache/ticks/sep_w1/BYBITSPOT_20250904_BTCUSDT.csv.gz,artifacts/data_v6/cache/ticks/sep_w1/BYBITSPOT_20250904_BTCUSDT.csv.gz,17694354,2025-10-09T13:48:02.603875
data_v6/cache/ticks/sep_w1/BYBITSPOT_20250905_BTCUSDT.csv.gz,artifacts/data_v6/cache/ticks/sep_w1/BYBITSPOT_20250905_BTCUSDT.csv.gz,26037133,2025-10-09T13:49:05.452402
data_v6/cache/ticks/sep_w1/BINANCE_20250903_BTCUSDT.csv.gz,artifacts/data_v6/cache/ticks/sep_w1/BINANCE_20250903_BTCUSDT.csv.gz,86951018,2025-10-09T13:46:18.518026
data_v6/cache/ticks/sep_w1/BYBITSPOT_20250902_BTCUSDT.csv.gz,artifacts/data_v6/cache/ticks/sep_w1/BYBITSPOT_20250902_BTCUSDT.csv.gz,25145369,2025-10-09T13:45:30.737639
data_v6/cache/ticks/sep_w1/BINANCE_20250904_BTCUSDT.csv.gz,artifacts/data_v6/cache/ticks/sep_w1/BINANCE_20250904_BTCUSDT.csv.gz,86469717,2025-10-09T13:47:40.056910
data_v6/cache/ticks/sep_w1/COINBASE_20250901_BTCUSDT.csv.gz,artifacts/data_v6/cache/ticks/sep_w1/COINBASE_20250901_BTCUSDT.csv.gz,39113048,2025-10-09T13:44:11.951473
data_v6/cache/ticks/sep_w1/BITGET_20250903_BTCUSDT.csv.gz,artifacts/data_v6/cache/ticks/sep_w1/BITGET_20250903_BTCUSDT.csv.gz,10329636,2025-10-09T13:46:54.580098
data_v6/cache/ticks/sep_w1/COINBASE_20250906_BTCUSDT.csv.gz,artifacts/data_v6/cache/ticks/sep_w1/COINBASE_20250906_BTCUSDT.csv.gz,18035169,2025-10-09T13:49:45.988643
data_v6/cache/ticks/sep_w1/BITGET_20250904_BTCUSDT.csv.gz,artifacts/data_v6/cache/ticks/sep_w1/BITGET_20250904_BTCUSDT.csv.gz,9066790,2025-10-09T13:48:09.246104
data_v6/cache/ticks/sep_w1/BITGET_20250905_BTCUSDT.csv.gz,artifacts/data_v6/cache/ticks/sep_w1/BITGET_20250905_BTCUSDT.csv.gz,10679384,2025-10-09T13:49:14.138591
data_v6/cache/ticks/sep_w1/COINBASE_20250907_BTCUSDT.csv.gz,artifacts/data_v6/cache/ticks/sep_w1/COINBASE_20250907_BTCUSDT.csv.gz,16897219,2025-10-09T13:50:28.013719
data_v6/cache/ticks/sep_w1/BITGET_20250902_BTCUSDT.csv.gz,artifacts/data_v6/cache/ticks/sep_w1/BITGET_20250902_BTCUSDT.csv.gz,18133935,2025-10-09T13:45:42.263829
data_v6/cache/ticks/sep_w1/COINBASE_20250902_BTCUSDT.csv.gz,artifacts/data_v6/cache/ticks/sep_w1/COINBASE_20250902_BTCUSDT.csv.gz,34858538,2025-10-09T13:45:18.959168
data_v6/cache/ticks/sep_w1/BITGET_20250907_BTCUSDT.csv.gz,artifacts/data_v6/cache/ticks/sep_w1/BITGET_20250907_BTCUSDT.csv.gz,4661605,2025-10-09T13:50:39.907407
data_v6/cache/ticks/sep_w1/COINBASE_20250905_BTCUSDT.csv.gz,artifacts/data_v6/cache/ticks/sep_w1/COINBASE_20250905_BTCUSDT.csv.gz,33756007,2025-10-09T13:48:52.818493
data_v6/cache/ticks/sep_w1/COINBASE_20250904_BTCUSDT.csv.gz,artifacts/data_v6/cache/ticks/sep_w1/COINBASE_20250904_BTCUSDT.csv.gz,30565853,2025-10-09T13:47:53.318449
data_v6/cache/ticks/sep_w1/BITGET_20250906_BTCUSDT.csv.gz,artifacts/data_v6/cache/ticks/sep_w1/BITGET_20250906_BTCUSDT.csv.gz,4625901,2025-10-09T13:49:58.723843
data_v6/cache/ticks/sep_w1/COINBASE_20250903_BTCUSDT.csv.gz,artifacts/data_v6/cache/ticks/sep_w1/COINBASE_20250903_BTCUSDT.csv.gz,29854875,2025-10-09T13:46:37.138850
data_v6/cache/ticks/sep_w1/BITGET_20250901_BTCUSDT.csv.gz,artifacts/data_v6/cache/ticks/sep_w1/BITGET_20250901_BTCUSDT.csv.gz,13151610,2025-10-09T13:44:31.113107
data_v6/cache/beacons/beacons_w-3.parquet,artifacts/data_v6/cache/beacons/beacons_w-3.parquet,6972,2025-10-10T12:48:47.624867
data_v6/cache/beacons/beacons_aug_sep_7w.parquet,artifacts/data_v6/cache/beacons/beacons_aug_sep_7w.parquet,153695,2025-10-10T13:45:09.025114
data_v6/cache/beacons/beacons_w-2.parquet,artifacts/data_v6/cache/beacons/beacons_w-2.parquet,7092,2025-10-10T12:48:47.625776
data_v6/cache/beacons/beacons_w-1.parquet,artifacts/data_v6/cache/beacons/beacons_w-1.parquet,6885,2025-10-10T12:48:47.626575
data_v6/cache/beacons/beacons_aug_sep_oct_9w_norm.v2.parquet,artifacts/data_v6/cache/beacons/beacons_aug_sep_oct_9w_norm.v2.parquet,281920,2025-10-10T22:30:42.678778
data_v6/cache/beacons/beacons_w-4.parquet,artifacts/data_v6/cache/beacons/beacons_w-4.parquet,7761,2025-10-10T12:48:47.623768
data_v6/cache/beacons/beacons_aug_sep_oct_9w_norm.parquet,artifacts/data_v6/cache/beacons/beacons_aug_sep_oct_9w_norm.parquet,214566,2025-10-10T22:30:24.093168
data_v6/cache/beacons/beacons_aug_sep_7w_norm.parquet,artifacts/data_v6/cache/beacons/beacons_aug_sep_7w_norm.parquet,153695,2025-10-10T14:24:59.362820
data_v6/cache/beacons/beacons_jul_aug_sep_oct_11w_norm.v1.parquet,artifacts/data_v6/cache/beacons/beacons_jul_aug_sep_oct_11w_norm.v1.parquet,245268,2025-10-10T23:49:39.735549
data_v6/cache/beacons/sep_w3/combined_sep_w3_beacons.parquet,artifacts/data_v6/cache/beacons/sep_w3/combined_sep_w3_beacons.parquet,21634199,2025-10-09T16:56:20.887752
data_v6/cache/beacons/sep_w2/combined_sep_w2_beacons.parquet,artifacts/data_v6/cache/beacons/sep_w2/combined_sep_w2_beacons.parquet,19930131,2025-10-09T16:27:40.568486
data_v6/cache/beacons/sep_w1/combined_sep_w1_beacons.parquet,artifacts/data_v6/cache/beacons/sep_w1/combined_sep_w1_beacons.parquet,19163826,2025-10-09T14:02:30.364570
data_v6/cache/beacons/tmp/beacons_jul22_aug04_raw.parquet,artifacts/data_v6/cache/beacons/tmp/beacons_jul22_aug04_raw.parquet,48911,2025-10-10T23:38:13.473630
data_v6/cache/beacons/tmp/beacons_jul22_jul31_raw.parquet,artifacts/data_v6/cache/beacons/tmp/beacons_jul22_jul31_raw.parquet,35796,2025-10-10T23:49:39.515333
data_v6/bars_1s/COINBASE/20250901/bars_v1.parquet,artifacts/data_v6/bars_1s/COINBASE/20250901/bars_v1.parquet,2785150,2025-10-06T10:48:52.258009
data_v6/bars_1s/COINBASE/20250906/bars_v1.parquet,artifacts/data_v6/bars_1s/COINBASE/20250906/bars_v1.parquet,1826360,2025-10-06T10:49:14.348446
data_v6/bars_1s/COINBASE/20250907/bars_v1.parquet,artifacts/data_v6/bars_1s/COINBASE/20250907/bars_v1.parquet,1673544,2025-10-06T10:49:16.918211
data_v6/bars_1s/COINBASE/20250905/bars_v1.parquet,artifacts/data_v6/bars_1s/COINBASE/20250905/bars_v1.parquet,2464109,2025-10-06T10:49:11.350300
data_v6/bars_1s/COINBASE/20250902/bars_v1.parquet,artifacts/data_v6/bars_1s/COINBASE/20250902/bars_v1.parquet,2501805,2025-10-06T10:48:59.338703
data_v6/bars_1s/COINBASE/20250903/bars_v1.parquet,artifacts/data_v6/bars_1s/COINBASE/20250903/bars_v1.parquet,2280552,2025-10-06T10:49:02.618312
data_v6/bars_1s/COINBASE/20250904/bars_v1.parquet,artifacts/data_v6/bars_1s/COINBASE/20250904/bars_v1.parquet,2374937,2025-10-06T10:49:07.863364
data_v6/bars_1s/BYBITSPOT/20250901/bars_v1.parquet,artifacts/data_v6/bars_1s/BYBITSPOT/20250901/bars_v1.parquet,1507262,2025-10-06T10:48:52.844103
data_v6/bars_1s/BYBITSPOT/20250906/bars_v1.parquet,artifacts/data_v6/bars_1s/BYBITSPOT/20250906/bars_v1.parquet,818451,2025-10-06T10:49:14.468250
data_v6/bars_1s/BYBITSPOT/20250907/bars_v1.parquet,artifacts/data_v6/bars_1s/BYBITSPOT/20250907/bars_v1.parquet,775827,2025-10-06T10:49:17.054413
data_v6/bars_1s/BYBITSPOT/20250905/bars_v1.parquet,artifacts/data_v6/bars_1s/BYBITSPOT/20250905/bars_v1.parquet,1420430,2025-10-06T10:49:11.846597
data_v6/bars_1s/BYBITSPOT/20250902/bars_v1.parquet,artifacts/data_v6/bars_1s/BYBITSPOT/20250902/bars_v1.parquet,1502302,2025-10-06T10:48:59.681028
data_v6/bars_1s/BYBITSPOT/20250903/bars_v1.parquet,artifacts/data_v6/bars_1s/BYBITSPOT/20250903/bars_v1.parquet,1291648,2025-10-06T10:49:02.851167
data_v6/bars_1s/BYBITSPOT/20250904/bars_v1.parquet,artifacts/data_v6/bars_1s/BYBITSPOT/20250904/bars_v1.parquet,1284355,2025-10-06T10:49:08.189260
data_v6/bars_1s/BITGET/20250901/bars_v1.parquet,artifacts/data_v6/bars_1s/BITGET/20250901/bars_v1.parquet,1796989,2025-10-06T10:48:53.189404
data_v6/bars_1s/BITGET/20250906/bars_v1.parquet,artifacts/data_v6/bars_1s/BITGET/20250906/bars_v1.parquet,873804,2025-10-06T10:49:14.578509
data_v6/bars_1s/BITGET/20250907/bars_v1.parquet,artifacts/data_v6/bars_1s/BITGET/20250907/bars_v1.parquet,884439,2025-10-06T10:49:17.172798
data_v6/bars_1s/BITGET/20250905/bars_v1.parquet,artifacts/data_v6/bars_1s/BITGET/20250905/bars_v1.parquet,1356573,2025-10-06T10:49:12.057662
data_v6/bars_1s/BITGET/20250902/bars_v1.parquet,artifacts/data_v6/bars_1s/BITGET/20250902/bars_v1.parquet,1954946,2025-10-06T10:48:59.988360
data_v6/bars_1s/BITGET/20250903/bars_v1.parquet,artifacts/data_v6/bars_1s/BITGET/20250903/bars_v1.parquet,1370265,2025-10-06T10:49:03.028445
data_v6/bars_1s/BITGET/20250904/bars_v1.parquet,artifacts/data_v6/bars_1s/BITGET/20250904/bars_v1.parquet,1199079,2025-10-06T10:49:08.397590
data_v6/bars_1s/BINANCE/20250901/bars_v1.parquet,artifacts/data_v6/bars_1s/BINANCE/20250901/bars_v1.parquet,2030546,2025-10-06T10:48:51.463378
data_v6/bars_1s/BINANCE/20250906/bars_v1.parquet,artifacts/data_v6/bars_1s/BINANCE/20250906/bars_v1.parquet,1259664,2025-10-06T10:49:14.135422
data_v6/bars_1s/BINANCE/20250907/bars_v1.parquet,artifacts/data_v6/bars_1s/BINANCE/20250907/bars_v1.parquet,1301925,2025-10-06T10:49:16.681288
data_v6/bars_1s/BINANCE/20250905/bars_v1.parquet,artifacts/data_v6/bars_1s/BINANCE/20250905/bars_v1.parquet,1291223,2025-10-06T10:49:10.833674
data_v6/bars_1s/BINANCE/20250902/bars_v1.parquet,artifacts/data_v6/bars_1s/BINANCE/20250902/bars_v1.parquet,1952424,2025-10-06T10:48:58.780038
data_v6/bars_1s/BINANCE/20250903/bars_v1.parquet,artifacts/data_v6/bars_1s/BINANCE/20250903/bars_v1.parquet,1712703,2025-10-06T10:49:02.330338
data_v6/bars_1s/BINANCE/20250904/bars_v1.parquet,artifacts/data_v6/bars_1s/BINANCE/20250904/bars_v1.parquet,1716388,2025-10-06T10:49:06.138336
data_v6/clean/COINBASE/20250901/ticks_v1.parquet,artifacts/data_v6/clean/COINBASE/20250901/ticks_v1.parquet,7257159,2025-10-05T02:25:42.883152
data_v6/clean/COINBASE/20250906/ticks_v1.parquet,artifacts/data_v6/clean/COINBASE/20250906/ticks_v1.parquet,3294377,2025-10-05T02:26:28.512201
data_v6/clean/COINBASE/20250907/ticks_v1.parquet,artifacts/data_v6/clean/COINBASE/20250907/ticks_v1.parquet,3202096,2025-10-05T02:26:33.325326
data_v6/clean/COINBASE/20250905/ticks_v1.parquet,artifacts/data_v6/clean/COINBASE/20250905/ticks_v1.parquet,6605584,2025-10-05T02:26:23.359269
data_v6/clean/COINBASE/20250902/ticks_v1.parquet,artifacts/data_v6/clean/COINBASE/20250902/ticks_v1.parquet,6709873,2025-10-05T02:25:54.651716
data_v6/clean/COINBASE/20250903/ticks_v1.parquet,artifacts/data_v6/clean/COINBASE/20250903/ticks_v1.parquet,5789270,2025-10-05T02:26:04.911768
data_v6/clean/COINBASE/20250904/ticks_v1.parquet,artifacts/data_v6/clean/COINBASE/20250904/ticks_v1.parquet,5816249,2025-10-05T02:26:13.684851
data_v6/clean/BYBITSPOT/20250901/ticks_v1.parquet,artifacts/data_v6/clean/BYBITSPOT/20250901/ticks_v1.parquet,4312252,2025-10-05T02:26:48.211649
data_v6/clean/BYBITSPOT/20250906/ticks_v1.parquet,artifacts/data_v6/clean/BYBITSPOT/20250906/ticks_v1.parquet,1467184,2025-10-05T02:27:45.734484
data_v6/clean/BYBITSPOT/20250907/ticks_v1.parquet,artifacts/data_v6/clean/BYBITSPOT/20250907/ticks_v1.parquet,1536157,2025-10-05T02:27:50.484018
data_v6/clean/BYBITSPOT/20250905/ticks_v1.parquet,artifacts/data_v6/clean/BYBITSPOT/20250905/ticks_v1.parquet,4786212,2025-10-05T02:27:40.707184
data_v6/clean/BYBITSPOT/20250902/ticks_v1.parquet,artifacts/data_v6/clean/BYBITSPOT/20250902/ticks_v1.parquet,4593414,2025-10-05T02:27:05.125954
data_v6/clean/BYBITSPOT/20250903/ticks_v1.parquet,artifacts/data_v6/clean/BYBITSPOT/20250903/ticks_v1.parquet,3477188,2025-10-05T02:27:15.636545
data_v6/clean/BYBITSPOT/20250904/ticks_v1.parquet,artifacts/data_v6/clean/BYBITSPOT/20250904/ticks_v1.parquet,3339534,2025-10-05T02:27:26.032800
data_v6/clean/BITGET/20250901/ticks_v1.parquet,artifacts/data_v6/clean/BITGET/20250901/ticks_v1.parquet,3342003,2025-10-05T02:27:59.145484
data_v6/clean/BITGET/20250906/ticks_v1.parquet,artifacts/data_v6/clean/BITGET/20250906/ticks_v1.parquet,1348059,2025-10-05T02:28:28.131855
data_v6/clean/BITGET/20250907/ticks_v1.parquet,artifacts/data_v6/clean/BITGET/20250907/ticks_v1.parquet,1348292,2025-10-05T02:28:30.514013
data_v6/clean/BITGET/20250905/ticks_v1.parquet,artifacts/data_v6/clean/BITGET/20250905/ticks_v1.parquet,2828240,2025-10-05T02:28:25.743314
data_v6/clean/BITGET/20250902/ticks_v1.parquet,artifacts/data_v6/clean/BITGET/20250902/ticks_v1.parquet,4723669,2025-10-05T02:28:09.493264
data_v6/clean/BITGET/20250903/ticks_v1.parquet,artifacts/data_v6/clean/BITGET/20250903/ticks_v1.parquet,2626562,2025-10-05T02:28:14.967530
data_v6/clean/BITGET/20250904/ticks_v1.parquet,artifacts/data_v6/clean/BITGET/20250904/ticks_v1.parquet,2358625,2025-10-05T02:28:19.799861
data_v6/clean/BINANCE/20250901/ticks_v1.parquet,artifacts/data_v6/clean/BINANCE/20250901/ticks_v1.parquet,9515903,2025-10-05T02:21:45.012978
data_v6/clean/BINANCE/20250906/ticks_v1.parquet,artifacts/data_v6/clean/BINANCE/20250906/ticks_v1.parquet,3504700,2025-10-05T02:25:14.890053
data_v6/clean/BINANCE/20250907/ticks_v1.parquet,artifacts/data_v6/clean/BINANCE/20250907/ticks_v1.parquet,3643378,2025-10-05T02:25:32.086732
data_v6/clean/BINANCE/20250905/ticks_v1.parquet,artifacts/data_v6/clean/BINANCE/20250905/ticks_v1.parquet,5962483,2025-10-05T02:24:57.341104
data_v6/clean/BINANCE/20250902/ticks_v1.parquet,artifacts/data_v6/clean/BINANCE/20250902/ticks_v1.parquet,9631542,2025-10-05T02:22:41.410101
data_v6/clean/BINANCE/20250903/ticks_v1.parquet,artifacts/data_v6/clean/BINANCE/20250903/ticks_v1.parquet,6935758,2025-10-05T02:23:32.068096
data_v6/clean/BINANCE/20250904/ticks_v1.parquet,artifacts/data_v6/clean/BINANCE/20250904/ticks_v1.parquet,7030710,2025-10-05T02:24:21.327291
data_v6/backup/COINBASE/20250810/ticks_canonical_20251008_102919.parquet,artifacts/data_v6/backup/COINBASE/20250810/ticks_canonical_20251008_102919.parquet,3783378,2025-10-08T10:18:10.377594
data_v6/backup/COINBASE/20250817/ticks_canonical_20251008_103150.parquet,artifacts/data_v6/backup/COINBASE/20250817/ticks_canonical_20251008_103150.parquet,3643675,2025-10-08T10:20:55.554977
