ts,venue,msgs_last_30s,last_tick_exchange_ts,last_tick_local_ts,lag_ms,gaps_last_30s
2025-09-26T22:12:52.470411,okx,5141,,,0,0
2025-09-26T22:12:52.470411,bybit,2589,,,0,0
2025-09-26T22:12:52.470586,binance,959,1758917572025,1758917571542,0,0
2025-09-26T22:12:52.470586,coinbase,6134,,,0,0
2025-09-26T22:12:52.470586,kraken,213,,,0,0
2025-09-26T22:12:52.470586,okx,5141,,,0,0
2025-09-26T22:12:52.470586,bybit,2589,,,0,0
2025-09-26T22:12:57.471986,binance,964,1758917577024,1758917576536,0,0
2025-09-26T22:12:57.471986,coinbase,6159,,,0,0
2025-09-26T22:12:57.471986,kraken,216,,,0,0
2025-09-26T22:12:57.471986,okx,5170,,,0,0
2025-09-26T22:12:57.471986,bybit,2604,,,0,0
2025-09-26T22:12:57.472477,binance,964,1758917577024,1758917576536,0,0
2025-09-26T22:12:57.472477,coinbase,6159,,,0,0
2025-09-26T22:12:57.472477,kraken,216,,,0,0
2025-09-26T22:12:57.472477,okx,5170,,,0,0
2025-09-26T22:12:57.472477,bybit,2604,,,0,0
2025-09-26T22:12:57.472913,binance,964,1758917577024,1758917576536,0,0
2025-09-26T22:12:57.472913,coinbase,6159,,,0,0
2025-09-26T22:12:57.472913,kraken,216,,,0,0
2025-09-26T22:12:57.472913,okx,5170,,,0,0
2025-09-26T22:12:57.472913,bybit,2604,,,0,0
2025-09-26T22:12:57.473110,binance,964,1758917577024,1758917576536,0,0
2025-09-26T22:12:57.473110,coinbase,6159,,,0,0
2025-09-26T22:12:57.473110,kraken,216,,,0,0
2025-09-26T22:12:57.473110,okx,5170,,,0,0
2025-09-26T22:12:57.473110,bybit,2604,,,0,0
2025-09-26T22:12:57.473364,binance,964,1758917577024,1758917576536,0,0
2025-09-26T22:12:57.473364,coinbase,6159,,,0,0
2025-09-26T22:12:57.473364,kraken,216,,,0,0
2025-09-26T22:12:57.473364,okx,5170,,,0,0
2025-09-26T22:12:57.473364,bybit,2604,,,0,0
2025-09-26T22:13:02.475048,binance,969,1758917582024,1758917581535,0,0
2025-09-26T22:13:02.475048,coinbase,6169,,,0,0
2025-09-26T22:13:02.475048,kraken,217,,,0,0
2025-09-26T22:13:02.475048,okx,5201,,,0,0
2025-09-26T22:13:02.475048,bybit,2623,,,0,0
2025-09-26T22:13:02.476016,binance,969,1758917582024,1758917581535,0,0
2025-09-26T22:13:02.476016,coinbase,6169,,,0,0
2025-09-26T22:13:02.476016,kraken,217,,,0,0
2025-09-26T22:13:02.476016,okx,5201,,,0,0
2025-09-26T22:13:02.476016,bybit,2623,,,0,0
2025-09-26T22:13:02.476502,binance,969,1758917582024,1758917581535,0,0
2025-09-26T22:13:02.476502,coinbase,6169,,,0,0
2025-09-26T22:13:02.476502,kraken,217,,,0,0
2025-09-26T22:13:02.476502,okx,5201,,,0,0
2025-09-26T22:13:02.476502,bybit,2623,,,0,0
2025-09-26T22:13:02.476927,binance,969,1758917582024,1758917581535,0,0
2025-09-26T22:13:02.476927,coinbase,6169,,,0,0
2025-09-26T22:13:02.476927,kraken,217,,,0,0
2025-09-26T22:13:02.476927,okx,5201,,,0,0
2025-09-26T22:13:02.476927,bybit,2623,,,0,0
2025-09-26T22:13:02.477516,binance,969,1758917582024,1758917581535,0,0
2025-09-26T22:13:02.477516,coinbase,6169,,,0,0
2025-09-26T22:13:02.477516,kraken,217,,,0,0
2025-09-26T22:13:02.477516,okx,5201,,,0,0
2025-09-26T22:13:02.477516,bybit,2623,,,0,0
2025-09-26T22:13:07.478975,binance,974,1758917587024,1758917586534,0,0
2025-09-26T22:13:07.478975,coinbase,6175,,,0,0
2025-09-26T22:13:07.478975,kraken,220,,,0,0
2025-09-26T22:13:07.478975,okx,5214,,,0,0
2025-09-26T22:13:07.478975,bybit,2628,,,0,0
2025-09-26T22:13:07.479579,binance,974,1758917587024,1758917586534,0,0
2025-09-26T22:13:07.479579,coinbase,6175,,,0,0
2025-09-26T22:13:07.479579,kraken,220,,,0,0
2025-09-26T22:13:07.479579,okx,5214,,,0,0
2025-09-26T22:13:07.479579,bybit,2628,,,0,0
2025-09-26T22:13:07.479964,binance,974,1758917587024,1758917586534,0,0
2025-09-26T22:13:07.479964,coinbase,6175,,,0,0
2025-09-26T22:13:07.479964,kraken,220,,,0,0
2025-09-26T22:13:07.479964,okx,5214,,,0,0
2025-09-26T22:13:07.479964,bybit,2628,,,0,0
2025-09-26T22:13:07.480394,binance,974,1758917587024,1758917586534,0,0
2025-09-26T22:13:07.480394,coinbase,6175,,,0,0
2025-09-26T22:13:07.480394,kraken,220,,,0,0
2025-09-26T22:13:07.480394,okx,5214,,,0,0
2025-09-26T22:13:07.480394,bybit,2628,,,0,0
2025-09-26T22:13:07.480736,binance,974,1758917587024,1758917586534,0,0
2025-09-26T22:13:07.480736,coinbase,6175,,,0,0
2025-09-26T22:13:07.480736,kraken,220,,,0,0
2025-09-26T22:13:07.480736,okx,5214,,,0,0
2025-09-26T22:13:07.480736,bybit,2628,,,0,0
2025-09-26T22:13:12.482482,binance,979,1758917592024,1758917591536,0,0
2025-09-26T22:13:12.482482,coinbase,6258,,,0,0
2025-09-26T22:13:12.482482,kraken,221,,,0,0
2025-09-26T22:13:12.482482,okx,5245,,,0,0
2025-09-26T22:13:12.482482,bybit,2683,,,0,0
2025-09-26T22:13:12.483898,binance,979,1758917592024,1758917591536,0,0
2025-09-26T22:13:12.483898,coinbase,6258,,,0,0
2025-09-26T22:13:12.483898,kraken,221,,,0,0
2025-09-26T22:13:12.483898,okx,5245,,,0,0
2025-09-26T22:13:12.483898,bybit,2683,,,0,0
2025-09-26T22:13:12.484772,binance,979,1758917592024,1758917591536,0,0
2025-09-26T22:13:12.484772,coinbase,6258,,,0,0
2025-09-26T22:13:12.484772,kraken,221,,,0,0
2025-09-26T22:13:12.484772,okx,5245,,,0,0
2025-09-26T22:13:12.484772,bybit,2683,,,0,0
2025-09-26T22:13:12.485510,binance,979,1758917592024,1758917591536,0,0
2025-09-26T22:13:12.485510,coinbase,6258,,,0,0
2025-09-26T22:13:12.485510,kraken,221,,,0,0
2025-09-26T22:13:12.485510,okx,5245,,,0,0
2025-09-26T22:13:12.485510,bybit,2683,,,0,0
2025-09-26T22:13:12.486099,binance,979,1758917592024,1758917591536,0,0
2025-09-26T22:13:12.486099,coinbase,6258,,,0,0
2025-09-26T22:13:12.486099,kraken,221,,,0,0
2025-09-26T22:13:12.486099,okx,5245,,,0,0
2025-09-26T22:13:12.486099,bybit,2683,,,0,0
2025-09-26T22:13:17.506004,binance,984,1758917597024,1758917596540,0,0
2025-09-26T22:13:17.506004,coinbase,6280,,,0,0
2025-09-26T22:13:17.506004,kraken,222,,,0,0
2025-09-26T22:13:17.506004,okx,5272,,,0,0
2025-09-26T22:13:17.506004,bybit,2703,,,0,0
2025-09-26T22:13:17.509425,binance,984,1758917597024,1758917596540,0,0
2025-09-26T22:13:17.509425,coinbase,6280,,,0,0
2025-09-26T22:13:17.509425,kraken,222,,,0,0
2025-09-26T22:13:17.509425,okx,5272,,,0,0
2025-09-26T22:13:17.509425,bybit,2703,,,0,0
2025-09-26T22:13:17.510400,binance,984,1758917597024,1758917596540,0,0
2025-09-26T22:13:17.510400,coinbase,6280,,,0,0
2025-09-26T22:13:17.510400,kraken,222,,,0,0
2025-09-26T22:13:17.510400,okx,5272,,,0,0
2025-09-26T22:13:17.510400,bybit,2703,,,0,0
2025-09-26T22:13:17.512182,binance,984,1758917597024,1758917596540,0,0
2025-09-26T22:13:17.512182,coinbase,6280,,,0,0
2025-09-26T22:13:17.512182,kraken,222,,,0,0
2025-09-26T22:13:17.512182,okx,5272,,,0,0
2025-09-26T22:13:17.512182,bybit,2703,,,0,0
2025-09-26T22:13:17.512910,binance,984,1758917597024,1758917596540,0,0
2025-09-26T22:13:17.512910,coinbase,6280,,,0,0
2025-09-26T22:13:17.512910,kraken,222,,,0,0
2025-09-26T22:13:17.512910,okx,5272,,,0,0
2025-09-26T22:13:17.512910,bybit,2703,,,0,0
2025-09-26T22:13:22.521860,binance,989,1758917602024,1758917601546,0,0
2025-09-26T22:13:22.521860,coinbase,6290,,,0,0
2025-09-26T22:13:22.521860,kraken,225,,,0,0
2025-09-26T22:13:22.521860,okx,5300,,,0,0
2025-09-26T22:13:22.521860,bybit,2715,,,0,0
2025-09-26T22:13:22.524344,binance,989,1758917602024,1758917601546,0,0
2025-09-26T22:13:22.524344,coinbase,6290,,,0,0
2025-09-26T22:13:22.524344,kraken,225,,,0,0
2025-09-26T22:13:22.524344,okx,5300,,,0,0
2025-09-26T22:13:22.524344,bybit,2715,,,0,0
2025-09-26T22:13:22.525394,binance,989,1758917602024,1758917601546,0,0
2025-09-26T22:13:22.525394,coinbase,6290,,,0,0
2025-09-26T22:13:22.525394,kraken,225,,,0,0
2025-09-26T22:13:22.525394,okx,5300,,,0,0
2025-09-26T22:13:22.525394,bybit,2715,,,0,0
2025-09-26T22:13:22.525829,binance,989,1758917602024,1758917601546,0,0
2025-09-26T22:13:22.525829,coinbase,6290,,,0,0
2025-09-26T22:13:22.525829,kraken,225,,,0,0
2025-09-26T22:13:22.525829,okx,5300,,,0,0
2025-09-26T22:13:22.525829,bybit,2715,,,0,0
2025-09-26T22:13:22.526767,binance,989,1758917602024,1758917601546,0,0
2025-09-26T22:13:22.526767,coinbase,6290,,,0,0
2025-09-26T22:13:22.526767,kraken,225,,,0,0
2025-09-26T22:13:22.526767,okx,5300,,,0,0
2025-09-26T22:13:22.526767,bybit,2715,,,0,0
2025-09-26T22:13:27.529647,binance,994,1758917607024,1758917606538,0,0
2025-09-26T22:13:27.529647,coinbase,6320,,,0,0
2025-09-26T22:13:27.529647,kraken,225,,,0,0
2025-09-26T22:13:27.529647,okx,5319,,,0,0
2025-09-26T22:13:27.529647,bybit,2721,,,0,0
2025-09-26T22:13:27.531682,binance,994,1758917607024,1758917606538,0,0
2025-09-26T22:13:27.531682,coinbase,6320,,,0,0
2025-09-26T22:13:27.531682,kraken,225,,,0,0
2025-09-26T22:13:27.531682,okx,5319,,,0,0
2025-09-26T22:13:27.531682,bybit,2721,,,0,0
2025-09-26T22:13:27.532125,binance,994,1758917607024,1758917606538,0,0
2025-09-26T22:13:27.532125,coinbase,6320,,,0,0
2025-09-26T22:13:27.532125,kraken,225,,,0,0
2025-09-26T22:13:27.532125,okx,5319,,,0,0
2025-09-26T22:13:27.532125,bybit,2721,,,0,0
2025-09-26T22:13:27.532429,binance,994,1758917607024,1758917606538,0,0
2025-09-26T22:13:27.532429,coinbase,6320,,,0,0
2025-09-26T22:13:27.532429,kraken,225,,,0,0
2025-09-26T22:13:27.532429,okx,5319,,,0,0
2025-09-26T22:13:27.532429,bybit,2721,,,0,0
2025-09-26T22:13:27.534677,binance,994,1758917607024,1758917606538,0,0
2025-09-26T22:13:27.534677,coinbase,6320,,,0,0
2025-09-26T22:13:27.534677,kraken,225,,,0,0
2025-09-26T22:13:27.534677,okx,5319,,,0,0
2025-09-26T22:13:27.534677,bybit,2721,,,0,0
2025-09-26T22:13:32.540546,binance,1000,1758917613024,1758917612535,0,0
2025-09-26T22:13:32.540546,coinbase,6374,,,0,0
2025-09-26T22:13:32.540546,kraken,226,,,0,0
2025-09-26T22:13:32.540546,okx,5349,,,0,0
2025-09-26T22:13:32.540546,bybit,2731,,,0,0
2025-09-26T22:13:32.541220,binance,1000,1758917613024,1758917612535,0,0
2025-09-26T22:13:32.541220,coinbase,6374,,,0,0
2025-09-26T22:13:32.541220,kraken,226,,,0,0
2025-09-26T22:13:32.541220,okx,5349,,,0,0
2025-09-26T22:13:32.541220,bybit,2731,,,0,0
2025-09-26T22:13:32.541533,binance,1000,1758917613024,1758917612535,0,0
2025-09-26T22:13:32.541533,coinbase,6374,,,0,0
2025-09-26T22:13:32.541533,kraken,226,,,0,0
2025-09-26T22:13:32.541533,okx,5349,,,0,0
2025-09-26T22:13:32.541533,bybit,2731,,,0,0
2025-09-26T22:13:32.541786,binance,1000,1758917613024,1758917612535,0,0
2025-09-26T22:13:32.541786,coinbase,6374,,,0,0
2025-09-26T22:13:32.541786,kraken,226,,,0,0
2025-09-26T22:13:32.541786,okx,5349,,,0,0
2025-09-26T22:13:32.541786,bybit,2731,,,0,0
2025-09-26T22:13:32.542034,binance,1000,1758917613024,1758917612535,0,0
2025-09-26T22:13:32.542034,coinbase,6374,,,0,0
2025-09-26T22:13:32.542034,kraken,226,,,0,0
2025-09-26T22:13:32.542034,okx,5349,,,0,0
2025-09-26T22:13:32.542034,bybit,2731,,,0,0
2025-09-26T22:13:37.545492,binance,1005,1758917618024,1758917617534,0,0
2025-09-26T22:13:37.545492,coinbase,6392,,,0,0
2025-09-26T22:13:37.545492,kraken,230,,,0,0
2025-09-26T22:13:37.545492,okx,5386,,,0,0
2025-09-26T22:13:37.545492,bybit,2746,,,0,0
2025-09-26T22:13:37.549040,binance,1005,1758917618024,1758917617534,0,0
2025-09-26T22:13:37.549040,coinbase,6392,,,0,0
2025-09-26T22:13:37.549040,kraken,230,,,0,0
2025-09-26T22:13:37.549040,okx,5386,,,0,0
2025-09-26T22:13:37.549040,bybit,2746,,,0,0
2025-09-26T22:13:37.554472,binance,1005,1758917618024,1758917617534,0,0
2025-09-26T22:13:37.554472,coinbase,6392,,,0,0
2025-09-26T22:13:37.554472,kraken,230,,,0,0
2025-09-26T22:13:37.554472,okx,5386,,,0,0
2025-09-26T22:13:37.554472,bybit,2746,,,0,0
2025-09-26T22:13:37.556337,binance,1005,1758917618024,1758917617534,0,0
2025-09-26T22:13:37.556337,coinbase,6392,,,0,0
2025-09-26T22:13:37.556337,kraken,230,,,0,0
2025-09-26T22:13:37.556337,okx,5386,,,0,0
2025-09-26T22:13:37.556337,bybit,2746,,,0,0
2025-09-26T22:13:37.557382,binance,1005,1758917618024,1758917617534,0,0
2025-09-26T22:13:37.557382,coinbase,6392,,,0,0
2025-09-26T22:13:37.557382,kraken,230,,,0,0
2025-09-26T22:13:37.557382,okx,5386,,,0,0
2025-09-26T22:13:37.557382,bybit,2746,,,0,0
2025-09-26T22:13:42.559560,binance,1010,1758917623024,1758917622534,0,0
2025-09-26T22:13:42.559560,coinbase,6401,,,0,0
2025-09-26T22:13:42.559560,kraken,231,,,0,0
2025-09-26T22:13:42.559560,okx,5412,,,0,0
2025-09-26T22:13:42.559560,bybit,2753,,,0,0
2025-09-26T22:13:42.560638,binance,1010,1758917623024,1758917622534,0,0
2025-09-26T22:13:42.560638,coinbase,6401,,,0,0
2025-09-26T22:13:42.560638,kraken,231,,,0,0
2025-09-26T22:13:42.560638,okx,5412,,,0,0
2025-09-26T22:13:42.560638,bybit,2753,,,0,0
2025-09-26T22:13:42.561173,binance,1010,1758917623024,1758917622534,0,0
2025-09-26T22:13:42.561173,coinbase,6401,,,0,0
2025-09-26T22:13:42.561173,kraken,231,,,0,0
2025-09-26T22:13:42.561173,okx,5412,,,0,0
2025-09-26T22:13:42.561173,bybit,2753,,,0,0
2025-09-26T22:13:42.562038,binance,1010,1758917623024,1758917622534,0,0
2025-09-26T22:13:42.562038,coinbase,6401,,,0,0
2025-09-26T22:13:42.562038,kraken,231,,,0,0
2025-09-26T22:13:42.562038,okx,5412,,,0,0
2025-09-26T22:13:42.562038,bybit,2753,,,0,0
2025-09-26T22:13:42.562565,binance,1010,1758917623024,1758917622534,0,0
2025-09-26T22:13:42.562565,coinbase,6401,,,0,0
2025-09-26T22:13:42.562565,kraken,231,,,0,0
2025-09-26T22:13:42.562565,okx,5412,,,0,0
2025-09-26T22:13:42.562565,bybit,2753,,,0,0
2025-09-26T22:13:47.564784,binance,1015,1758917628024,1758917627535,0,0
2025-09-26T22:13:47.564784,coinbase,6410,,,0,0
2025-09-26T22:13:47.564784,kraken,233,,,0,0
2025-09-26T22:13:47.564784,okx,5437,,,0,0
2025-09-26T22:13:47.564784,bybit,2763,,,0,0
2025-09-26T22:13:47.567247,binance,1015,1758917628024,1758917627535,0,0
2025-09-26T22:13:47.567247,coinbase,6410,,,0,0
2025-09-26T22:13:47.567247,kraken,233,,,0,0
2025-09-26T22:13:47.567247,okx,5437,,,0,0
2025-09-26T22:13:47.567247,bybit,2763,,,0,0
2025-09-26T22:13:47.568369,binance,1015,1758917628024,1758917627535,0,0
2025-09-26T22:13:47.568369,coinbase,6410,,,0,0
2025-09-26T22:13:47.568369,kraken,233,,,0,0
2025-09-26T22:13:47.568369,okx,5437,,,0,0
2025-09-26T22:13:47.568369,bybit,2763,,,0,0
2025-09-26T22:13:47.569699,binance,1015,1758917628024,1758917627535,0,0
2025-09-26T22:13:47.569699,coinbase,6410,,,0,0
2025-09-26T22:13:47.569699,kraken,233,,,0,0
2025-09-26T22:13:47.569699,okx,5437,,,0,0
2025-09-26T22:13:47.569699,bybit,2763,,,0,0
2025-09-26T22:13:47.570481,binance,1015,1758917628024,1758917627535,0,0
2025-09-26T22:13:47.570481,coinbase,6410,,,0,0
2025-09-26T22:13:47.570481,kraken,233,,,0,0
2025-09-26T22:13:47.570481,okx,5437,,,0,0
2025-09-26T22:13:47.570481,bybit,2763,,,0,0
2025-09-26T22:13:52.572477,binance,1020,1758917633023,1758917632543,0,0
2025-09-26T22:13:52.572477,coinbase,6427,,,0,0
2025-09-26T22:13:52.572477,kraken,234,,,0,0
2025-09-26T22:13:52.572477,okx,5459,,,0,0
2025-09-26T22:13:52.572477,bybit,2771,,,0,0
2025-09-26T22:13:52.573468,binance,1020,1758917633023,1758917632543,0,0
2025-09-26T22:13:52.573468,coinbase,6427,,,0,0
2025-09-26T22:13:52.573468,kraken,234,,,0,0
2025-09-26T22:13:52.573468,okx,5459,,,0,0
2025-09-26T22:13:52.573468,bybit,2771,,,0,0
2025-09-26T22:13:52.573877,binance,1020,1758917633023,1758917632543,0,0
2025-09-26T22:13:52.573877,coinbase,6427,,,0,0
2025-09-26T22:13:52.573877,kraken,234,,,0,0
2025-09-26T22:13:52.573877,okx,5459,,,0,0
2025-09-26T22:13:52.573877,bybit,2771,,,0,0
2025-09-26T22:13:52.574871,binance,1020,1758917633023,1758917632543,0,0
2025-09-26T22:13:52.574871,coinbase,6427,,,0,0
2025-09-26T22:13:52.574871,kraken,234,,,0,0
2025-09-26T22:13:52.574871,okx,5459,,,0,0
2025-09-26T22:13:52.574871,bybit,2771,,,0,0
2025-09-26T22:13:52.575321,binance,1020,1758917633023,1758917632543,0,0
2025-09-26T22:13:52.575321,coinbase,6427,,,0,0
2025-09-26T22:13:52.575321,kraken,234,,,0,0
2025-09-26T22:13:52.575321,okx,5459,,,0,0
2025-09-26T22:13:52.575321,bybit,2771,,,0,0
2025-09-26T22:13:57.614311,binance,1024,1758917637024,1758917636534,0,0
2025-09-26T22:13:57.614311,coinbase,6453,,,0,0
2025-09-26T22:13:57.614311,kraken,234,,,0,0
2025-09-26T22:13:57.614311,okx,5493,,,0,0
2025-09-26T22:13:57.614311,bybit,2798,,,0,0
2025-09-26T22:13:57.615006,binance,1024,1758917637024,1758917636534,0,0
2025-09-26T22:13:57.615006,coinbase,6453,,,0,0
2025-09-26T22:13:57.615006,kraken,234,,,0,0
2025-09-26T22:13:57.615006,okx,5493,,,0,0
2025-09-26T22:13:57.615006,bybit,2798,,,0,0
2025-09-26T22:13:57.615181,binance,1024,1758917637024,1758917636534,0,0
2025-09-26T22:13:57.615181,coinbase,6453,,,0,0
2025-09-26T22:13:57.615181,kraken,234,,,0,0
2025-09-26T22:13:57.615181,okx,5493,,,0,0
2025-09-26T22:13:57.615181,bybit,2798,,,0,0
2025-09-26T22:13:57.615340,binance,1024,1758917637024,1758917636534,0,0
2025-09-26T22:13:57.615340,coinbase,6453,,,0,0
2025-09-26T22:13:57.615340,kraken,234,,,0,0
2025-09-26T22:13:57.615340,okx,5493,,,0,0
2025-09-26T22:13:57.615340,bybit,2798,,,0,0
2025-09-26T22:13:57.615482,binance,1024,1758917637024,1758917636534,0,0
2025-09-26T22:13:57.615482,coinbase,6453,,,0,0
2025-09-26T22:13:57.615482,kraken,234,,,0,0
2025-09-26T22:13:57.615482,okx,5493,,,0,0
2025-09-26T22:13:57.615482,bybit,2798,,,0,0
2025-09-26T22:14:02.617223,binance,1030,1758917643024,1758917642534,0,0
2025-09-26T22:14:02.617223,coinbase,6470,,,0,0
2025-09-26T22:14:02.617223,kraken,234,,,0,0
2025-09-26T22:14:02.617223,okx,5527,,,0,0
2025-09-26T22:14:02.617223,bybit,2818,,,0,0
2025-09-26T22:14:02.618178,binance,1030,1758917643024,1758917642534,0,0
2025-09-26T22:14:02.618178,coinbase,6470,,,0,0
2025-09-26T22:14:02.618178,kraken,234,,,0,0
2025-09-26T22:14:02.618178,okx,5527,,,0,0
2025-09-26T22:14:02.618178,bybit,2818,,,0,0
2025-09-26T22:14:02.619134,binance,1030,1758917643024,1758917642534,0,0
2025-09-26T22:14:02.619134,coinbase,6470,,,0,0
2025-09-26T22:14:02.619134,kraken,234,,,0,0
2025-09-26T22:14:02.619134,okx,5527,,,0,0
2025-09-26T22:14:02.619134,bybit,2818,,,0,0
2025-09-26T22:14:02.619473,binance,1030,1758917643024,1758917642534,0,0
2025-09-26T22:14:02.619473,coinbase,6470,,,0,0
2025-09-26T22:14:02.619473,kraken,234,,,0,0
2025-09-26T22:14:02.619473,okx,5527,,,0,0
2025-09-26T22:14:02.619473,bybit,2818,,,0,0
2025-09-26T22:14:02.619752,binance,1030,1758917643024,1758917642534,0,0
2025-09-26T22:14:02.619752,coinbase,6470,,,0,0
2025-09-26T22:14:02.619752,kraken,234,,,0,0
2025-09-26T22:14:02.619752,okx,5527,,,0,0
2025-09-26T22:14:02.619752,bybit,2818,,,0,0
2025-09-26T22:14:07.621938,binance,1035,1758917648024,1758917647534,0,0
2025-09-26T22:14:07.621938,coinbase,6494,,,0,0
2025-09-26T22:14:07.621938,kraken,235,,,0,0
2025-09-26T22:14:07.621938,okx,5552,,,0,0
2025-09-26T22:14:07.621938,bybit,2823,,,0,0
2025-09-26T22:14:07.623058,binance,1035,1758917648024,1758917647534,0,0
2025-09-26T22:14:07.623058,coinbase,6494,,,0,0
2025-09-26T22:14:07.623058,kraken,235,,,0,0
2025-09-26T22:14:07.623058,okx,5552,,,0,0
2025-09-26T22:14:07.623058,bybit,2823,,,0,0
2025-09-26T22:14:07.623556,binance,1035,1758917648024,1758917647534,0,0
2025-09-26T22:14:07.623556,coinbase,6494,,,0,0
2025-09-26T22:14:07.623556,kraken,235,,,0,0
2025-09-26T22:14:07.623556,okx,5552,,,0,0
2025-09-26T22:14:07.623556,bybit,2823,,,0,0
2025-09-26T22:14:07.623999,binance,1035,1758917648024,1758917647534,0,0
2025-09-26T22:14:07.623999,coinbase,6494,,,0,0
2025-09-26T22:14:07.623999,kraken,235,,,0,0
2025-09-26T22:14:07.623999,okx,5552,,,0,0
2025-09-26T22:14:07.623999,bybit,2823,,,0,0
2025-09-26T22:14:07.624409,binance,1035,1758917648024,1758917647534,0,0
2025-09-26T22:14:07.624409,coinbase,6494,,,0,0
2025-09-26T22:14:07.624409,kraken,235,,,0,0
2025-09-26T22:14:07.624409,okx,5552,,,0,0
2025-09-26T22:14:07.624409,bybit,2823,,,0,0
2025-09-26T22:14:12.626188,binance,1040,1758917653024,1758917652559,0,0
2025-09-26T22:14:12.626188,coinbase,6515,,,0,0
2025-09-26T22:14:12.626188,kraken,235,,,0,0
2025-09-26T22:14:12.626188,okx,5586,,,0,0
2025-09-26T22:14:12.626188,bybit,2846,,,0,0
2025-09-26T22:14:12.626862,binance,1040,1758917653024,1758917652559,0,0
2025-09-26T22:14:12.626862,coinbase,6515,,,0,0
2025-09-26T22:14:12.626862,kraken,235,,,0,0
2025-09-26T22:14:12.626862,okx,5586,,,0,0
2025-09-26T22:14:12.626862,bybit,2846,,,0,0
2025-09-26T22:14:12.627066,binance,1040,1758917653024,1758917652559,0,0
2025-09-26T22:14:12.627066,coinbase,6515,,,0,0
2025-09-26T22:14:12.627066,kraken,235,,,0,0
2025-09-26T22:14:12.627066,okx,5586,,,0,0
2025-09-26T22:14:12.627066,bybit,2846,,,0,0
2025-09-26T22:14:12.627232,binance,1040,1758917653024,1758917652559,0,0
2025-09-26T22:14:12.627232,coinbase,6515,,,0,0
2025-09-26T22:14:12.627232,kraken,235,,,0,0
2025-09-26T22:14:12.627232,okx,5586,,,0,0
2025-09-26T22:14:12.627232,bybit,2846,,,0,0
2025-09-26T22:14:12.627388,binance,1040,1758917653024,1758917652559,0,0
2025-09-26T22:14:12.627388,coinbase,6515,,,0,0
2025-09-26T22:14:12.627388,kraken,235,,,0,0
2025-09-26T22:14:12.627388,okx,5586,,,0,0
2025-09-26T22:14:12.627388,bybit,2846,,,0,0
2025-09-26T22:14:17.632300,binance,1044,1758917657025,1758917656590,0,0
2025-09-26T22:14:17.632300,coinbase,6529,,,0,0
2025-09-26T22:14:17.632300,kraken,235,,,0,0
2025-09-26T22:14:17.632300,okx,5619,,,0,0
2025-09-26T22:14:17.632300,bybit,2857,,,0,0
2025-09-26T22:14:17.662942,binance,1044,1758917657025,1758917656590,0,0
2025-09-26T22:14:17.662942,coinbase,6529,,,0,0
2025-09-26T22:14:17.662942,kraken,235,,,0,0
2025-09-26T22:14:17.662942,okx,5619,,,0,0
2025-09-26T22:14:17.662942,bybit,2857,,,0,0
2025-09-26T22:14:17.665933,binance,1044,1758917657025,1758917656590,0,0
2025-09-26T22:14:17.665933,coinbase,6529,,,0,0
2025-09-26T22:14:17.665933,kraken,235,,,0,0
2025-09-26T22:14:17.665933,okx,5619,,,0,0
2025-09-26T22:14:17.665933,bybit,2857,,,0,0
2025-09-26T22:14:17.671192,binance,1044,1758917657025,1758917656590,0,0
2025-09-26T22:14:17.671192,coinbase,6529,,,0,0
2025-09-26T22:14:17.671192,kraken,235,,,0,0
2025-09-26T22:14:17.671192,okx,5619,,,0,0
2025-09-26T22:14:17.671192,bybit,2857,,,0,0
2025-09-26T22:14:17.677607,binance,1044,1758917657025,1758917656590,0,0
2025-09-26T22:14:17.677607,coinbase,6529,,,0,0
2025-09-26T22:14:17.677607,kraken,235,,,0,0
2025-09-26T22:14:17.677607,okx,5619,,,0,0
2025-09-26T22:14:17.677607,bybit,2857,,,0,0
2025-09-26T22:14:22.681662,binance,1050,1758917663023,1758917662543,0,0
2025-09-26T22:14:22.681662,coinbase,6545,,,0,0
2025-09-26T22:14:22.681662,kraken,236,,,0,0
2025-09-26T22:14:22.681662,okx,5647,,,0,0
2025-09-26T22:14:22.681662,bybit,2864,,,0,0
2025-09-26T22:14:22.682981,binance,1050,1758917663023,1758917662543,0,0
2025-09-26T22:14:22.682981,coinbase,6545,,,0,0
2025-09-26T22:14:22.682981,kraken,236,,,0,0
2025-09-26T22:14:22.682981,okx,5647,,,0,0
2025-09-26T22:14:22.682981,bybit,2864,,,0,0
2025-09-26T22:14:22.684089,binance,1050,1758917663023,1758917662543,0,0
2025-09-26T22:14:22.684089,coinbase,6545,,,0,0
2025-09-26T22:14:22.684089,kraken,236,,,0,0
2025-09-26T22:14:22.684089,okx,5647,,,0,0
2025-09-26T22:14:22.684089,bybit,2864,,,0,0
2025-09-26T22:14:22.684923,binance,1050,1758917663023,1758917662543,0,0
2025-09-26T22:14:22.684923,coinbase,6545,,,0,0
2025-09-26T22:14:22.684923,kraken,236,,,0,0
2025-09-26T22:14:22.684923,okx,5647,,,0,0
2025-09-26T22:14:22.684923,bybit,2864,,,0,0
2025-09-26T22:14:22.685858,binance,1050,1758917663023,1758917662543,0,0
2025-09-26T22:14:22.685858,coinbase,6545,,,0,0
2025-09-26T22:14:22.685858,kraken,236,,,0,0
2025-09-26T22:14:22.685858,okx,5647,,,0,0
2025-09-26T22:14:22.685858,bybit,2864,,,0,0
