venue,window_start,lrs,mean_correlation
BYBITSPOT,120240,0.9850216347069654,0.9850216347069654
BITGET,120240,0.9836466860765404,0.9836466860765404
BINANCE,120300,0.9912890885954697,0.9912890885954697
COINBASE,120300,0.9878314750933086,0.9878314750933086
BYBITSPOT,120300,0.9907344206421637,0.9907344206421637
BITGET,120300,0.9915181724698119,0.9915181724698119
BINANCE,120360,0.9879530297993312,0.9879530297993312
COINBASE,120360,0.9854955267995837,0.9854955267995837
BYBITSPOT,120360,0.9882652277716225,0.9882652277716225
BITGET,120360,0.9903124176473431,0.9903124176473431
BINANCE,120420,0.9768233408482224,0.9768233408482224
COINBASE,120420,0.9793469423507628,0.9793469423507628
BYBITSPOT,120420,0.9802919130728643,0.9802919130728643
BITGET,120420,0.9808570385997136,0.9808570385997136
BINANCE,120480,0.9720891031483271,0.9720891031483271
COINBASE,120480,0.9685666526762393,0.9685666526762393
BYBITSPOT,120480,0.9817701202062148,0.9817701202062148
BITGET,120480,0.9734754368759314,0.9734754368759314
BINANCE,120540,0.9418380950060902,0.9418380950060902
COINBASE,120540,0.9256554514644151,0.9256554514644151
BYBITSPOT,120540,0.9517479913336461,0.9517479913336461
BITGET,120540,0.944673067310498,0.944673067310498
BINANCE,120600,0.98296630039596,0.98296630039596
COINBASE,120600,0.979456816954492,0.979456816954492
BYBITSPOT,120600,0.9862336215341762,0.9862336215341762
BITGET,120600,0.9853273452893655,0.9853273452893655
BINANCE,120660,0.9954918903627662,0.9954918903627662
COINBASE,120660,0.9944856571856849,0.9944856571856849
BYBITSPOT,120660,0.9959630221429417,0.9959630221429417
BITGET,120660,0.996494784024225,0.996494784024225
BINANCE,120720,0.9949114606405841,0.9949114606405841
COINBASE,120720,0.9934381757340262,0.9934381757340262
BYBITSPOT,120720,0.9954405868494027,0.9954405868494027
BITGET,120720,0.995443817270787,0.995443817270787
BINANCE,120780,0.9632526768731337,0.9632526768731337
COINBASE,120780,0.9469578342621675,0.9469578342621675
BYBITSPOT,120780,0.9592566537597005,0.9592566537597005
BITGET,120780,0.9508526912814078,0.9508526912814078
BINANCE,120840,0.9943488661004452,0.9943488661004452
COINBASE,120840,0.9923575379306183,0.9923575379306183
BYBITSPOT,120840,0.9933429912902177,0.9933429912902177
BITGET,120840,0.9934924059732438,0.9934924059732438
BINANCE,120900,0.9941507749080104,0.9941507749080104
COINBASE,120900,0.9910915846245594,0.9910915846245594
BYBITSPOT,120900,0.9921469610624308,0.9921469610624308
BITGET,120900,0.9930669857289652,0.9930669857289652
BINANCE,120960,0.9973588913659935,0.9973588913659935
COINBASE,120960,0.9953298118368137,0.9953298118368137
BYBITSPOT,120960,0.9967787428067165,0.9967787428067165
BITGET,120960,0.9964650258123798,0.9964650258123798
BINANCE,121020,0.9959135430773509,0.9959135430773509
COINBASE,121020,0.9927101941082054,0.9927101941082054
BYBITSPOT,121020,0.9949792282907192,0.9949792282907192
BITGET,121020,0.9940431156686044,0.9940431156686044
BINANCE,121080,0.9534309289008368,0.9534309289008368
COINBASE,121080,0.9340670686833161,0.9340670686833161
BYBITSPOT,121080,0.9510519351116296,0.9510519351116296
BITGET,121080,0.9290709937623111,0.9290709937623111
BINANCE,121140,0.9931493667169199,0.9931493667169199
COINBASE,121140,0.9901036574018942,0.9901036574018942
BYBITSPOT,121140,0.9928245962570267,0.9928245962570267
BITGET,121140,0.989548230162082,0.989548230162082
BINANCE,121200,0.989303666488616,0.989303666488616
COINBASE,121200,0.9829729562219901,0.9829729562219901
BYBITSPOT,121200,0.9881689173987279,0.9881689173987279
BITGET,121200,0.9852680151169544,0.9852680151169544
BINANCE,121260,0.9883815610776828,0.9883815610776828
COINBASE,121260,0.9825220577937249,0.9825220577937249
BYBITSPOT,121260,0.988806822244236,0.988806822244236
BITGET,121260,0.9851158653170106,0.9851158653170106
BINANCE,121320,0.9711026733295306,0.9711026733295306
COINBASE,121320,0.9519588916466049,0.9519588916466049
BYBITSPOT,121320,0.9747637899826004,0.9747637899826004
BITGET,121320,0.9648470665549888,0.9648470665549888
BINANCE,121380,0.9476726058355247,0.9476726058355247
COINBASE,121380,0.9300608284411706,0.9300608284411706
BYBITSPOT,121380,0.963290692372014,0.963290692372014
BITGET,121380,0.9488433487456879,0.9488433487456879
BINANCE,121440,0.9802648417205305,0.9802648417205305
COINBASE,121440,0.97100143110254,0.97100143110254
BYBITSPOT,121440,0.9836152386722521,0.9836152386722521
BITGET,121440,0.9774509708281748,0.9774509708281748
BINANCE,121500,0.9904440386733825,0.9904440386733825
COINBASE,121500,0.9861417558513073,0.9861417558513073
BYBITSPOT,121500,0.9913318009160403,0.9913318009160403
BITGET,121500,0.9873041984455058,0.9873041984455058
BINANCE,121560,0.9899608577345118,0.9899608577345118
COINBASE,121560,0.9851520686632177,0.9851520686632177
BYBITSPOT,121560,0.9901960434126668,0.9901960434126668
BITGET,121560,0.9859901148636082,0.9859901148636082
BINANCE,121620,0.9901156698074466,0.9901156698074466
COINBASE,121620,0.9840825356106334,0.9840825356106334
BYBITSPOT,121620,0.9886528348439896,0.9886528348439896
BITGET,121620,0.9871215312438567,0.9871215312438567
BINANCE,121680,0.9889286264793404,0.9889286264793404
COINBASE,121680,0.9874069465391816,0.9874069465391816
BYBITSPOT,121680,0.9897277699707283,0.9897277699707283
BITGET,121680,0.9890889936421443,0.9890889936421443
BINANCE,121740,0.9656726415073041,0.9656726415073041
COINBASE,121740,0.9741971788050612,0.9741971788050612
BYBITSPOT,121740,0.9705907911901304,0.9705907911901304
BITGET,121740,0.9748354024013274,0.9748354024013274
BINANCE,121800,0.9653192818843723,0.9653192818843723
COINBASE,121800,0.978063920170739,0.978063920170739
BYBITSPOT,121800,0.973847147664023,0.973847147664023
BITGET,121800,0.9728274908515768,0.9728274908515768
BINANCE,121860,0.9835947196935734,0.9835947196935734
COINBASE,121860,0.9853371682906461,0.9853371682906461
BYBITSPOT,121860,0.9877934066584194,0.9877934066584194
BITGET,121860,0.9818855038407781,0.9818855038407781
BINANCE,121920,0.9869239552565173,0.9869239552565173
COINBASE,121920,0.985307953246639,0.985307953246639
BYBITSPOT,121920,0.9868156022354134,0.9868156022354134
BITGET,121920,0.9818003299964996,0.9818003299964996
BINANCE,121980,0.9912882251866716,0.9912882251866716
COINBASE,121980,0.9908666146112936,0.9908666146112936
BYBITSPOT,121980,0.9922499574561899,0.9922499574561899
BITGET,121980,0.9893861842537195,0.9893861842537195
BINANCE,122040,0.9930095956387781,0.9930095956387781
COINBASE,122040,0.993099169178887,0.993099169178887
BYBITSPOT,122040,0.9940455719283579,0.9940455719283579
BITGET,122040,0.9914429909603131,0.9914429909603131
BINANCE,122100,0.9869714766487662,0.9869714766487662
COINBASE,122100,0.9815757800426032,0.9815757800426032
BYBITSPOT,122100,0.9885403838019983,0.9885403838019983
BITGET,122100,0.9836056012515263,0.9836056012515263
BINANCE,122160,0.9934330664030293,0.9934330664030293
COINBASE,122160,0.9909747778694036,0.9909747778694036
BYBITSPOT,122160,0.9946435351157215,0.9946435351157215
BITGET,122160,0.992870749263331,0.992870749263331
BINANCE,122220,0.995893951791901,0.995893951791901
COINBASE,122220,0.9935451925554797,0.9935451925554797
BYBITSPOT,122220,0.9966921027868675,0.9966921027868675
BITGET,122220,0.9938360858710621,0.9938360858710621
BINANCE,122280,0.9794744907561487,0.9794744907561487
COINBASE,122280,0.964212198589251,0.964212198589251
BYBITSPOT,122280,0.9758440410292311,0.9758440410292311
BITGET,122280,0.9654266442087875,0.9654266442087875
BINANCE,122340,0.964504786794565,0.964504786794565
COINBASE,122340,0.95135990227514,0.95135990227514
BYBITSPOT,122340,0.9588875503456572,0.9588875503456572
BITGET,122340,0.9377230003559749,0.9377230003559749
BINANCE,122400,0.9690696679453245,0.9690696679453245
COINBASE,122400,0.9622228104821301,0.9622228104821301
BYBITSPOT,122400,0.9643980795153935,0.9643980795153935
BITGET,122400,0.9572261117167072,0.9572261117167072
BINANCE,122460,0.9817786161247163,0.9817786161247163
COINBASE,122460,0.9798951197623943,0.9798951197623943
BYBITSPOT,122460,0.9796450028821289,0.9796450028821289
BITGET,122460,0.9743739798485554,0.9743739798485554
BINANCE,122520,0.9885048612523969,0.9885048612523969
COINBASE,122520,0.9861503745132225,0.9861503745132225
BYBITSPOT,122520,0.9893671956890641,0.9893671956890641
BITGET,122520,0.9867664778121412,0.9867664778121412
BINANCE,122580,0.9910688753037741,0.9910688753037741
COINBASE,122580,0.9874949733609827,0.9874949733609827
BYBITSPOT,122580,0.9915097237227716,0.9915097237227716
BITGET,122580,0.9901489749550166,0.9901489749550166
BINANCE,122640,0.9927165758447346,0.9927165758447346
COINBASE,122640,0.9918064718942977,0.9918064718942977
BYBITSPOT,122640,0.9931121447432295,0.9931121447432295
BITGET,122640,0.993591743730757,0.993591743730757
BINANCE,122700,0.9806873509697306,0.9806873509697306
COINBASE,122700,0.9798681559647356,0.9798681559647356
BYBITSPOT,122700,0.9789834235334743,0.9789834235334743
BITGET,122700,0.98350058814913,0.98350058814913
BINANCE,122760,0.9840841042542522,0.9840841042542522
COINBASE,122760,0.978971844801153,0.978971844801153
BYBITSPOT,122760,0.9812987026568062,0.9812987026568062
BITGET,122760,0.9841579480568905,0.9841579480568905
BINANCE,122820,0.978243697257267,0.978243697257267
COINBASE,122820,0.9649370110032219,0.9649370110032219
BYBITSPOT,122820,0.9755431766378448,0.9755431766378448
BITGET,122820,0.9713032024313755,0.9713032024313755
BINANCE,122880,0.9788843901732722,0.9788843901732722
COINBASE,122880,0.9755420475762229,0.9755420475762229
BYBITSPOT,122880,0.9797738760133492,0.9797738760133492
BITGET,122880,0.977687278709045,0.977687278709045
BINANCE,122940,0.9952011752173416,0.9952011752173416
COINBASE,122940,0.9933298916227686,0.9933298916227686
BYBITSPOT,122940,0.9953361756432008,0.9953361756432008
BITGET,122940,0.9941104731945165,0.9941104731945165
BINANCE,123000,0.9936626978713994,0.9936626978713994
COINBASE,123000,0.9912102665575682,0.9912102665575682
BYBITSPOT,123000,0.9949403057798313,0.9949403057798313
BITGET,123000,0.9928717568045213,0.9928717568045213
BINANCE,123060,0.9950856482044634,0.9950856482044634
COINBASE,123060,0.9928488348378064,0.9928488348378064
BYBITSPOT,123060,0.9955000830459088,0.9955000830459088
BITGET,123060,0.9942992293590492,0.9942992293590492
BINANCE,123120,0.993182264329027,0.993182264329027
COINBASE,123120,0.9932106807487133,0.9932106807487133
BYBITSPOT,123120,0.9930382913310066,0.9930382913310066
BITGET,123120,0.9930060341994853,0.9930060341994853
BINANCE,123180,0.9754299650668593,0.9754299650668593
COINBASE,123180,0.9799146456179354,0.9799146456179354
BYBITSPOT,123180,0.9832472046760871,0.9832472046760871
BITGET,123180,0.9824163933332682,0.9824163933332682
BINANCE,123240,0.99059513439696,0.99059513439696
COINBASE,123240,0.9914842784543753,0.9914842784543753
BYBITSPOT,123240,0.9928521350214669,0.9928521350214669
BITGET,123240,0.9933844919461654,0.9933844919461654
BINANCE,123300,0.9881949519750677,0.9881949519750677
COINBASE,123300,0.9869966896224881,0.9869966896224881
BYBITSPOT,123300,0.9895596422225731,0.9895596422225731
BITGET,123300,0.9925826519479157,0.9925826519479157
BINANCE,123360,0.9718978086423343,0.9718978086423343
COINBASE,123360,0.970382581429006,0.970382581429006
BYBITSPOT,123360,0.9739316615807828,0.9739316615807828
BITGET,123360,0.9790910250954911,0.9790910250954911
BINANCE,123420,0.9023125854367374,0.9023125854367374
COINBASE,123420,0.9266775459801563,0.9266775459801563
BYBITSPOT,123420,0.9096602002213655,0.9096602002213655
BITGET,123420,0.9217175179985411,0.9217175179985411
BINANCE,123480,0.9415618073205939,0.9415618073205939
COINBASE,123480,0.9469424197109871,0.9469424197109871
BYBITSPOT,123480,0.9318152262888141,0.9318152262888141
BITGET,123480,0.9396100006338576,0.9396100006338576
BINANCE,123540,0.9603441706917023,0.9603441706917023
COINBASE,123540,0.9591741472833402,0.9591741472833402
BYBITSPOT,123540,0.943279514685794,0.943279514685794
BITGET,123540,0.9413096252981435,0.9413096252981435
BINANCE,123600,0.9640447576855417,0.9640447576855417
COINBASE,123600,0.9678264889682383,0.9678264889682383
BYBITSPOT,123600,0.9774196917299917,0.9774196917299917
BITGET,123600,0.9762944268056741,0.9762944268056741
BINANCE,123660,0.9781403577842704,0.9781403577842704
COINBASE,123660,0.9719393916007504,0.9719393916007504
BYBITSPOT,123660,0.9850005224895563,0.9850005224895563
BITGET,123660,0.983846887241711,0.983846887241711
BINANCE,123720,0.9815245837425642,0.9815245837425642
COINBASE,123720,0.9699682922200722,0.9699682922200722
BYBITSPOT,123720,0.9823762589648336,0.9823762589648336
BITGET,123720,0.9783511759426361,0.9783511759426361
BINANCE,123780,0.9894766120752295,0.9894766120752295
COINBASE,123780,0.9825821851105018,0.9825821851105018
BYBITSPOT,123780,0.9900005055785455,0.9900005055785455
BITGET,123780,0.986104888828761,0.986104888828761
BINANCE,123840,0.9909468750987408,0.9909468750987408
COINBASE,123840,0.9870735886742296,0.9870735886742296
BYBITSPOT,123840,0.9909338305679359,0.9909338305679359
BITGET,123840,0.9880980551134512,0.9880980551134512
BINANCE,123900,0.9866852087192205,0.9866852087192205
COINBASE,123900,0.9819919439897736,0.9819919439897736
BYBITSPOT,123900,0.9872129499480086,0.9872129499480086
BITGET,123900,0.9867712282034077,0.9867712282034077
BINANCE,123960,0.9706496887961232,0.9706496887961232
COINBASE,123960,0.960453663194115,0.960453663194115
BYBITSPOT,123960,0.9694421406258252,0.9694421406258252
BITGET,123960,0.9695829848561716,0.9695829848561716
BINANCE,124020,0.955026751441188,0.955026751441188
COINBASE,124020,0.9557088762186309,0.9557088762186309
BYBITSPOT,124020,0.9597221217398215,0.9597221217398215
BITGET,124020,0.9664190986570129,0.9664190986570129
BINANCE,124080,0.9706565864746602,0.9706565864746602
COINBASE,124080,0.9646610360965027,0.9646610360965027
BYBITSPOT,124080,0.9772389245707437,0.9772389245707437
BITGET,124080,0.9763483962257323,0.9763483962257323
BINANCE,124140,0.9778387782151782,0.9778387782151782
COINBASE,124140,0.9626246415135976,0.9626246415135976
BYBITSPOT,124140,0.9781909336080824,0.9781909336080824
BITGET,124140,0.976758544982499,0.976758544982499
BINANCE,124200,0.9762435221520859,0.9762435221520859
COINBASE,124200,0.970426479238709,0.970426479238709
BYBITSPOT,124200,0.9794988100169463,0.9794988100169463
BITGET,124200,0.9767527422616705,0.9767527422616705
BINANCE,124260,0.9264823956109507,0.9264823956109507
COINBASE,124260,0.8969826999664718,0.8969826999664718
BYBITSPOT,124260,0.9311449993759843,0.9311449993759843
BITGET,124260,0.9263419757179078,0.9263419757179078
BINANCE,124320,0.9330507302528877,0.9330507302528877
COINBASE,124320,0.9323779506002242,0.9323779506002242
BYBITSPOT,124320,0.9357801819794561,0.9357801819794561
BITGET,124320,0.919324830575999,0.919324830575999
BINANCE,124380,0.9717846249014758,0.9717846249014758
COINBASE,124380,0.95556297278666,0.95556297278666
BYBITSPOT,124380,0.9688007073932322,0.9688007073932322
BITGET,124380,0.9644472623447147,0.9644472623447147
BINANCE,124440,0.9659211114406014,0.9659211114406014
COINBASE,124440,0.9437765933934483,0.9437765933934483
BYBITSPOT,124440,0.9634757505677186,0.9634757505677186
BITGET,124440,0.9513749982903748,0.9513749982903748
BINANCE,124500,0.9904127679502839,0.9904127679502839
COINBASE,124500,0.9829110283133865,0.9829110283133865
BYBITSPOT,124500,0.9861318223457659,0.9861318223457659
BITGET,124500,0.9833142737896567,0.9833142737896567
BINANCE,124560,0.9963970217865313,0.9963970217865313
COINBASE,124560,0.9942636165381907,0.9942636165381907
BYBITSPOT,124560,0.9960098458013916,0.9960098458013916
BITGET,124560,0.9962492524129045,0.9962492524129045
BINANCE,124620,0.9962867536533423,0.9962867536533423
COINBASE,124620,0.9944930677777565,0.9944930677777565
BYBITSPOT,124620,0.9962280050119189,0.9962280050119189
BITGET,124620,0.9961530651194844,0.9961530651194844
BINANCE,124680,0.9958410049819503,0.9958410049819503
COINBASE,124680,0.9936216713143974,0.9936216713143974
BYBITSPOT,124680,0.9961199675069133,0.9961199675069133
BITGET,124680,0.9950399421197368,0.9950399421197368
BINANCE,124740,0.9760358069702036,0.9760358069702036
COINBASE,124740,0.9595306216014166,0.9595306216014166
BYBITSPOT,124740,0.9770308696326544,0.9770308696326544
BITGET,124740,0.9642597723257421,0.9642597723257421
BINANCE,124800,0.9724799975164368,0.9724799975164368
COINBASE,124800,0.954687191943997,0.954687191943997
BYBITSPOT,124800,0.9723466811224978,0.9723466811224978
BITGET,124800,0.9624882669903441,0.9624882669903441
BINANCE,124860,0.9758053795816201,0.9758053795816201
COINBASE,124860,0.9547573283362126,0.9547573283362126
BYBITSPOT,124860,0.975668388703239,0.975668388703239
BITGET,124860,0.966029525087898,0.966029525087898
BINANCE,124920,0.9726962220546271,0.9726962220546271
COINBASE,124920,0.9522217789310105,0.9522217789310105
BYBITSPOT,124920,0.9672189513811559,0.9672189513811559
BITGET,124920,0.9605501778475269,0.9605501778475269
BINANCE,124980,0.9925098432741266,0.9925098432741266
COINBASE,124980,0.9883904064285502,0.9883904064285502
BYBITSPOT,124980,0.9927097229511043,0.9927097229511043
BITGET,124980,0.9898069626598062,0.9898069626598062
BINANCE,125040,0.9920441401549169,0.9920441401549169
COINBASE,125040,0.9888070133546819,0.9888070133546819
BYBITSPOT,125040,0.9917015265236236,0.9917015265236236
BITGET,125040,0.9902587755425302,0.9902587755425302
BINANCE,125100,0.976524003974609,0.976524003974609
COINBASE,125100,0.9681516813401769,0.9681516813401769
BYBITSPOT,125100,0.9763775686162263,0.9763775686162263
BITGET,125100,0.9719431155827901,0.9719431155827901
BINANCE,125160,0.9579732575227696,0.9579732575227696
COINBASE,125160,0.9228675493150602,0.9228675493150602
BYBITSPOT,125160,0.9467886901632543,0.9467886901632543
BITGET,125160,0.9536961659837239,0.9536961659837239
BINANCE,125220,0.9379512906146328,0.9379512906146328
COINBASE,125220,0.9167975324796461,0.9167975324796461
BYBITSPOT,125220,0.9325823459309271,0.9325823459309271
BITGET,125220,0.938992153872007,0.938992153872007
BINANCE,125280,0.8843567355189222,0.8843567355189222
COINBASE,125280,0.844630644359525,0.844630644359525
BYBITSPOT,125280,0.87594287261635,0.87594287261635
BITGET,125280,0.880464386357566,0.880464386357566
BINANCE,125340,0.9954782678348039,0.9954782678348039
COINBASE,125340,0.993723178609388,0.993723178609388
BYBITSPOT,125340,0.9948721422180155,0.9948721422180155
BITGET,125340,0.995063861941226,0.995063861941226
BINANCE,125400,0.993708421333118,0.993708421333118
COINBASE,125400,0.9917485393985285,0.9917485393985285
BYBITSPOT,125400,0.9946891731369739,0.9946891731369739
BITGET,125400,0.9935527886653762,0.9935527886653762
BINANCE,125460,0.9812473098822719,0.9812473098822719
COINBASE,125460,0.9764351278424964,0.9764351278424964
BYBITSPOT,125460,0.9841123694615871,0.9841123694615871
BITGET,125460,0.9801074016554705,0.9801074016554705
BINANCE,125520,0.9829319230445924,0.9829319230445924
COINBASE,125520,0.972394901343776,0.972394901343776
BYBITSPOT,125520,0.9802726044281664,0.9802726044281664
BITGET,125520,0.9786952052171632,0.9786952052171632
BINANCE,125580,0.9836591341447343,0.9836591341447343
COINBASE,125580,0.9713867207916546,0.9713867207916546
BYBITSPOT,125580,0.9787606673078794,0.9787606673078794
BITGET,125580,0.9771967164814003,0.9771967164814003
BINANCE,125640,0.8850442938046034,0.8850442938046034
COINBASE,125640,0.8520188256141848,0.8520188256141848
BYBITSPOT,125640,0.8883391099290915,0.8883391099290915
BITGET,125640,0.8765888585155253,0.8765888585155253
BINANCE,125700,0.9680657795380961,0.9680657795380961
COINBASE,125700,0.956587810847089,0.956587810847089
BYBITSPOT,125700,0.9762938150165601,0.9762938150165601
BITGET,125700,0.9724448766058152,0.9724448766058152
BINANCE,125760,0.963189799578159,0.963189799578159
COINBASE,125760,0.9524457553403777,0.9524457553403777
BYBITSPOT,125760,0.9725243055683671,0.9725243055683671
BITGET,125760,0.9677902413263831,0.9677902413263831
BINANCE,125820,0.9735714620427157,0.9735714620427157
COINBASE,125820,0.9592024905260503,0.9592024905260503
BYBITSPOT,125820,0.9732638346824585,0.9732638346824585
BITGET,125820,0.9702272327173537,0.9702272327173537
BINANCE,125880,0.9582566988533356,0.9582566988533356
COINBASE,125880,0.949402525391145,0.949402525391145
BYBITSPOT,125880,0.9704986930718386,0.9704986930718386
BITGET,125880,0.9598231475909186,0.9598231475909186
BINANCE,125940,0.9805142844909479,0.9805142844909479
COINBASE,125940,0.9785506979202131,0.9785506979202131
BYBITSPOT,125940,0.9879781884213372,0.9879781884213372
BITGET,125940,0.982259552447594,0.982259552447594
BINANCE,126000,0.9898456465639166,0.9898456465639166
COINBASE,126000,0.9881917515662701,0.9881917515662701
BYBITSPOT,126000,0.9938990908080703,0.9938990908080703
BITGET,126000,0.9909604805622093,0.9909604805622093
BINANCE,126060,0.9804564342976428,0.9804564342976428
COINBASE,126060,0.9791414894366418,0.9791414894366418
BYBITSPOT,126060,0.9881233492498825,0.9881233492498825
BITGET,126060,0.982051387260627,0.982051387260627
BINANCE,126120,0.9499046211445447,0.9499046211445447
COINBASE,126120,0.9223687189103874,0.9223687189103874
BYBITSPOT,126120,0.953798808632215,0.953798808632215
BITGET,126120,0.9334063841772275,0.9334063841772275
BINANCE,126180,0.9836813610153841,0.9836813610153841
COINBASE,126180,0.9777084864408389,0.9777084864408389
BYBITSPOT,126180,0.9878473294663821,0.9878473294663821
BITGET,126180,0.9823771309923289,0.9823771309923289
BINANCE,126240,0.9702508217422441,0.9702508217422441
COINBASE,126240,0.9487000263349917,0.9487000263349917
BYBITSPOT,126240,0.9771187692483189,0.9771187692483189
BITGET,126240,0.9642607979234746,0.9642607979234746
BINANCE,126300,0.9575171795426588,0.9575171795426588
COINBASE,126300,0.9380334214194899,0.9380334214194899
BYBITSPOT,126300,0.9625225859372177,0.9625225859372177
BITGET,126300,0.9450037643872345,0.9450037643872345
BINANCE,126360,0.9890692067969745,0.9890692067969745
COINBASE,126360,0.984027409917938,0.984027409917938
BYBITSPOT,126360,0.9890265972761587,0.9890265972761587
BITGET,126360,0.985910296411335,0.985910296411335
BINANCE,126420,0.9898265186368448,0.9898265186368448
COINBASE,126420,0.9844069669348077,0.9844069669348077
BYBITSPOT,126420,0.9900986896924074,0.9900986896924074
BITGET,126420,0.9874713671194479,0.9874713671194479
BINANCE,126480,0.9785390246313709,0.9785390246313709
COINBASE,126480,0.9752233324613812,0.9752233324613812
BYBITSPOT,126480,0.9812753416433724,0.9812753416433724
BITGET,126480,0.9785751174107236,0.9785751174107236
BINANCE,126540,0.979113585387753,0.979113585387753
COINBASE,126540,0.9772935974783071,0.9772935974783071
BYBITSPOT,126540,0.9829155600138922,0.9829155600138922
BITGET,126540,0.978331046330435,0.978331046330435
BINANCE,126600,0.9858025589386088,0.9858025589386088
COINBASE,126600,0.9866872355501037,0.9866872355501037
BYBITSPOT,126600,0.9900122950452773,0.9900122950452773
BITGET,126600,0.9873673203034814,0.9873673203034814
BINANCE,126660,0.9944437080009362,0.9944437080009362
COINBASE,126660,0.9947797486209012,0.9947797486209012
BYBITSPOT,126660,0.9963523332878744,0.9963523332878744
BITGET,126660,0.9962165867854123,0.9962165867854123
BINANCE,126720,0.989741745565795,0.989741745565795
COINBASE,126720,0.9863798942093202,0.9863798942093202
BYBITSPOT,126720,0.9909037785481644,0.9909037785481644
BITGET,126720,0.9891277876365692,0.9891277876365692
BINANCE,126780,0.9953755341767762,0.9953755341767762
COINBASE,126780,0.9926520039041785,0.9926520039041785
BYBITSPOT,126780,0.9954980816194544,0.9954980816194544
BITGET,126780,0.9941040438271137,0.9941040438271137
BINANCE,126840,0.9942048717399311,0.9942048717399311
COINBASE,126840,0.9923832382255687,0.9923832382255687
BYBITSPOT,126840,0.9946771359671055,0.9946771359671055
BITGET,126840,0.9947488190307346,0.9947488190307346
BINANCE,126900,0.9940261395274131,0.9940261395274131
COINBASE,126900,0.996009411539377,0.996009411539377
BYBITSPOT,126900,0.9959336012339536,0.9959336012339536
BITGET,126900,0.9966604755589065,0.9966604755589065
BINANCE,126960,0.9895721731829998,0.9895721731829998
COINBASE,126960,0.9922183979765983,0.9922183979765983
BYBITSPOT,126960,0.9921875631056074,0.9921875631056074
BITGET,126960,0.9939927122321848,0.9939927122321848
BINANCE,127020,0.982733610567908,0.982733610567908
COINBASE,127020,0.9867189195429117,0.9867189195429117
BYBITSPOT,127020,0.9863739865606661,0.9863739865606661
BITGET,127020,0.9881509880313576,0.9881509880313576
BINANCE,127080,0.9910747679370085,0.9910747679370085
COINBASE,127080,0.9853081862843937,0.9853081862843937
BYBITSPOT,127080,0.9903782384118837,0.9903782384118837
BITGET,127080,0.9902047816029879,0.9902047816029879
BINANCE,127140,0.9922275986014667,0.9922275986014667
COINBASE,127140,0.9889569202906804,0.9889569202906804
BYBITSPOT,127140,0.9914488968367845,0.9914488968367845
BITGET,127140,0.9914492384963406,0.9914492384963406
BINANCE,127200,0.9889338239620783,0.9889338239620783
COINBASE,127200,0.9891171391023009,0.9891171391023009
BYBITSPOT,127200,0.9921608418762804,0.9921608418762804
BITGET,127200,0.9903238105476024,0.9903238105476024
BINANCE,127260,0.9482730509766943,0.9482730509766943
COINBASE,127260,0.9417068819169341,0.9417068819169341
BYBITSPOT,127260,0.9665219490102189,0.9665219490102189
BITGET,127260,0.9609100048515763,0.9609100048515763
BINANCE,127320,0.9717728518844391,0.9717728518844391
COINBASE,127320,0.9724240203562905,0.9724240203562905
BYBITSPOT,127320,0.9795720890262123,0.9795720890262123
BITGET,127320,0.9793907615859226,0.9793907615859226
BINANCE,127380,0.9915671097099437,0.9915671097099437
COINBASE,127380,0.9911527199649491,0.9911527199649491
BYBITSPOT,127380,0.993797489523765,0.993797489523765
BITGET,127380,0.9930777174561788,0.9930777174561788
BINANCE,127440,0.9915771353047935,0.9915771353047935
COINBASE,127440,0.9885047002222159,0.9885047002222159
BYBITSPOT,127440,0.9938001577886912,0.9938001577886912
BITGET,127440,0.9919953448122784,0.9919953448122784
BINANCE,127500,0.9813561655092607,0.9813561655092607
COINBASE,127500,0.9732395571442497,0.9732395571442497
BYBITSPOT,127500,0.9830770101179032,0.9830770101179032
BITGET,127500,0.982580966950684,0.982580966950684
BINANCE,127560,0.990721848910146,0.990721848910146
COINBASE,127560,0.9887031468926412,0.9887031468926412
BYBITSPOT,127560,0.9909954601777787,0.9909954601777787
BITGET,127560,0.9913300257163643,0.9913300257163643
BINANCE,127620,0.9630584900631131,0.9630584900631131
COINBASE,127620,0.9390206098404237,0.9390206098404237
BYBITSPOT,127620,0.9565383036731002,0.9565383036731002
BITGET,127620,0.9641210791027746,0.9641210791027746
BINANCE,127680,0.9520599328077973,0.9520599328077973
COINBASE,127680,0.9217002909891597,0.9217002909891597
BYBITSPOT,127680,0.9474122732758983,0.9474122732758983
BITGET,127680,0.942503145380397,0.942503145380397
BINANCE,127740,0.9626750063115117,0.9626750063115117
COINBASE,127740,0.9346888157309726,0.9346888157309726
BYBITSPOT,127740,0.9548990050386355,0.9548990050386355
BITGET,127740,0.952799981257067,0.952799981257067
BINANCE,127800,0.9754007401887043,0.9754007401887043
COINBASE,127800,0.9560758858127766,0.9560758858127766
BYBITSPOT,127800,0.9710147919008075,0.9710147919008075
BITGET,127800,0.969821960332142,0.969821960332142
BINANCE,127860,0.9841617542070802,0.9841617542070802
COINBASE,127860,0.9713714230969309,0.9713714230969309
BYBITSPOT,127860,0.9813429610699749,0.9813429610699749
BITGET,127860,0.9778749401248699,0.9778749401248699
BINANCE,127920,0.9627472678313587,0.9627472678313587
COINBASE,127920,0.9430827473052035,0.9430827473052035
BYBITSPOT,127920,0.9642955227642225,0.9642955227642225
