day,frequency,edge,delta_vol,delta_wash,delta_vol_p,delta_wash_p,vol_high_tsi,vol_low_tsi,wash_high_tsi,wash_low_tsi
2025-09-04,2S,BINANCE->BYBITSPOT,0.02796375194427539,0.34192126909518206,0.7797556186406784,0.0006280261585027702,0.2358490566037736,0.2078853046594982,0.5887681159420289,0.24684684684684685
2025-09-04,2S,BINANCE->BITGET,0.014401009375883733,0.35794307415085935,0.8854924990568307,0.00034434349115897156,0.2914572864321608,0.27705627705627706,0.6514851485148515,0.29354207436399216
2025-09-04,2S,COINBASE->BINANCE,-0.12815428983417448,0.37064764503788894,0.2000030421761827,0.00021016276809637802,0.3684210526315789,0.4965753424657534,0.8758741258741258,0.5052264808362369
2025-09-04,2S,COINBASE->BYBITSPOT,-0.09435594886922319,0.5133444333299664,0.34539480228654584,2.844872002416565e-07,0.23008849557522124,0.3244444444444444,0.822141560798548,0.3087971274685817
2025-09-04,2S,COINBASE->BITGET,-0.09871600492750876,0.4768624459699975,0.32356418346586935,1.85488064485817e-06,0.2827868852459016,0.3815028901734104,0.8043478260869565,0.32748538011695905
2025-09-04,2S,BYBITSPOT->BINANCE,-0.012244897959183654,0.454381548303142,0.9025434502178098,5.5245020875727135e-06,0.3142857142857143,0.32653061224489793,0.8150087260034904,0.3606271777003484
2025-09-04,2S,BYBITSPOT->COINBASE,0.043424480386828335,0.4708349464447025,0.6641106809563189,2.497306911930508e-06,0.2794759825327511,0.23605150214592274,0.7513227513227513,0.2804878048780488
2025-09-04,2S,BYBITSPOT->BITGET,-0.04135168314272791,0.4309374691513748,0.6792279933296899,1.6371678959847813e-05,0.27705627705627706,0.31840796019900497,0.7630057803468208,0.33206831119544594
2025-09-04,2S,BITGET->BINANCE,-0.014634146341463428,0.33690868568917354,0.883651835100635,0.000754176590888056,0.3024390243902439,0.3170731707317073,0.7045045045045045,0.367595818815331
2025-09-04,2S,BITGET->COINBASE,0.0034107519896053318,0.37450573542653565,0.972791411965565,0.00018035256943838007,0.2480916030534351,0.24468085106382978,0.6741573033707865,0.29965156794425085
2025-09-04,2S,BITGET->BYBITSPOT,-0.03962307870549159,0.4119684458667509,0.6919347812113934,3.793915988037355e-05,0.23140495867768596,0.27102803738317754,0.6986817325800376,0.2867132867132867
2025-09-04,5S,BINANCE->COINBASE,0.009860045982687055,0.2887108112774722,0.9214555049124495,0.003888006087245266,0.2183406113537118,0.20848056537102475,0.6179577464788732,0.329246935201401
2025-09-04,5S,BINANCE->BYBITSPOT,0.02796375194427539,0.34192126909518206,0.7797556186406784,0.0006280261585027702,0.2358490566037736,0.2078853046594982,0.5887681159420289,0.24684684684684685
2025-09-04,5S,BINANCE->BITGET,0.014401009375883733,0.35794307415085935,0.8854924990568307,0.00034434349115897156,0.2914572864321608,0.27705627705627706,0.6514851485148515,0.29354207436399216
