IC_1,IC_2,IC_3,IC_4,second
0.00532632176977847,0.8014241777409145,-0.041161814541522894,-0.01275165796286276,26
0.007893358880826639,0.06122195879919375,0.014406269556137595,-0.012491522275571598,27
0.00789069452325797,0.05679062858363343,0.010797624866264477,2.6707449311279518e-05,28
-0.9809064386221152,0.2138306436638434,0.14510221714933913,-4.400953063522279,29
-0.23800904994181468,-3.0870862671598847,-0.5154000049249015,0.11792992323722462,30
-2.9733072549537933,-0.04223770856781274,-1.1125958388797834,-0.026515929343295188,31
-0.27759649823600335,-2.54011856320928,0.18386290060579516,0.08072041095913514,32
-0.023723233635372227,0.08381772663740418,-0.5416622406311064,0.024036412785669016,33
-0.05890084381313862,0.04938495400270774,0.008016791057849143,-0.0012042675150912667,34
0.02991710176718952,0.03789486695514288,0.388953551206912,-0.007985535598130998,35
-0.07227412518431513,0.1255615047147172,-1.3654958995713296,0.029187160728791302,36
-0.10147136499057838,0.09109914479663954,-0.6419546987974977,-0.0982811200419254,37
1.1371924538626308,0.11389087032417054,0.06281636564963013,0.023119994623085383,38
-0.06609091511848994,-0.9383343238811157,-0.8130759436806361,0.05341553975201796,39
-0.007580631625365991,0.07006299242143424,-0.2548187149507094,0.0056544988542475624,40
0.15506068416774607,-0.39615679452972635,-1.2070618422576782,0.04904023198320578,41
-0.04956482300203851,-0.6311204296070023,0.057895571662556794,0.03405874932193353,42
-0.7226039409275807,0.01985504433482372,-0.022850964424330045,-0.014911303809288108,43
-1.6526931087368553,-0.031198588013928243,-0.06539783942885427,-0.033796084085696516,44
-0.4071989716049326,-2.8082667382901296,-1.5149846609292104,0.14071013633503332,45
0.007351291995012425,0.05291787813796671,0.007672899653223422,0.00022662656467703553,46
0.0220056701798942,-0.015636663948063078,1.3900193462616808,-0.03061838543650129,47
0.8047332446001708,0.09708092465574318,0.04750238133618723,0.016321478699799184,48
0.008768531193561654,0.06027962435422245,0.010037782010003075,0.012203803598894171,49
0.008089007627850954,0.0566205020118918,0.014202323369399191,-4.543017966720891e-05,50
-0.058711808043869475,0.053603197939566555,0.004334167010269297,-0.0012590656874714448,51
-0.0414331785980183,0.09476854026771483,-0.8298734356996846,0.017972282086407724,52
0.07420478292763162,0.0559784051662495,0.028234760042085156,-0.011081141109124327,53
0.008231791564434968,0.06083349906620728,0.01051778235610135,-0.0001010768079980237,54
0.00789069452325797,0.05679062858363343,0.010797624866264477,2.6707449311279518e-05,55
0.3149569760746018,3.2879007322367735,0.33688492484521404,-0.11465939242642678,56
0.19414968135818142,-0.10299509486277766,3.2085474406123766,-0.06772616099467489,57
-3.2456193890206952,-0.10426958086915265,-0.13986841848295897,-0.05434321404237815,58
