edge,lag,lag_s,coef,se,t,p_raw,n_obs_x,coef_placebo,se_placebo,t_placebo,p_placebo,n_obs_y,p_fdr,bh_significant,placebo_robust,final_kept
BITGET->BYBITSPOT,6,6,0.00974626717659167,0.009818398072893229,0.9926534964496195,0.32089346865141577,16426,0.00974626717659167,0.009818398072893229,0.9926534964496195,0.32089346865141577,16426,0.5501030891167127,False,True,False
BITGET->COINBASE,1,1,-0.004362275300904246,0.008441053148543546,-0.5167927774103556,0.6053076643969049,16706,-0.004362275300904246,0.008441053148543546,-0.5167927774103556,0.6053076643969049,16706,0.873008773182772,False,True,False
BITGET->COINBASE,3,3,0.001293592668952496,0.008093029656046656,0.15984034705544373,0.873008773182772,16704,0.001293592668952496,0.008093029656046656,0.15984034705544373,0.873008773182772,16704,0.873008773182772,False,True,False
BITGET->COINBASE,6,6,0.012866415121648773,0.008195016004880087,1.5700292853591615,0.11642724485500033,16701,0.012866415121648773,0.008195016004880087,1.5700292853591615,0.11642724485500033,16701,0.3224139088292317,False,True,False
BYBITSPOT->BINANCE,1,1,-0.0016704699978179489,0.009152835482908357,-0.18250846974550328,0.8551859243620437,16695,-0.0016704699978179489,0.009152835482908357,-0.18250846974550328,0.8551859243620437,16695,0.873008773182772,False,True,False
BYBITSPOT->BINANCE,3,3,0.01707233104951423,0.008758578466222803,1.9492125480582454,0.051286774148654235,16693,0.01707233104951423,0.008758578466222803,1.9492125480582454,0.051286774148654235,16693,0.18463238693515524,False,True,False
BYBITSPOT->BINANCE,6,6,-0.00341814644467336,0.009002770975274832,-0.37967715207472696,0.704189913718992,16690,-0.00341814644467336,0.009002770975274832,-0.37967715207472696,0.704189913718992,16690,0.873008773182772,False,True,False
BYBITSPOT->BITGET,1,1,0.0029882645175240974,0.009688549353336306,0.3084326051861491,0.7577570856400782,16431,0.0029882645175240974,0.009688549353336306,0.3084326051861491,0.7577570856400782,16431,0.873008773182772,False,True,False
BYBITSPOT->BITGET,3,3,-0.0039022345367622805,0.012522807451609424,-0.31161020017606095,0.7553407358519897,16429,-0.0039022345367622805,0.012522807451609424,-0.31161020017606095,0.7553407358519897,16429,0.873008773182772,False,True,False
BYBITSPOT->BITGET,6,6,0.02497574396268107,0.011763251861563214,2.123200646947812,0.033751952912550065,16426,0.02497574396268107,0.011763251861563214,2.123200646947812,0.033751952912550065,16426,0.13500781165020026,False,False,False
BYBITSPOT->COINBASE,1,1,0.0013457965915185147,0.00805092935689441,0.167160402465343,0.8672458659805156,16687,0.0013457965915185147,0.00805092935689441,0.167160402465343,0.8672458659805156,16687,0.873008773182772,False,True,False
BYBITSPOT->COINBASE,3,3,0.025862667473997063,0.00785591585400745,3.292126335696943,0.0009963955304623795,16685,0.025862667473997063,0.00785591585400745,3.292126335696943,0.0009963955304623795,16685,0.008967559774161415,True,False,False
BYBITSPOT->COINBASE,6,6,-0.008398310166621539,0.007608103858956319,-1.1038637645219553,0.26966816365623636,16682,-0.008398310166621539,0.007608103858956319,-1.1038637645219553,0.26966816365623636,16682,0.5363945529503851,False,True,False
COINBASE->BINANCE,1,1,0.012056314842700769,0.012101925272888546,0.9962311426356303,0.3191518155763975,17264,0.012056314842700769,0.012101925272888546,0.9962311426356303,0.3191518155763975,17264,0.5501030891167127,False,True,False
COINBASE->BINANCE,3,3,0.01182662003662147,0.01449936102119683,0.8156649123593763,0.4147030679384187,17262,0.01182662003662147,0.01449936102119683,0.8156649123593763,0.4147030679384187,17262,0.6491004541644815,False,True,False
COINBASE->BINANCE,6,6,0.03223750212620345,0.01330680150929602,2.4226334257471716,0.015418691783725569,17259,0.03223750212620345,0.01330680150929602,2.4226334257471716,0.015418691783725569,17259,0.06938411302676506,False,False,False
COINBASE->BITGET,1,1,-0.016632941630726195,0.009163207793471715,-1.8151876510512244,0.06951300174322461,16706,-0.016632941630726195,0.009163207793471715,-1.8151876510512244,0.06951300174322461,16706,0.22131866077624784,False,True,False
COINBASE->BITGET,3,3,-0.004484684772730818,0.009490848295541228,-0.4725272845039267,0.6365566455168654,16704,-0.004484684772730818,0.009490848295541228,-0.4725272845039267,0.6365566455168654,16704,0.873008773182772,False,True,False
COINBASE->BITGET,6,6,0.007744905658346999,0.008678320193023949,0.892442948183996,0.3721684193505026,16701,0.007744905658346999,0.008678320193023949,0.892442948183996,0.3721684193505026,16701,0.6090028680280951,False,True,False
COINBASE->BYBITSPOT,1,1,0.0033427767006850625,0.009902424994901873,0.33757152438983834,0.7356903505510688,16687,0.0033427767006850625,0.009902424994901873,0.33757152438983834,0.7356903505510688,16687,0.873008773182772,False,True,False
COINBASE->BYBITSPOT,3,3,0.023796297355261786,0.0095439084387134,2.4933492927002274,0.012664041674624205,16685,0.023796297355261786,0.0095439084387134,2.4933492927002274,0.012664041674624205,16685,0.06715304872350762,False,False,False
COINBASE->BYBITSPOT,6,6,-0.002343398086228003,0.008645251312454518,-0.2710618814345001,0.7863467927566563,16682,-0.002343398086228003,0.008645251312454518,-0.2710618814345001,0.7863467927566563,16682,0.873008773182772,False,True,False
