date,venue,pair,source_tier,abs_path,bytes,sha256,first_ts,last_ts,row_count
20250707,BINANCE,BTCUSDT,v7,/Users/ygorfrancisco/Desktop/acd-monitor/data_v7/canonical/20250707/E-BINANCE/BTCUSDT.csv.gz,74300556,cd864fdabe805ad5f7d0023cb23b868f644312cbf40ad8cc41116a8d76dc4a2f,time_exchange;time_coinapi;guid;price;base_amount;taker_side;id_exch_guid;id_exch_int_inc;order_id_maker;order_id_taker,2025-07-07T23:59:59.9250000;2025-07-07T23:59:59.9280999;5d9a8690-efca-4fbc-8eec-ec8020770e48;108262.94;0.00813;SELL;;5068407516;;,1961938
20250707,BITGET,BTCUSDT,v7,/Users/ygorfrancisco/Desktop/acd-monitor/data_v7/canonical/20250707/E-BITGET/BTCUSDT.csv.gz,5776659,0aa9dbb61adf56dea21d960081e642d896ac2d4cba6046823a40142dc2ff144d,time_exchange;time_coinapi;guid;price;base_amount;taker_side;id_exch_guid;id_exch_int_inc;order_id_maker;order_id_taker,2025-07-07T23:59:58.9550000;2025-07-07T23:59:59.0857827;ae6002c8-872f-450a-b7d1-d6110444ee24;108272.3;0.000167;SELL;;;;,141123
20250707,BYBITSPOT,BTCUSDT,v7,/Users/ygorfrancisco/Desktop/acd-monitor/data_v7/canonical/20250707/E-BYBITSPOT/BTCUSDT.csv.gz,47452,5dc870d244ca56fb57b869fc147b8275e9b756c37b14c85c3ffcb72d00d0bb6e,time_exchange;time_coinapi;guid;price;base_amount;taker_side;id_exch_guid;id_exch_int_inc;order_id_maker;order_id_taker,2025-07-07T23:57:21.8900000;2025-07-07T23:57:21.9281443;06b40c1a-afd7-4888-a5a7-9ebfeb1c063f;0.0361;54.5;SELL;;;;,1109
20250707,COINBASE,BTC-USD,v7,/Users/ygorfrancisco/Desktop/acd-monitor/data_v7/canonical/20250707/E-COINBASE/BTC-USD.csv.gz,25820939,46e2c5010cc23a1075d4c11f837ef5f0d679a57dbdc96f4a4299e07911a47356,time_exchange;time_coinapi;guid;price;base_amount;taker_side;id_exch_guid;id_exch_int_inc;order_id_maker;order_id_taker,2025-07-07T23:59:59.2491530;2025-07-07T23:59:59.2535616;aa5d5f19-c98e-48b4-a7b4-ba3992b1f26b;108269.84;0.00395734;SELL;;845856540;231ed4aa-1cdb-4fac-9ae7-4e5e00c74445;8d1eccf3-6464-4384-bfb1-2836668a4024,336893
20250708,BINANCE,BTCUSDT,v7,/Users/ygorfrancisco/Desktop/acd-monitor/data_v7/canonical/20250708/E-BINANCE/BTCUSDT.csv.gz,66224363,670bd70426b567ae89bac7208951eaca7fa5897ad0af0d8a16d5566c2408445b,time_exchange;time_coinapi;guid;price;base_amount;taker_side;id_exch_guid;id_exch_int_inc;order_id_maker;order_id_taker,2025-07-08T23:59:58.0300000;2025-07-08T23:59:58.0329738;cde8db69-9b08-4cf5-9cfe-aaedc40f0976;108922.98;0.00026;SELL;;5070130760;;,1723245
20250708,BITGET,BTCUSDT,v7,/Users/ygorfrancisco/Desktop/acd-monitor/data_v7/canonical/20250708/E-BITGET/BTCUSDT.csv.gz,5639034,e8e67692067f4bae33867f24e74daef26709cafa85990d1dad8be9f185b62e94,time_exchange;time_coinapi;guid;price;base_amount;taker_side;id_exch_guid;id_exch_int_inc;order_id_maker;order_id_taker,2025-07-08T23:59:59.0640000;2025-07-08T23:59:59.8771703;71a5a09e-7eff-4eee-9904-f908d23e6d60;108923.01;0.000888;BUY;;;;,137663
20250708,BYBITSPOT,BTCUSDT,v7,/Users/ygorfrancisco/Desktop/acd-monitor/data_v7/canonical/20250708/E-BYBITSPOT/BTCUSDT.csv.gz,16158395,6ce2a199808191925aab61d9bb8fe214547249aa4a6a913941860b823a25108a,time_exchange;time_coinapi;guid;price;base_amount;taker_side;id_exch_guid;id_exch_int_inc;order_id_maker;order_id_taker,2025-07-08T23:59:59.5090000;2025-07-08T23:59:59.5477560;0f2d5ba1-31db-49dc-89c8-5c8c219114b2;108930.4;0.000585;BUY;;;;,458915
20250708,COINBASE,BTC-USD,v7,/Users/ygorfrancisco/Desktop/acd-monitor/data_v7/canonical/20250708/E-COINBASE/BTC-USD.csv.gz,23786134,66f568408e3dcc09d27c01af274b7157bad982295e39b9ad357a5052ab700287,time_exchange;time_coinapi;guid;price;base_amount;taker_side;id_exch_guid;id_exch_int_inc;order_id_maker;order_id_taker,2025-07-08T23:59:57.6041020;2025-07-08T23:59:57.6093015;685eee6f-39cb-46fa-918e-984aac1fb973;108958.04;0.00005145;BUY;;846167719;b527b85c-36e0-4f6b-af2c-bc9d45315750;79eef9c6-b815-40c7-9e6b-0da0780033f6,310948
20250709,BINANCE,BTCUSDT,v7,/Users/ygorfrancisco/Desktop/acd-monitor/data_v7/canonical/20250709/E-BINANCE/BTCUSDT.csv.gz,89418242,3e7a514038c9d9c21835a9926fe6c068906b3a5972c4348230315b914dcbe297,time_exchange;time_coinapi;guid;price;base_amount;taker_side;id_exch_guid;id_exch_int_inc;order_id_maker;order_id_taker,2025-07-09T23:59:59.9060000;2025-07-09T23:59:59.9089596;c5103a9f-2acc-4887-95a2-b1699c35a4e1;111233.99;0.00009;SELL;;5072459244;;,2328484
20250709,BITGET,BTCUSDT,v7,/Users/ygorfrancisco/Desktop/acd-monitor/data_v7/canonical/20250709/E-BITGET/BTCUSDT.csv.gz,2339521,9ffc38e508b1311839a61807c88de4f703ba28af40196764c1dd358177bb623c,time_exchange;time_coinapi;guid;price;base_amount;taker_side;id_exch_guid;id_exch_int_inc;order_id_maker;order_id_taker,2025-07-09T23:48:30.0200000;2025-07-09T23:48:30.1492206;678593b9-6d41-4c8d-9cb7-7c281fc020cb;111351.43;0.002903;SELL;;;;,59546
20250709,BYBITSPOT,BTCUSDT,v7,/Users/ygorfrancisco/Desktop/acd-monitor/data_v7/canonical/20250709/E-BYBITSPOT/BTCUSDT.csv.gz,22530846,44601e21bb905be69298b6590b370bdf377e789a4e98d2fdafd7b431449a5766,time_exchange;time_coinapi;guid;price;base_amount;taker_side;id_exch_guid;id_exch_int_inc;order_id_maker;order_id_taker,2025-07-09T23:59:59.0300000;2025-07-09T23:59:59.1680114;d6defafb-d9d8-4816-8169-52b83f58a23f;111256.3;0.000389;SELL;;;;,647196
20250709,COINBASE,BTC-USD,v7,/Users/ygorfrancisco/Desktop/acd-monitor/data_v7/canonical/20250709/E-COINBASE/BTC-USD.csv.gz,32502380,8318932b45142b34b0a138193bce043f38fd8a8736558de68e140cc947a8a208,time_exchange;time_coinapi;guid;price;base_amount;taker_side;id_exch_guid;id_exch_int_inc;order_id_maker;order_id_taker,2025-07-09T23:59:58.9724180;2025-07-09T23:59:58.9766301;a95cb627-9c65-47a7-8a48-285dbadb4ab9;111282.85;0.00004368;BUY;;846591199;b86d2cbb-f0c4-48d1-bd10-26b67ac43d86;fddae40b-1e94-435e-b468-8c45b6689493,423481
20250710,BINANCE,BTCUSDT,v7,/Users/ygorfrancisco/Desktop/acd-monitor/data_v7/canonical/20250710/E-BINANCE/BTCUSDT.csv.gz,123519354,34a3da1963189291913653ad08b7bfd41463f0f654509fd41357bfd772552117,time_exchange;time_coinapi;guid;price;base_amount;taker_side;id_exch_guid;id_exch_int_inc;order_id_maker;order_id_taker,2025-07-10T23:59:59.9520000;2025-07-11T00:00:00.0819811;0dde24e9-61a6-454c-acec-58cca36b621b;116010;0.00129;SELL;;5075686261;;,3227018
20250710,BITGET,BTCUSDT,v7,/Users/ygorfrancisco/Desktop/acd-monitor/data_v7/canonical/20250710/E-BITGET/BTCUSDT.csv.gz,4192377,c3464490fdf77ba45d93cd36f6404ee6108625a327a0793020a703105af270cf,time_exchange;time_coinapi;guid;price;base_amount;taker_side;id_exch_guid;id_exch_int_inc;order_id_maker;order_id_taker,2025-07-10T23:59:59.8470000;2025-07-10T23:59:59.9767414;b21116e2-34cf-4f84-b40b-3c2d82e451c2;115988.18;0.0001;BUY;;;;,109299
20250710,BYBITSPOT,BTCUSDT,v7,/Users/ygorfrancisco/Desktop/acd-monitor/data_v7/canonical/20250710/E-BYBITSPOT/BTCUSDT.csv.gz,28045165,d95238a0c3a909b2826991a278cd8bbb31f37f34284e21fa7c811defa65608d5,time_exchange;time_coinapi;guid;price;base_amount;taker_side;id_exch_guid;id_exch_int_inc;order_id_maker;order_id_taker,2025-07-10T23:59:58.6420000;2025-07-10T23:59:58.6814774;1c38676e-ce52-4d45-a511-0f36a5e82169;116014.3;0.006874;SELL;;;;,802508
20250710,COINBASE,BTC-USD,v7,/Users/ygorfrancisco/Desktop/acd-monitor/data_v7/canonical/20250710/E-COINBASE/BTC-USD.csv.gz,41308286,eb438f7704971d876f642a82ed679041a85efbb92c2bd8982b8b387f16ba4d91,time_exchange;time_coinapi;guid;price;base_amount;taker_side;id_exch_guid;id_exch_int_inc;order_id_maker;order_id_taker,2025-07-10T23:59:59.4421990;2025-07-10T23:59:59.4464727;fada694d-de66-4413-bd2f-19236cb72e97;116031.3;0.00083769;BUY;;847187194;2a939540-68bf-43ae-9e18-b56356448faf;f1c0a666-6cad-496a-bedf-ed59d335d070,544963
20250711,BINANCE,BTCUSDT,v7,/Users/ygorfrancisco/Desktop/acd-monitor/data_v7/canonical/20250711/E-BINANCE/BTCUSDT.csv.gz,140409435,dddc4adf7a8ddc56d8831b4bcf75173dfd07e304cb30eed637343c82a821adaa,time_exchange;time_coinapi;guid;price;base_amount;taker_side;id_exch_guid;id_exch_int_inc;order_id_maker;order_id_taker,2025-07-11T23:59:59.8500000;2025-07-11T23:52:32.3757200;daf0b1b9-a38f-4292-be73-3a81b1d479ba;117527.66;0.00526;SELL;;5079394455;;,3685647
20250711,BITGET,BTCUSDT,v7,/Users/ygorfrancisco/Desktop/acd-monitor/data_v7/canonical/20250711/E-BITGET/BTCUSDT.csv.gz,7056316,aa1ddd780ae85ce83920a3c7f1d183d413d981418efc1eec56fa751263e0c6d9,time_exchange;time_coinapi;guid;price;base_amount;taker_side;id_exch_guid;id_exch_int_inc;order_id_maker;order_id_taker,2025-07-11T23:59:54.0770000;2025-07-11T23:59:54.2068956;ec47a423-9f7d-4b14-8e55-7452b78b045d;117510.13;0.000017;BUY;;;;,184064
20250711,BYBITSPOT,BTCUSDT,v7,/Users/ygorfrancisco/Desktop/acd-monitor/data_v7/canonical/20250711/E-BYBITSPOT/BTCUSDT.csv.gz,33723136,6b9ef335f1a47a69cff659cd7519db0679f1c2e5b7c522eaaf4ed103ebd19d60,time_exchange;time_coinapi;guid;price;base_amount;taker_side;id_exch_guid;id_exch_int_inc;order_id_maker;order_id_taker,2025-07-11T23:59:55.7590000;2025-07-11T23:57:16.9076902;25eeb21d-3f59-4bde-b39f-6641cebbdad0;117533.9;0.000042;BUY;;;;,966092
20250711,COINBASE,BTC-USD,v7,/Users/ygorfrancisco/Desktop/acd-monitor/data_v7/canonical/20250711/E-COINBASE/BTC-USD.csv.gz,47573558,bd7a9db52ef4bb4d0e081bbd8f346d42c40ef164e0c250b3587ceaf8fed7554f,time_exchange;time_coinapi;guid;price;base_amount;taker_side;id_exch_guid;id_exch_int_inc;order_id_maker;order_id_taker,2025-07-11T23:59:59.7318460;2025-07-11T23:59:59.7834002;9ea485ce-ce18-473b-bf1b-f2ac14078808;117582.16;0.00005416;BUY;;847812193;6ac92abe-df42-4452-9c37-d17cc8e6e428;a6aa96fc-a0ed-43b0-8591-2f603acfc6e9,624890
20250712,BINANCE,BTCUSDT,v7,/Users/ygorfrancisco/Desktop/acd-monitor/data_v7/canonical/20250712/E-BINANCE/BTCUSDT.csv.gz,55735247,db751d028964ee8de65ae0ecf33e029bedb89cda7f08f6061a5bd2ddde843d76,time_exchange;time_coinapi;guid;price;base_amount;taker_side;id_exch_guid;id_exch_int_inc;order_id_maker;order_id_taker,2025-07-12T23:59:59.9350000;2025-07-12T23:59:59.9378325;165e70ad-cd3d-4ee4-95f2-102c25ede750;117420;0.00012;SELL;;5080836306;;,1439940
20250712,BITGET,BTCUSDT,v7,/Users/ygorfrancisco/Desktop/acd-monitor/data_v7/canonical/20250712/E-BITGET/BTCUSDT.csv.gz,2526001,637d268bffc9d53ddd912dbfa09e76a1eb85306d8195c3f36aa53b3a32ec47a7,time_exchange;time_coinapi;guid;price;base_amount;taker_side;id_exch_guid;id_exch_int_inc;order_id_maker;order_id_taker,2025-07-12T23:59:54.0750000;2025-07-12T23:59:54.2059376;118fba35-a87e-4cac-87a2-688adf0e920c;117423.27;0.000017;BUY;;;;,64808
20250712,BYBITSPOT,BTCUSDT,v7,/Users/ygorfrancisco/Desktop/acd-monitor/data_v7/canonical/20250712/E-BYBITSPOT/BTCUSDT.csv.gz,777154,c9a3569f5365eb7417ec42362dce7fcbe5651c0379afc034917f1bc3827bada3,time_exchange;time_coinapi;guid;price;base_amount;taker_side;id_exch_guid;id_exch_int_inc;order_id_maker;order_id_taker,2025-07-12T23:59:49.7430000;2025-07-12T23:59:49.7812632;92a3ee76-3520-4ae8-98bd-b8249503598c;0.0417;1349;SELL;;;;,19850
20250712,COINBASE,BTC-USD,v7,/Users/ygorfrancisco/Desktop/acd-monitor/data_v7/canonical/20250712/E-COINBASE/BTC-USD.csv.gz,21806601,0cdb825cb8386c29cee65d3ea88c8e67c8b2baefb23f5eb04b7f6362e877e709,time_exchange;time_coinapi;guid;price;base_amount;taker_side;id_exch_guid;id_exch_int_inc;order_id_maker;order_id_taker,2025-07-12T23:59:59.2452850;2025-07-12T23:59:59.3280377;4c243b92-5169-4bdc-9481-4572e1085dbb;117472.65;0.00002901;SELL;;848097722;43ed536b-64ab-4919-bc80-3ccff781f295;c14029c1-9b8d-4680-b39e-81314a32e3b0,285530
20250713,BINANCE,BTCUSDT,v7,/Users/ygorfrancisco/Desktop/acd-monitor/data_v7/canonical/20250713/E-BINANCE/BTCUSDT.csv.gz,63549834,26bbc7ff7aa8c23d74ce470159686b1cda453575e39c9ba21fe90d26caaefbf0,time_exchange;time_coinapi;guid;price;base_amount;taker_side;id_exch_guid;id_exch_int_inc;order_id_maker;order_id_taker,2025-07-13T23:59:59.6480000;2025-07-13T23:59:59.6507013;88fcc13b-944e-41a0-b07f-14f04e079203;119086.64;0.01631;SELL;;5082486589;;,1650284
20250713,BITGET,BTCUSDT,v7,/Users/ygorfrancisco/Desktop/acd-monitor/data_v7/canonical/20250713/E-BITGET/BTCUSDT.csv.gz,3286120,2554d16cdfddf913c4398fa7a6d50659d21013592ad74de0d9f3fa7fc68400af,time_exchange;time_coinapi;guid;price;base_amount;taker_side;id_exch_guid;id_exch_int_inc;order_id_maker;order_id_taker,2025-07-13T23:59:59.4580000;2025-07-13T23:59:59.5857704;04f162c5-25ea-4537-a3e2-7da51da31120;119066.19;0.000757;BUY;;;;,84422
20250713,BYBITSPOT,BTCUSDT,v7,/Users/ygorfrancisco/Desktop/acd-monitor/data_v7/canonical/20250713/E-BYBITSPOT/BTCUSDT.csv.gz,216602,cd0c46722b1cdf6785c214a5fd2b48e693ea53e3cc9cee5bcced9053cc5c7837,time_exchange;time_coinapi;guid;price;base_amount;taker_side;id_exch_guid;id_exch_int_inc;order_id_maker;order_id_taker,2025-07-13T23:59:59.3330000;2025-07-13T23:59:59.3713994;fefd95d6-bb8b-476a-baa3-5588eef9330c;0.04141;364;SELL;;;;,5221
20250713,COINBASE,BTC-USD,v7,/Users/ygorfrancisco/Desktop/acd-monitor/data_v7/canonical/20250713/E-COINBASE/BTC-USD.csv.gz,24890509,2bbf97fe4e1f042b972c1349d0ce62f9e2c5ac0e8aef016a056bb362306f2296,time_exchange;time_coinapi;guid;price;base_amount;taker_side;id_exch_guid;id_exch_int_inc;order_id_maker;order_id_taker,2025-07-13T23:59:59.3522960;2025-07-13T23:59:59.4340944;a7579ac6-453f-4ec5-a2e0-06328b82386f;119130.81;0.00238855;BUY;;848422637;8e91f593-e94d-4e09-8723-529811b027c9;900a275c-49c4-469b-9bac-77093f61f16f,324916
20250714,BINANCE,BTCUSDT,v7,/Users/ygorfrancisco/Desktop/acd-monitor/data_v7/canonical/20250714/E-BINANCE/BTCUSDT.csv.gz,155244332,f85192acc5f1f608257e2858fb7a5df4f2b6850748315a511b6f482855e5b2a4,time_exchange;time_coinapi;guid;price;base_amount;taker_side;id_exch_guid;id_exch_int_inc;order_id_maker;order_id_taker,2025-07-14T23:59:59.9880000;2025-07-14T23:59:59.9908276;b504accb-26a2-40de-8423-f02899310a72;119841.18;0.00016;BUY;;5086562722;;,4076134
20250714,BITGET,BTCUSDT,v7,/Users/ygorfrancisco/Desktop/acd-monitor/data_v7/canonical/20250714/E-BITGET/BTCUSDT.csv.gz,7762280,4be794da65a6c7bd1ff53ba6f6a2b401304c0869d94a6b93f631ff1e94716bb4,time_exchange;time_coinapi;guid;price;base_amount;taker_side;id_exch_guid;id_exch_int_inc;order_id_maker;order_id_taker,2025-07-14T23:59:30.5950000;2025-07-14T23:59:30.7238125;ec737aab-9b7a-40b6-8cc5-2bb665e019e3;119853.01;0.000595;BUY;;;;,205970
20250714,BYBITSPOT,BTCUSDT,v7,/Users/ygorfrancisco/Desktop/acd-monitor/data_v7/canonical/20250714/E-BYBITSPOT/BTCUSDT.csv.gz,358844,80825c4826a67095acaf59ccced1bbbf34773c956eb87c23c5ff0903951acec3,time_exchange;time_coinapi;guid;price;base_amount;taker_side;id_exch_guid;id_exch_int_inc;order_id_maker;order_id_taker,2025-07-14T23:59:15.0920000;2025-07-14T23:59:15.1303193;8a4b3ba3-e132-4103-9f55-c266f689f526;0.04136;0.3;BUY;;;;,9186
20250714,COINBASE,BTC-USD,v7,/Users/ygorfrancisco/Desktop/acd-monitor/data_v7/canonical/20250714/E-COINBASE/BTC-USD.csv.gz,52275150,37e8dc265a1c63d7931a53385c2713ddcb402f39109f7590c1612b1923de4808,time_exchange;time_coinapi;guid;price;base_amount;taker_side;id_exch_guid;id_exch_int_inc;order_id_maker;order_id_taker,2025-07-14T23:59:59.1901300;2025-07-14T23:59:59.2755359;34a17f1c-d588-4310-b18b-40e8d0449e02;119863.71;0.00050592;SELL;;849102869;b567f53c-fe9b-4cca-ae7d-d89b138f208e;3bf1fa68-4e48-4d28-a693-b69d3d430769,680233
20250715,BINANCE,BTCUSDT,v7,/Users/ygorfrancisco/Desktop/acd-monitor/data_v7/canonical/20250715/E-BINANCE/BTCUSDT.csv.gz,146646265,6b939fd60c99f5240148a405315edb6a3b2e6a8af27b23b0e3b1144637f46872,time_exchange;time_coinapi;guid;price;base_amount;taker_side;id_exch_guid;id_exch_int_inc;order_id_maker;order_id_taker,2025-07-15T23:59:59.6440000;2025-07-15T23:59:59.6463845;76ac5b3c-b79f-43fa-a1d1-cec79b9ad8f5;117758.09;0.00009;BUY;;5090368096;;,3805373
20250715,BITGET,BTCUSDT,v7,/Users/ygorfrancisco/Desktop/acd-monitor/data_v7/canonical/20250715/E-BITGET/BTCUSDT.csv.gz,8820767,a7879bd3b537221cb6782d9dd729b94d554442f0c46e74693fde89c5b0af2aeb,time_exchange;time_coinapi;guid;price;base_amount;taker_side;id_exch_guid;id_exch_int_inc;order_id_maker;order_id_taker,2025-07-15T23:59:55.1040000;2025-07-15T23:59:55.2352695;ea09ad83-95ed-4523-a795-c859f7906ef6;117736.76;0.005015;SELL;;;;,238359
20250715,BYBITSPOT,BTCUSDT,v7,/Users/ygorfrancisco/Desktop/acd-monitor/data_v7/canonical/20250715/E-BYBITSPOT/BTCUSDT.csv.gz,230666,c91df91961db2e4fe704b5da673c0516e567ec477165b1064089225dd1b884ef,time_exchange;time_coinapi;guid;price;base_amount;taker_side;id_exch_guid;id_exch_int_inc;order_id_maker;order_id_taker,2025-07-15T23:54:00.6470000;2025-07-15T23:54:00.6849667;7c6aebe5-f91b-4031-87f3-91d6e49dab7c;0.04206;231.9;SELL;;;;,5844
20250715,COINBASE,BTC-USD,v7,/Users/ygorfrancisco/Desktop/acd-monitor/data_v7/canonical/20250715/E-COINBASE/BTC-USD.csv.gz,68928849,bc0788fd6cfbe8876bc729dc3e71cbbee02e51fa3761d8787002cfc2fa417e18,time_exchange;time_coinapi;guid;price;base_amount;taker_side;id_exch_guid;id_exch_int_inc;order_id_maker;order_id_taker,2025-07-15T23:59:59.5324540;2025-07-15T23:59:59.6172329;916d15aa-89b1-4960-9337-52e373fd5387;117780.2;0.00004245;SELL;;850007999;01927bd9-eda3-49db-be3b-4f0c71ccf955;6b483766-0ff5-45ab-8997-df562c93a8b6,905096
20250716,BINANCE,BTCUSDT,v7,/Users/ygorfrancisco/Desktop/acd-monitor/data_v7/canonical/20250716/E-BINANCE/BTCUSDT.csv.gz,94248820,9209bb89e594ccc40bf23a8f458a25807c0418b47e7076964e1003fb230acfdf,time_exchange;time_coinapi;guid;price;base_amount;taker_side;id_exch_guid;id_exch_int_inc;order_id_maker;order_id_taker,2025-07-16T23:59:59.8160000;2025-07-16T23:59:59.8184565;0b8d39f8-0d30-47e9-a44a-624210c207b7;118630.43;0.00471;SELL;;5092797721;;,2429626
20250716,BITGET,BTCUSDT,v7,/Users/ygorfrancisco/Desktop/acd-monitor/data_v7/canonical/20250716/E-BITGET/BTCUSDT.csv.gz,6172999,c58651702d28d22d5256146eba92402974905aa75edb09e21fb1588438decb0e,time_exchange;time_coinapi;guid;price;base_amount;taker_side;id_exch_guid;id_exch_int_inc;order_id_maker;order_id_taker,2025-07-16T23:59:56.1050000;2025-07-16T23:59:56.2359192;f834f488-9e12-460e-8869-06319f681797;118625;0.000794;BUY;;;;,163885
20250716,BYBITSPOT,BTCUSDT,v7,/Users/ygorfrancisco/Desktop/acd-monitor/data_v7/canonical/20250716/E-BYBITSPOT/BTCUSDT.csv.gz,424591,a87144a38545aaaa1b00c63f5ba48081d577eaa7867307536acdcd35279d8eff,time_exchange;time_coinapi;guid;price;base_amount;taker_side;id_exch_guid;id_exch_int_inc;order_id_maker;order_id_taker,2025-07-16T23:59:20.0910000;2025-07-16T23:59:20.1296227;8e1df7ac-0440-4b52-8ef1-0199395a5010;0.04034;195;BUY;;;;,10089
20250716,COINBASE,BTC-USD,v7,/Users/ygorfrancisco/Desktop/acd-monitor/data_v7/canonical/20250716/E-COINBASE/BTC-USD.csv.gz,36964767,6c6f2acab3146f424f533334c2b1cc10a5109181671d9322f20c6a1deac43f22,time_exchange;time_coinapi;guid;price;base_amount;taker_side;id_exch_guid;id_exch_int_inc;order_id_maker;order_id_taker,2025-07-16T23:59:59.8735880;2025-07-16T23:59:59.9584734;d7aba6b0-c6dd-49db-b526-8be7773d621f;118681.68;0.00227;BUY;;850488202;537c0692-ba57-46ad-a0a3-f9860a34558d;d10372f8-5c86-403f-95a4-b2f57339e24e,480204
20250717,BINANCE,BTCUSDT,v7,/Users/ygorfrancisco/Desktop/acd-monitor/data_v7/canonical/20250717/E-BINANCE/BTCUSDT.csv.gz,91528325,f4b6d260e87c82c7a65d6142fafd43c193b8d8eba3546478e3ad8d4fc4c15324,time_exchange;time_coinapi;guid;price;base_amount;taker_side;id_exch_guid;id_exch_int_inc;order_id_maker;order_id_taker,2025-07-17T23:59:59.7520000;2025-07-17T23:59:59.7542523;57294954-719d-4cd5-9a4e-29e8671e5512;119177.56;0.00007;BUY;;5095145706;;,2347986
20250717,BITGET,BTCUSDT,v7,/Users/ygorfrancisco/Desktop/acd-monitor/data_v7/canonical/20250717/E-BITGET/BTCUSDT.csv.gz,7006905,32a36f65b1b05ec1bb43c56efbaf913f72ed5a5c2178e2adc59130c0b7bb731c,time_exchange;time_coinapi;guid;price;base_amount;taker_side;id_exch_guid;id_exch_int_inc;order_id_maker;order_id_taker,2025-07-17T23:59:54.0820000;2025-07-17T23:59:54.2085293;46f129bc-91b0-4cf8-a056-3866ae511014;119181.66;0.000205;SELL;;;;,187233
20250717,BYBITSPOT,BTCUSDT,v7,/Users/ygorfrancisco/Desktop/acd-monitor/data_v7/canonical/20250717/E-BYBITSPOT/BTCUSDT.csv.gz,230455,3c40623af0fe6ca028209aa4a93a1e23398747bf9f49e5c68da428235921861a,time_exchange;time_coinapi;guid;price;base_amount;taker_side;id_exch_guid;id_exch_int_inc;order_id_maker;order_id_taker,2025-07-17T23:59:56.2850000;2025-07-17T23:59:56.3231453;e30629c0-2e25-4b0e-8824-dd4f297e954a;0.03872;175.9;SELL;;;;,5386
20250717,COINBASE,BTC-USD,v7,/Users/ygorfrancisco/Desktop/acd-monitor/data_v7/canonical/20250717/E-COINBASE/BTC-USD.csv.gz,37728773,a05882c64c4f830b8a4b1da99af6bba85604c08b042bb1136acd20fd872fc5d4,time_exchange;time_coinapi;guid;price;base_amount;taker_side;id_exch_guid;id_exch_int_inc;order_id_maker;order_id_taker,2025-07-17T23:59:59.6566430;2025-07-17T23:59:59.7420284;9f74a6e4-2e69-4ee1-96b0-e322d18cfb68;119273.69;0.00148466;SELL;;850976442;d3f94481-e630-4c2f-9039-12bd3b6474ae;0468e2b1-0007-4b1b-834f-08201ca8f9f0,488241
20250718,BINANCE,BTCUSDT,v7,/Users/ygorfrancisco/Desktop/acd-monitor/data_v7/canonical/20250718/E-BINANCE/BTCUSDT.csv.gz,108505677,ed751cc33ed2a005181f41dc5ad6202bfee54b0a0cf1c921e827e8281c5cfdaf,time_exchange;time_coinapi;guid;price;base_amount;taker_side;id_exch_guid;id_exch_int_inc;order_id_maker;order_id_taker,2025-07-18T23:59:59.9660000;2025-07-18T23:59:59.9682829;5e69564e-1320-4851-ad22-abd04dd56af1;117924.84;0.0001;SELL;;5097950942;;,2805237
20250718,BITGET,BTCUSDT,v7,/Users/ygorfrancisco/Desktop/acd-monitor/data_v7/canonical/20250718/E-BITGET/BTCUSDT.csv.gz,8100861,e99650b51783e2cbdd4dccd5e724d8bdcb51d71adf541e51644a8451e7409cd5,time_exchange;time_coinapi;guid;price;base_amount;taker_side;id_exch_guid;id_exch_int_inc;order_id_maker;order_id_taker,2025-07-18T23:59:56.6870000;2025-07-18T23:59:56.8162257;bd72fad9-f402-4101-81b4-650445864d26;117941.92;0.00911;BUY;;;;,214735
20250718,BYBITSPOT,BTCUSDT,v7,/Users/ygorfrancisco/Desktop/acd-monitor/data_v7/canonical/20250718/E-BYBITSPOT/BTCUSDT.csv.gz,125870,2a5aaee9d1b6a7d645fffe9d20d7faa783c9002439c36a0616c0257f52dd17d2,time_exchange;time_coinapi;guid;price;base_amount;taker_side;id_exch_guid;id_exch_int_inc;order_id_maker;order_id_taker,2025-07-18T23:55:26.8170000;2025-07-18T23:55:26.8565818;1dc775ef-56aa-4599-bcac-be0022615edf;0.03811;246.1;SELL;;;;,2969
20250718,COINBASE,BTC-USD,v7,/Users/ygorfrancisco/Desktop/acd-monitor/data_v7/canonical/20250718/E-COINBASE/BTC-USD.csv.gz,44741854,dea326670f309adc6ed003bb556e899c11584cbf38dc0c9bca5913e277c69675,time_exchange;time_coinapi;guid;price;base_amount;taker_side;id_exch_guid;id_exch_int_inc;order_id_maker;order_id_taker,2025-07-18T23:59:59.8919440;2025-07-18T23:59:59.9798240;4e6beb7b-3a7d-4b89-8b47-a6ebc6d59e2b;118023.05;0.00017879;SELL;;851552606;890fb06b-f25e-47b5-96bb-bd258641948d;4d62823b-8aaa-4343-ae50-08d8d3774aa5,576142
20250719,BINANCE,BTCUSDT,v7,/Users/ygorfrancisco/Desktop/acd-monitor/data_v7/canonical/20250719/E-BINANCE/BTCUSDT.csv.gz,44460934,f6b313dc9cfee912ffbc73f1d7d71d05a9d9f6d19caddb017375ecc5d17d622a,time_exchange;time_coinapi;guid;price;base_amount;taker_side;id_exch_guid;id_exch_int_inc;order_id_maker;order_id_taker,2025-07-19T23:59:59.6220000;2025-07-19T23:59:59.6240942;0df4a820-c7d2-45ff-b834-a8f319b7875e;117840;0.00024;SELL;;5099084324;;,1133382
