edge,lag,lag_s,coef,se,t,p_raw,n_obs_x,coef_placebo,se_placebo,t_placebo,p_placebo,n_obs_y,p_fdr,bh_significant,placebo_robust,final_kept
BITGET->BINANCE,3,90,0.02121389799503653,0.018057490095124983,1.1747977090550192,0.24017338994086135,2864,0.02121389799503653,0.018057490095124983,1.1747977090550192,0.24017338994086135,2864,0.8821242847139941,False,True,False
BITGET->BINANCE,6,180,0.03900280715414343,0.025369853265420336,1.5373682593310505,0.12431381200445601,2861,0.03900280715414343,0.025369853265420336,1.5373682593310505,0.12431381200445601,2861,0.8821242847139941,False,True,False
BITGET->BYBITSPOT,1,30,0.017360258703588986,0.019491761693357597,0.890645954773037,0.3731940530056601,2862,0.017360258703588986,0.019491761693357597,0.890645954773037,0.3731940530056601,2862,0.8821242847139941,False,True,False
BITGET->BYBITSPOT,3,90,-0.008054665642456202,0.017345429812727638,-0.4643681782129084,0.6424193550395161,2860,-0.008054665642456202,0.017345429812727638,-0.4643681782129084,0.6424193550395161,2860,0.8943893835251888,False,True,False
BITGET->BYBITSPOT,6,180,0.014940765679361636,0.020132257938140663,0.7421306504848759,0.4580692290804167,2857,0.014940765679361636,0.020132257938140663,0.7421306504848759,0.4580692290804167,2857,0.8821242847139941,False,True,False
BITGET->COINBASE,1,30,-0.003762554354072758,0.015255548050570373,-0.24663514818348883,0.8052082453254272,2871,-0.003762554354072758,0.015255548050570373,-0.24663514818348883,0.8052082453254272,2871,0.9203483634856247,False,True,False
BITGET->COINBASE,3,90,-0.012575371134039006,0.016622578068429903,-0.7565235117122131,0.4493975407530084,2869,-0.012575371134039006,0.016622578068429903,-0.7565235117122131,0.4493975407530084,2869,0.8821242847139941,False,True,False
BITGET->COINBASE,6,180,-0.01945939854599706,0.016802533008643285,-1.1581229172998542,0.2469104440471337,2866,-0.01945939854599706,0.016802533008643285,-1.1581229172998542,0.2469104440471337,2866,0.8821242847139941,False,True,False
BYBITSPOT->BINANCE,1,30,0.03142234195648713,0.022466054689876554,1.3986586603764646,0.16202315257279176,2879,0.03142234195648713,0.022466054689876554,1.3986586603764646,0.16202315257279176,2879,0.8821242847139941,False,True,False
BYBITSPOT->BINANCE,3,90,0.014629642972089843,0.020954339452175817,0.6981676996060479,0.4851287872919885,2877,0.014629642972089843,0.020954339452175817,0.6981676996060479,0.4851287872919885,2877,0.8821242847139941,False,True,False
BYBITSPOT->BINANCE,6,180,-0.005385865476450602,0.023228984671251694,-0.2318597025515358,0.8166635027932263,2874,-0.005385865476450602,0.023228984671251694,-0.2318597025515358,0.8166635027932263,2874,0.9203483634856247,False,True,False
BYBITSPOT->BITGET,1,30,0.010492127667687744,0.019779687042194457,0.5304496297290099,0.5958448545789319,2641,0.010492127667687744,0.019779687042194457,0.5304496297290099,0.5958448545789319,2641,0.8943893835251888,False,True,False
BYBITSPOT->BITGET,3,90,0.0036905839829856485,0.02056912910869471,0.17942344391360807,0.857619009223554,2639,0.0036905839829856485,0.02056912910869471,0.17942344391360807,0.857619009223554,2639,0.9203483634856247,False,True,False
BYBITSPOT->BITGET,6,180,0.018851434400201962,0.01821094795660996,1.0351704065663165,0.3006843631638869,2636,0.018851434400201962,0.01821094795660996,1.0351704065663165,0.3006843631638869,2636,0.8821242847139941,False,True,False
BYBITSPOT->COINBASE,1,30,-0.00809305555041179,0.017468573063128122,-0.46329230906067814,0.6431899016474198,2879,-0.00809305555041179,0.017468573063128122,-0.46329230906067814,0.6431899016474198,2879,0.8943893835251888,False,True,False
BYBITSPOT->COINBASE,3,90,0.0024634101699766648,0.01862466253663116,0.1322660297941832,0.8947831311665795,2877,0.0024634101699766648,0.01862466253663116,0.1322660297941832,0.8947831311665795,2877,0.9203483634856247,False,True,False
BYBITSPOT->COINBASE,6,180,0.007521177979921272,0.01845471046860885,0.407547872003447,0.6836360166618123,2874,0.007521177979921272,0.01845471046860885,0.407547872003447,0.6836360166618123,2874,0.9115146888824164,False,True,False
COINBASE->BINANCE,1,30,-0.017515283832855607,0.021176647422025567,-0.8271037187235869,0.40824694206675693,2876,-0.017515283832855607,0.021176647422025567,-0.8271037187235869,0.40824694206675693,2876,0.8821242847139941,False,True,False
COINBASE->BINANCE,3,90,-0.005377739510587829,0.016932844550427,-0.31759220930497567,0.7508173719674434,2874,-0.005377739510587829,0.016932844550427,-0.31759220930497567,0.7508173719674434,2874,0.9203483634856247,False,True,False
COINBASE->BINANCE,6,180,0.012926545811232901,0.020431295041924234,0.632683625032487,0.5269906855579238,2871,0.012926545811232901,0.020431295041924234,0.632683625032487,0.5269906855579238,2871,0.8821242847139941,False,True,False
COINBASE->BITGET,1,30,0.0031800496297030756,0.023971664681264222,0.13265868983177206,0.894473695959813,2573,0.0031800496297030756,0.023971664681264222,0.13265868983177206,0.894473695959813,2573,0.9203483634856247,False,True,False
COINBASE->BITGET,3,90,-0.017514170883740937,0.02098099123007579,-0.8347637483702276,0.40392835942083427,2571,-0.017514170883740937,0.02098099123007579,-0.8347637483702276,0.40392835942083427,2571,0.8821242847139941,False,True,False
COINBASE->BITGET,6,180,-0.014639977507077203,0.022649923853590423,-0.6463587958048036,0.5181048223040365,2568,-0.014639977507077203,0.022649923853590423,-0.6463587958048036,0.5181048223040365,2568,0.8821242847139941,False,True,False
COINBASE->BYBITSPOT,1,30,0.0034399481746359576,0.019943361378042458,0.1724858768503951,0.8630680698154016,2793,0.0034399481746359576,0.019943361378042458,0.1724858768503951,0.8630680698154016,2793,0.9203483634856247,False,True,False
COINBASE->BYBITSPOT,3,90,0.012742370175280052,0.02053901510128873,0.6203983059772192,0.5350462763460218,2791,0.012742370175280052,0.02053901510128873,0.6203983059772192,0.5350462763460218,2791,0.8821242847139941,False,True,False
COINBASE->BYBITSPOT,6,180,-0.012067795637648971,0.019645212506573556,-0.6142868464065188,0.539075951769663,2788,-0.012067795637648971,0.019645212506573556,-0.6142868464065188,0.539075951769663,2788,0.8821242847139941,False,True,False
