edge,lag,lag_s,coef,se,t,p_raw,n_obs_x,coef_placebo,se_placebo,t_placebo,p_placebo,n_obs_y,p_fdr,bh_significant,placebo_robust,final_kept
BITGET->BYBITSPOT,6,180,-0.008947351779065336,0.019912669541109766,-0.4493295969479884,0.6532285140341125,2816,-0.008947351779065336,0.019912669541109766,-0.4493295969479884,0.6532285140341125,2816,0.8398652323295732,False,True,False
BITGET->COINBASE,1,30,0.005989446338820263,0.02087140339794303,0.2869690276510371,0.7741567152470061,2877,0.005989446338820263,0.02087140339794303,0.2869690276510371,0.7741567152470061,2877,0.8967394233990633,False,True,False
BITGET->COINBASE,3,90,-0.0035397243145450456,0.021938329918213335,-0.16134885051602516,0.8718299949713115,2875,-0.0035397243145450456,0.021938329918213335,-0.16134885051602516,0.8718299949713115,2875,0.8967394233990633,False,True,False
BITGET->COINBASE,6,180,-0.010873404701365339,0.024075673757898604,-0.451634492588107,0.6515664432915518,2872,-0.010873404701365339,0.024075673757898604,-0.451634492588107,0.6515664432915518,2872,0.8398652323295732,False,True,False
BYBITSPOT->BINANCE,1,30,-0.01461915354908825,0.022236998882678542,-0.657424755301661,0.5109604294538896,2879,-0.01461915354908825,0.022236998882678542,-0.657424755301661,0.5109604294538896,2879,0.8306592627654983,False,True,False
BYBITSPOT->BINANCE,3,90,-0.017161828098147487,0.024712296845987226,-0.6944651160960063,0.4874466837447451,2877,-0.017161828098147487,0.024712296845987226,-0.6944651160960063,0.4874466837447451,2877,0.8306592627654983,False,True,False
BYBITSPOT->BINANCE,6,180,0.007033619136267447,0.02352833919569269,0.2989424403382915,0.7650055929342057,2874,0.007033619136267447,0.02352833919569269,0.2989424403382915,0.7650055929342057,2874,0.8967394233990633,False,True,False
BYBITSPOT->BITGET,1,30,-0.01917812759130178,0.020422395366495132,-0.9390733676013986,0.3477719353834381,2878,-0.01917812759130178,0.020422395366495132,-0.9390733676013986,0.3477719353834381,2878,0.8306592627654983,False,True,False
BYBITSPOT->BITGET,3,90,0.015762722864109444,0.02191361310794904,0.719311908376789,0.47200724329409627,2876,0.015762722864109444,0.02191361310794904,0.719311908376789,0.47200724329409627,2876,0.8306592627654983,False,True,False
BYBITSPOT->BITGET,6,180,-0.011729759606973963,0.022360587041614498,-0.5245729723081117,0.599920578663971,2873,-0.011729759606973963,0.022360587041614498,-0.5245729723081117,0.599920578663971,2873,0.8306592627654983,False,True,False
BYBITSPOT->COINBASE,1,30,-0.028702510629662507,0.018189288355704363,-1.57798975245016,0.11467790151551704,2879,-0.028702510629662507,0.018189288355704363,-1.57798975245016,0.11467790151551704,2879,0.6880674090931023,False,True,False
BYBITSPOT->COINBASE,3,90,-0.017719181825332393,0.020396246773679065,-0.8687471779464166,0.38505794496634516,2877,-0.017719181825332393,0.020396246773679065,-0.8687471779464166,0.38505794496634516,2877,0.8306592627654983,False,True,False
BYBITSPOT->COINBASE,6,180,-0.010723028319896077,0.019616706897183207,-0.5466273404653772,0.5846772457956244,2874,-0.010723028319896077,0.019616706897183207,-0.5466273404653772,0.5846772457956244,2874,0.8306592627654983,False,True,False
COINBASE->BINANCE,1,30,-0.007866786490515264,0.026396785075798335,-0.29802062894878284,0.7657089386260465,2879,-0.007866786490515264,0.026396785075798335,-0.29802062894878284,0.7657089386260465,2879,0.8967394233990633,False,True,False
COINBASE->BINANCE,3,90,-0.014604306456807216,0.02481089510457901,-0.5886247310002087,0.5561592800330919,2877,-0.014604306456807216,0.02481089510457901,-0.5886247310002087,0.5561592800330919,2877,0.8306592627654983,False,True,False
COINBASE->BINANCE,6,180,-0.02325326906609346,0.021204104948827428,-1.0966399724115377,0.2728907485543497,2874,-0.02325326906609346,0.021204104948827428,-1.0966399724115377,0.2728907485543497,2874,0.8306592627654983,False,True,False
COINBASE->BITGET,1,30,-0.05840746787824751,0.02787552791284884,-2.0952954886040165,0.036232065757752174,2875,-0.05840746787824751,0.02787552791284884,-2.0952954886040165,0.036232065757752174,2875,0.4347847890930261,False,False,False
COINBASE->BITGET,3,90,-0.004675484539273529,0.02678160900270549,-0.17457817933198896,0.8614234050542717,2873,-0.004675484539273529,0.02678160900270549,-0.17457817933198896,0.8614234050542717,2873,0.8967394233990633,False,True,False
COINBASE->BITGET,6,180,0.004337373447660181,0.023052473257182626,0.18815219517969745,0.8507706568839102,2870,0.004337373447660181,0.023052473257182626,0.18815219517969745,0.8507706568839102,2870,0.8967394233990633,False,True,False
COINBASE->BYBITSPOT,1,30,-0.014632093530639932,0.020055945132188675,-0.7295638990932537,0.4657174312006833,2820,-0.014632093530639932,0.020055945132188675,-0.7295638990932537,0.4657174312006833,2820,0.8306592627654983,False,True,False
COINBASE->BYBITSPOT,3,90,-0.020740324243897774,0.023022677515378998,-0.900864994093036,0.36773714196372254,2818,-0.020740324243897774,0.023022677515378998,-0.900864994093036,0.36773714196372254,2818,0.8306592627654983,False,True,False
COINBASE->BYBITSPOT,6,180,0.033054611873412916,0.020770972670504578,1.5913848810918463,0.11163534692432275,2815,0.033054611873412916,0.020770972670504578,1.5913848810918463,0.11163534692432275,2815,0.6880674090931023,False,True,False
