edge,lag,lag_s,coef,se,t,p_raw,n_obs_x,coef_placebo,se_placebo,t_placebo,p_placebo,n_obs_y,p_fdr,bh_significant,placebo_robust,final_kept
BITGET->BINANCE,6,90,-0.0013960113556662254,0.01651052342625795,-0.08455282244087074,0.9326199041693961,5649,-0.0013960113556662254,0.01651052342625795,-0.08455282244087074,0.9326199041693961,5649,0.9874798985323018,False,True,False
BITGET->BYBITSPOT,1,15,-0.014329112737458247,0.01563806903410983,-0.9162968078861603,0.35955064184956576,5610,-0.014329112737458247,0.01563806903410983,-0.9162968078861603,0.35955064184956576,5610,0.9452956677379724,False,True,False
BITGET->BYBITSPOT,3,45,0.02189102405252826,0.01598099093189531,1.3698164366539711,0.17079907096111802,5608,0.02189102405252826,0.01598099093189531,1.3698164366539711,0.17079907096111802,5608,0.8783952220857498,False,True,False
BITGET->BYBITSPOT,6,90,-0.00019168955668182782,0.01653356245392707,-0.011593965741865721,0.9907499737499734,5605,-0.00019168955668182782,0.01653356245392707,-0.011593965741865721,0.9907499737499734,5605,0.9907499737499734,False,True,False
BITGET->COINBASE,1,15,0.014164658073441718,0.013359339747424369,1.0602812969235709,0.28906200776955115,5647,0.014164658073441718,0.013359339747424369,1.0602812969235709,0.28906200776955115,5647,0.9452956677379724,False,True,False
BITGET->COINBASE,3,45,-0.0029957654697847893,0.0168350480989778,-0.17794813844141544,0.8587700923832036,5645,-0.0029957654697847893,0.0168350480989778,-0.17794813844141544,0.8587700923832036,5645,0.9661163539311041,False,True,False
BITGET->COINBASE,6,90,-0.00513731472038856,0.01550352283055765,-0.33136434709296164,0.7403816031176877,5642,-0.00513731472038856,0.01550352283055765,-0.33136434709296164,0.7403816031176877,5642,0.9452956677379724,False,True,False
BYBITSPOT->BINANCE,1,15,0.02715264334108321,0.018512760780522906,1.4666987632471458,0.1425126971101749,5753,0.02715264334108321,0.018512760780522906,1.4666987632471458,0.1425126971101749,5753,0.8783952220857498,False,True,False
BYBITSPOT->BINANCE,3,45,0.007480673909463868,0.018650185209442265,0.40110453732526646,0.6883580673258398,5751,0.007480673909463868,0.018650185209442265,0.40110453732526646,0.6883580673258398,5751,0.9452956677379724,False,True,False
BYBITSPOT->BINANCE,6,90,-0.01299875544715319,0.018199163258368848,-0.7142501697805111,0.47510151205974127,5748,-0.01299875544715319,0.018199163258368848,-0.7142501697805111,0.47510151205974127,5748,0.9452956677379724,False,True,False
BYBITSPOT->BITGET,1,15,0.019792435241699873,0.020425614943479487,0.9690007031106916,0.3325876572776201,5475,0.019792435241699873,0.020425614943479487,0.9690007031106916,0.3325876572776201,5475,0.9452956677379724,False,True,False
BYBITSPOT->BITGET,3,45,-0.017430280662336158,0.01878506922263691,-0.9278795013079767,0.3535110111587243,5473,-0.017430280662336158,0.01878506922263691,-0.9278795013079767,0.3535110111587243,5473,0.9452956677379724,False,True,False
BYBITSPOT->BITGET,6,90,-0.037426404074039604,0.016077504768286763,-2.3278739215717117,0.019955097364842356,5470,-0.037426404074039604,0.016077504768286763,-2.3278739215717117,0.019955097364842356,5470,0.7183835051343248,False,False,False
BYBITSPOT->COINBASE,1,15,0.002218578681005904,0.017371778157314225,0.1277116631881344,0.8983816250048939,5753,0.002218578681005904,0.017371778157314225,0.1277116631881344,0.8983816250048939,5753,0.9800526818235207,False,True,False
BYBITSPOT->COINBASE,3,45,0.0046094541235680445,0.015286921056952828,0.30152926847696143,0.763021840675314,5751,0.0046094541235680445,0.015286921056952828,0.30152926847696143,0.763021840675314,5751,0.9452956677379724,False,True,False
BYBITSPOT->COINBASE,6,90,-0.0038049894766613527,0.014131768827696711,-0.2692507585606688,0.7877463897816437,5748,-0.0038049894766613527,0.014131768827696711,-0.2692507585606688,0.7877463897816437,5748,0.9452956677379724,False,True,False
COINBASE->BINANCE,1,15,-0.010129324348530536,0.01882010995572012,-0.538218127968581,0.5904472732405199,5759,-0.010129324348530536,0.01882010995572012,-0.538218127968581,0.5904472732405199,5759,0.9452956677379724,False,True,False
COINBASE->BINANCE,3,45,0.011408180793013496,0.019483923537403806,0.5855176330944282,0.5582226719066408,5757,0.011408180793013496,0.019483923537403806,0.5855176330944282,0.5582226719066408,5757,0.9452956677379724,False,True,False
COINBASE->BINANCE,6,90,0.005921642424180078,0.018242654532195094,0.3246042078870383,0.7454924461869856,5754,0.005921642424180078,0.018242654532195094,0.3246042078870383,0.7454924461869856,5754,0.9452956677379724,False,True,False
COINBASE->BITGET,1,15,-0.016608734777738627,0.020175931583268483,-0.8231954350753219,0.41043344631642387,5368,-0.016608734777738627,0.020175931583268483,-0.8231954350753219,0.41043344631642387,5368,0.9452956677379724,False,True,False
COINBASE->BITGET,3,45,0.007365055244371581,0.019604650550785543,0.3756789862330124,0.7071704174790803,5366,0.007365055244371581,0.019604650550785543,0.3756789862330124,0.7071704174790803,5366,0.9452956677379724,False,True,False
COINBASE->BITGET,6,90,0.0004070097906140337,0.01693326768449939,0.02403610444229899,0.9808247044070919,5363,0.0004070097906140337,0.01693326768449939,0.02403610444229899,0.9808247044070919,5363,0.9907499737499734,False,True,False
COINBASE->BYBITSPOT,1,15,0.02041769338958574,0.023568273752290272,0.8663211232261603,0.3863512203328594,5599,0.02041769338958574,0.023568273752290272,0.8663211232261603,0.3863512203328594,5599,0.9452956677379724,False,True,False
COINBASE->BYBITSPOT,3,45,0.010728005021672442,0.015873275247681663,0.6758532725147129,0.4991617411110665,5597,0.010728005021672442,0.015873275247681663,0.6758532725147129,0.4991617411110665,5597,0.9452956677379724,False,True,False
COINBASE->BYBITSPOT,6,90,-0.022108010143047824,0.01893249448106559,-1.167728328940387,0.2429661518614692,5594,-0.022108010143047824,0.01893249448106559,-1.167728328940387,0.2429661518614692,5594,0.9452956677379724,False,True,False
