day,frequency,edge,lag,lag_s,n_obs,observed_beta,hac_se,mde_05,mde_10,power_05,power_10,exceeds_mde_05,exceeds_mde_10
2025-09-04,15S,BYBITSPOT->BITGET,3,45,1000,0.018932178392781,0.0140922372471973,0.03948060356188894,0.035039993643701466,0.26877678910974745,0.38155234359412,False,False
2025-09-04,15S,BYBITSPOT->BITGET,6,90,1000,0.0067460473509893,0.0140240301403106,0.039289515539464914,0.03487039838711859,0.06957962896271713,0.12224873218848864,False,False
2025-09-04,15S,BYBITSPOT->COINBASE,1,15,1000,0.0120840038174656,0.0136971855285782,0.038373832506615545,0.03405770747674812,0.14057519812160107,0.22284254745504678,False,False
2025-09-04,15S,BYBITSPOT->COINBASE,3,45,1000,0.0035122920333591,0.0133494492627226,0.0373996197243927,0.03319306999360555,0.044861557054105,0.08352427853310657,False,False
2025-09-04,15S,BYBITSPOT->COINBASE,6,90,1000,0.0173844571986293,0.012700811814734,0.03558240663819332,0.0315802492855872,0.27719435634545603,0.39124092050760795,False,False
2025-09-04,15S,COINBASE->BINANCE,1,15,1000,0.0097271178835878,0.0161263678202707,0.045179393707123046,0.04009780817667254,0.08742508005546495,0.1487817307469746,False,False
2025-09-04,15S,COINBASE->BINANCE,3,45,1000,-0.0129471262686607,0.0186522953321176,0.05225599488633819,0.04637846343438677,0.0039760783529492845,0.009668128633311094,False,False
2025-09-04,15S,COINBASE->BINANCE,6,90,1000,-0.0071775891558321,0.0143051895219332,0.040077207506952574,0.035569494121323764,0.00691379776413784,0.015912535990306374,False,False
2025-09-04,15S,COINBASE->BITGET,1,15,1000,-0.0082354670514303,0.0152979387786699,0.04285847914991875,0.03803794019100384,0.0062394858178675214,0.014510837843315338,False,False
2025-09-04,15S,COINBASE->BITGET,3,45,1000,-0.0162784531545026,0.0179224942493736,0.050211394960759756,0.044563831388960334,0.002063854615693458,0.005338088867219898,False,False
2025-09-04,15S,COINBASE->BITGET,6,90,1000,-0.012947730142999,0.0141305205958674,0.03958785762562296,0.035135184227746356,0.0020120947644254833,0.005216330620794448,False,False
2025-09-04,15S,COINBASE->BYBITSPOT,1,15,1000,0.0119320416936145,0.0127331272430635,0.03567294106451824,0.03166060078573558,0.15318288911188932,0.23954494309553676,False,False
2025-09-04,15S,COINBASE->BYBITSPOT,3,45,1000,0.017919982938084,0.0150104867681189,0.042053157846242216,0.03732319799316159,0.221798559692569,0.32598658479191556,False,False
2025-09-04,15S,COINBASE->BYBITSPOT,6,90,1000,0.0085931196570012,0.0152699319700149,0.04278001568878438,0.03796830196535966,0.08117427611442685,0.13960273942301554,False,False
2025-09-04,30S,BINANCE->BITGET,1,30,1000,-0.0199988350108549,0.0181239972815467,0.05077592287710085,0.045064863612778186,0.0010941536333833554,0.002995270601513182,False,False
2025-09-04,30S,BINANCE->BITGET,3,90,1000,-0.0061140378106078,0.0197090453495236,0.05521657011434346,0.049006045786525496,0.011598368459477546,0.0252874963914855,False,False
2025-09-04,30S,BINANCE->BITGET,6,180,1000,-0.0110595913277016,0.0151471064233232,0.04243590945276627,0.037662899331280586,0.0035714292150125673,0.008774496266160161,False,False
2025-09-04,30S,BINANCE->BYBITSPOT,1,30,1000,0.0002150950786101,0.018189897985343,0.050960549314719814,0.04522872405605855,0.025699166080260485,0.051231485338330524,False,False
2025-09-04,30S,BINANCE->BYBITSPOT,3,90,1000,-0.0185424015975456,0.0185523147841511,0.051975890861056404,0.04612986431532661,0.001541045328664611,0.004092770089212041,False,False
2025-09-04,30S,BINANCE->BYBITSPOT,6,180,1000,-0.0360163204968069,0.0178556136228098,0.05002402318600048,0.044397534392353326,3.488765060295371e-05,0.00012515609372151313,False,False
2025-09-04,30S,BINANCE->COINBASE,1,30,1000,-0.0310690095964604,0.0199358997679621,0.055852122099704374,0.04957011359497171,0.00021707109691772883,0.0006793143511804558,False,False
2025-09-04,30S,BINANCE->COINBASE,3,90,1000,0.0314978536408753,0.0220646699391704,0.06181605314412136,0.05486324710951534,0.29721077066505497,0.41397587179069617,False,False
2025-09-04,30S,BINANCE->COINBASE,6,180,1000,-0.036270294702806,0.019171656516523,0.05371102950343,0.047669841962942966,5.861808684244795e-05,0.00020256116619253041,False,False
2025-09-04,30S,BITGET->BINANCE,1,30,1000,0.0088034231070296,0.0191609002566138,0.053680894924666205,0.047643096793085475,0.06674030218005021,0.11792840762869233,False,False
2025-09-04,30S,BITGET->BINANCE,3,90,1000,0.0212138979950365,0.0180574900951249,0.05058959732672326,0.04489949516569617,0.21617804285422726,0.3191575337563083,False,False
2025-09-04,30S,BITGET->BINANCE,6,180,1000,0.0390028071541434,0.0253698532654203,0.07107580589409654,0.06308150235966009,0.3362951230203086,0.4572019665087155,False,False
2025-09-04,30S,BITGET->BYBITSPOT,1,30,1000,0.0173602587035889,0.0194917616933575,0.05460783143509097,0.04846577543786566,0.14246319453348794,0.22536226571872459,False,False
2025-09-04,30S,BITGET->BYBITSPOT,3,90,1000,-0.0080546656424562,0.0173454298127276,0.04859469976515363,0.04312897517433739,0.0076682853209432324,0.017462720307057696,False,False
2025-09-04,30S,BITGET->BYBITSPOT,6,180,1000,0.0149407656793616,0.0201322579381406,0.05640223624673217,0.050058353248779115,0.11164365708768736,0.18333646945425824,False,False
2025-09-04,30S,BITGET->COINBASE,1,30,1000,-0.0037625543540727,0.0152555480505703,0.042739717912689865,0.03793253671126486,0.013671038807582043,0.02927956399345306,False,False
2025-09-04,30S,BITGET->COINBASE,3,90,1000,-0.012575371134039,0.0166225780684299,0.04656956900344202,0.041331622484254954,0.0032989343680623184,0.008166746470457845,False,False
2025-09-04,30S,BITGET->COINBASE,6,180,1000,-0.019459398545997,0.0168025330086432,0.047073728103870005,0.04177907591912249,0.0009101456124671016,0.002531667582123926,False,False
2025-09-04,30S,BYBITSPOT->BINANCE,1,30,1000,0.0314223419564871,0.0224660546898765,0.06294056672847553,0.0558612802015439,0.28729470633441534,0.40276565588115737,False,False
2025-09-04,30S,BYBITSPOT->BINANCE,3,90,1000,0.0146296429720898,0.0209543394521758,0.058705367664537114,0.052102438266729466,0.10351104967116592,0.17189942174375972,False,False
2025-09-04,30S,BYBITSPOT->BINANCE,6,180,1000,-0.0053858654764506,0.0232289846712516,0.06507798008675121,0.05775828642057343,0.014196120027415922,0.030278697366309615,False,False
2025-09-04,30S,BYBITSPOT->BITGET,1,30,1000,0.0104921276676877,0.0197796870421944,0.05541447883631245,0.049181694579456335,0.07642822603385928,0.1325529546412561,False,False
2025-09-04,30S,BYBITSPOT->BITGET,3,90,1000,0.0036905839829856,0.0205691291086947,0.05762616806037625,0.05114462243164975,0.03749377038536545,0.07140179379894432,False,False
2025-09-04,30S,BYBITSPOT->BITGET,6,180,1000,0.0188514344002019,0.0182109479566099,0.05101952260306286,0.04528106428042846,0.17753664589295698,0.271035835978062,False,False
2025-09-04,30S,BYBITSPOT->COINBASE,1,30,1000,-0.0080930555504117,0.0174685730631281,0.048939696075186064,0.0434351677707015,0.007691035126518702,0.017509184033310053,False,False
2025-09-04,30S,BYBITSPOT->COINBASE,3,90,1000,0.0024634101699766,0.0186246625366311,0.05217857925496807,0.04630975518308358,0.03379744763507058,0.06519222329704986,False,False
2025-09-04,30S,BYBITSPOT->COINBASE,6,180,1000,0.0075211779799212,0.0184547104686088,0.05170244405340907,0.045887173638451996,0.06028134529265725,0.10798679607211276,False,False
2025-09-04,30S,COINBASE->BINANCE,1,30,1000,-0.0175152838328556,0.0211766474220255,0.05932818238673674,0.052655201445054964,0.002659368281096052,0.006718777413422585,False,False
2025-09-04,30S,COINBASE->BINANCE,3,90,1000,-0.0053777395105878,0.016932844550427,0.04743880699308102,0.04210309229180409,0.011376516495753965,0.02485530037133401,False,False
2025-09-04,30S,COINBASE->BINANCE,6,180,1000,0.0129265458112329,0.0204312950419242,0.05724001417635961,0.050801901489701054,0.09220797916959306,0.15572838832304786,False,False
2025-09-04,30S,COINBASE->BITGET,1,30,1000,0.003180049629703,0.0239716646812642,0.06715866142459051,0.05960494159488376,0.033826939798477625,0.06524213931717408,False,False
2025-09-04,30S,COINBASE->BITGET,3,90,1000,-0.0175141708837409,0.0209809912300757,0.0587800348915379,0.05216870724246585,0.0025971720651148146,0.0065761716942739044,False,False
2025-09-04,30S,COINBASE->BITGET,6,180,1000,-0.0146399775070772,0.0226499238535904,0.06345569185960317,0.056318466254744154,0.004576008523637359,0.010975565410271775,False,False
2025-09-04,30S,COINBASE->BYBITSPOT,1,30,1000,0.0034399481746359,0.0199433613780424,0.055873026436208666,0.049588666700855405,0.036930123686704217,0.07046079851656539,False,False
2025-09-04,30S,COINBASE->BYBITSPOT,3,90,1000,0.01274237017528,0.0205390151012887,0.05754180110236946,0.05106974470928508,0.09019329415602767,0.15281013185566217,False,False
2025-09-04,30S,COINBASE->BYBITSPOT,6,180,1000,-0.0120677956376489,0.0196452125065735,0.055037736965104334,0.04884732702725427,0.005022870762051049,0.011937324110865845,False,False
2025-09-05,1S,BINANCE->BITGET,1,1,1000,-0.0010323271567769,0.0100781485698992,0.028234792059375947,0.025059063059684153,0.019585015065480434,0.04029388321355735,False,False
2025-09-05,1S,BINANCE->BITGET,3,3,1000,0.0002438017822474,0.0060220174060832,0.016871194948101693,0.014973594889866151,0.02746187598989659,0.05431641853121242,False,False
2025-09-05,1S,BINANCE->BITGET,6,6,1000,-0.0025606108075587,0.0084454855436549,0.023660747458890335,0.020999487489220037,0.011813011617825627,0.02570470127420808,False,False
2025-09-05,1S,BINANCE->BYBITSPOT,1,1,1000,-0.0027610006724251,0.0067814784194785,0.01899888969696306,0.01686197560722194,0.008963984799616374,0.02008521577970534,False,False
2025-09-05,1S,BINANCE->BYBITSPOT,3,3,1000,0.0081898102232115,0.007116893474687,0.019938583557567738,0.017695976709839273,0.2091978566658419,0.3106187337460201,False,False
2025-09-05,1S,BINANCE->BYBITSPOT,6,6,1000,-0.0039249179614194,0.0060242262567589,0.016877383231503753,0.014979087141541933,0.0045074797243127365,0.01082719707321992,False,False
2025-09-05,1S,BINANCE->COINBASE,1,1,1000,0.0334741641028647,0.0088506970898101,0.02479598213680744,0.02200703581192916,0.9657823333439662,0.9837107575327293,True,True
2025-09-05,1S,BINANCE->COINBASE,3,3,1000,-0.001541917605948,0.0067612480511985,0.018942212596232834,0.01681167330507457,0.014334211103504925,0.030540694051943026,False,False
2025-09-05,1S,BINANCE->COINBASE,6,6,1000,0.0023489877300087,0.0068579877096364,0.01921323699331775,0.017052214033796125,0.05289107818269349,0.09640092596480387,False,False
2025-09-05,1S,BITGET->BINANCE,1,1,1000,0.0369446022623622,0.0253971854114513,0.07115237923039629,0.06314946305365035,0.30667726974580267,0.42458383229713603,False,False
2025-09-05,1S,BITGET->BINANCE,3,3,1000,-0.0102836246126395,0.0195593826033707,0.0547972771770193,0.04863391313065927,0.006464332274582689,0.014980033858811267,False,False
2025-09-05,1S,BITGET->BINANCE,6,6,1000,0.000470016746494,0.018195572702335,0.05097644751796157,0.04524283409719975,0.026548413017594842,0.05272123823262705,False,False
2025-09-05,1S,BITGET->BYBITSPOT,1,1,1000,0.0066384818840147,0.0107630399526372,0.030153573633267684,0.02676202826505198,0.089607016734216,0.15195877980814743,False,False
2025-09-05,1S,BITGET->BYBITSPOT,3,3,1000,-0.0002840222215675,0.0114348262274935,0.03203564013063627,0.028432407949127495,0.023583233807060597,0.04749016091813323,False,False
2025-09-05,1S,BITGET->BYBITSPOT,6,6,1000,0.0085439484533761,0.0097121590777106,0.027209441308075698,0.024149039388141117,0.1400160368314649,0.22209500402198318,False,False
2025-09-05,1S,BITGET->COINBASE,1,1,1000,-0.0068103667142569,0.0092283796731983,0.02585409207956654,0.022946134060781824,0.003488450927667959,0.008589960469698007,False,False
2025-09-05,1S,BITGET->COINBASE,3,3,1000,-0.0011770802196747,0.0090765789409721,0.025428809392062896,0.022568685356292185,0.01832475025357862,0.03798719427589751,False,False
2025-09-05,1S,BITGET->COINBASE,6,6,1000,-0.0144281500489168,0.0088208985349983,0.024712498946125573,0.02193294245450966,0.0001617962616543415,0.0005180581593925912,False,False
2025-09-05,1S,BYBITSPOT->BINANCE,1,1,1000,0.0008053445630138,0.0135075925795601,0.037842671703187995,0.033586289375281936,0.02869410264710043,0.056456815537109344,False,False
2025-09-05,1S,BYBITSPOT->BINANCE,3,3,1000,0.0126406596140494,0.013594846220634,0.038087120214247164,0.033803243360301403,0.15146947875449723,0.23729185312157447,False,False
2025-09-05,1S,BYBITSPOT->BINANCE,6,6,1000,0.0141572427819027,0.0104956844704426,0.029404554466369824,0.02609725557975173,0.2705664378363942,0.383618704866579,False,False
2025-09-05,1S,BYBITSPOT->BITGET,1,1,1000,0.0247661799184974,0.010837642681179,0.030362579534781282,0.02694752607409769,0.6274987339763851,0.7390262465520645,False,False
2025-09-05,1S,BYBITSPOT->BITGET,3,3,1000,0.0058337798393481,0.0105626955759491,0.029592291789006245,0.02626387700896959,0.0796153386708881,0.13729498027675896,False,False
2025-09-05,1S,BYBITSPOT->BITGET,6,6,1000,0.0048675659718738,0.0109459355109222,0.03066597112581746,0.027216793472829206,0.06485172394784089,0.11503821693019334,False,False
2025-09-05,1S,BYBITSPOT->COINBASE,1,1,1000,-0.002730249987627,0.0097359597226882,0.027276120843226496,0.024208219093542184,0.01253269554821044,0.027096975798652435,False,False
2025-09-05,1S,BYBITSPOT->COINBASE,3,3,1000,-0.0097255464577131,0.0101054961370361,0.02831140859921804,0.02512706209786656,0.0017369171897815244,0.004563563950812154,False,False
2025-09-05,1S,BYBITSPOT->COINBASE,6,6,1000,-0.0138936138607701,0.0108366871102303,0.030359902421336547,0.0269451500709563,0.000593356610986033,0.0017115517201066446,False,False
2025-09-05,1S,COINBASE->BINANCE,1,1,1000,0.0185167432516695,0.0119617276993019,0.03351179950545665,0.02974253521275238,0.3401825666988214,0.46142094528329197,False,False
2025-09-05,1S,COINBASE->BINANCE,3,3,1000,-0.0201124021734242,0.013057847517482,0.036582672585350695,0.03246800958477976,0.00023243890000060346,0.0007235008506084398,False,False
2025-09-05,1S,COINBASE->BINANCE,6,6,1000,-0.0060841026860724,0.0103400393017389,0.02896850126245884,0.025710247780607903,0.005411438759227703,0.012766036762847254,False,False
2025-09-05,1S,COINBASE->BITGET,1,1,1000,0.0067124964874807,0.0094658937442178,0.026519507990028605,0.023536706827392614,0.10549650989739606,0.17470631647949175,False,False
2025-09-05,1S,COINBASE->BITGET,3,3,1000,-0.0214978640103803,0.012140818897386,0.03401353875870321,0.030187840974529687,9.548427460591464e-05,0.00031825130843296214,False,False
2025-09-05,1S,COINBASE->BITGET,6,6,1000,0.0070477409125906,0.0090545296047254,0.02536703629756494,0.022513860236023517,0.11868269087882632,0.19311149281631806,False,False
2025-09-05,1S,COINBASE->BYBITSPOT,1,1,1000,0.0052313644238881,0.0091896220989255,0.02574550943239395,0.022849764326697598,0.08215892734372648,0.14105647058242232,False,False
2025-09-05,1S,COINBASE->BYBITSPOT,3,3,1000,0.0287404308710409,0.0107639376708395,0.030156088667313275,0.02676426041879383,0.761179759586604,0.8473686548817357,False,True
2025-09-05,1S,COINBASE->BYBITSPOT,6,6,1000,-0.0180203193274798,0.0115425958843634,0.03233756600828409,0.028700374491661837,0.00021482710274538713,0.000672840760470349,False,False
2025-09-05,2S,BINANCE->BITGET,1,2,1000,-0.0010323271567769,0.0100781485698992,0.028234792059375947,0.025059063059684153,0.019585015065480434,0.04029388321355735,False,False
2025-09-05,2S,BINANCE->BITGET,3,6,1000,0.0002438017822474,0.0060220174060832,0.016871194948101693,0.014973594889866151,0.02746187598989659,0.05431641853121242,False,False
2025-09-05,2S,BINANCE->BITGET,6,12,1000,-0.0025606108075587,0.0084454855436549,0.023660747458890335,0.020999487489220037,0.011813011617825627,0.02570470127420808,False,False
2025-09-05,2S,BINANCE->BYBITSPOT,1,2,1000,-0.0027610006724251,0.0067814784194785,0.01899888969696306,0.01686197560722194,0.008963984799616374,0.02008521577970534,False,False
2025-09-05,2S,BINANCE->BYBITSPOT,3,6,1000,0.0081898102232115,0.007116893474687,0.019938583557567738,0.017695976709839273,0.2091978566658419,0.3106187337460201,False,False
2025-09-05,2S,BINANCE->BYBITSPOT,6,12,1000,-0.0039249179614194,0.0060242262567589,0.016877383231503753,0.014979087141541933,0.0045074797243127365,0.01082719707321992,False,False
2025-09-05,2S,BINANCE->COINBASE,1,2,1000,0.0334741641028647,0.0088506970898101,0.02479598213680744,0.02200703581192916,0.9657823333439662,0.9837107575327293,True,True
2025-09-05,2S,BINANCE->COINBASE,3,6,1000,-0.001541917605948,0.0067612480511985,0.018942212596232834,0.01681167330507457,0.014334211103504925,0.030540694051943026,False,False
2025-09-05,2S,BINANCE->COINBASE,6,12,1000,0.0023489877300087,0.0068579877096364,0.01921323699331775,0.017052214033796125,0.05289107818269349,0.09640092596480387,False,False
2025-09-05,2S,BITGET->BINANCE,1,2,1000,0.0369446022623622,0.0253971854114513,0.07115237923039629,0.06314946305365035,0.30667726974580267,0.42458383229713603,False,False
2025-09-05,2S,BITGET->BINANCE,3,6,1000,-0.0102836246126395,0.0195593826033707,0.0547972771770193,0.04863391313065927,0.006464332274582689,0.014980033858811267,False,False
2025-09-05,2S,BITGET->BINANCE,6,12,1000,0.000470016746494,0.018195572702335,0.05097644751796157,0.04524283409719975,0.026548413017594842,0.05272123823262705,False,False
2025-09-05,2S,BITGET->BYBITSPOT,1,2,1000,0.0066384818840147,0.0107630399526372,0.030153573633267684,0.02676202826505198,0.089607016734216,0.15195877980814743,False,False
2025-09-05,2S,BITGET->BYBITSPOT,3,6,1000,-0.0002840222215675,0.0114348262274935,0.03203564013063627,0.028432407949127495,0.023583233807060597,0.04749016091813323,False,False
2025-09-05,2S,BITGET->BYBITSPOT,6,12,1000,0.0085439484533761,0.0097121590777106,0.027209441308075698,0.024149039388141117,0.1400160368314649,0.22209500402198318,False,False
2025-09-05,2S,BITGET->COINBASE,1,2,1000,-0.0068103667142569,0.0092283796731983,0.02585409207956654,0.022946134060781824,0.003488450927667959,0.008589960469698007,False,False
2025-09-05,2S,BITGET->COINBASE,3,6,1000,-0.0011770802196747,0.0090765789409721,0.025428809392062896,0.022568685356292185,0.01832475025357862,0.03798719427589751,False,False
2025-09-05,2S,BITGET->COINBASE,6,12,1000,-0.0144281500489168,0.0088208985349983,0.024712498946125573,0.02193294245450966,0.0001617962616543415,0.0005180581593925912,False,False
2025-09-05,2S,BYBITSPOT->BINANCE,1,2,1000,0.0008053445630138,0.0135075925795601,0.037842671703187995,0.033586289375281936,0.02869410264710043,0.056456815537109344,False,False
2025-09-05,2S,BYBITSPOT->BINANCE,3,6,1000,0.0126406596140494,0.013594846220634,0.038087120214247164,0.033803243360301403,0.15146947875449723,0.23729185312157447,False,False
2025-09-05,2S,BYBITSPOT->BINANCE,6,12,1000,0.0141572427819027,0.0104956844704426,0.029404554466369824,0.02609725557975173,0.2705664378363942,0.383618704866579,False,False
2025-09-05,2S,BYBITSPOT->BITGET,1,2,1000,0.0247661799184974,0.010837642681179,0.030362579534781282,0.02694752607409769,0.6274987339763851,0.7390262465520645,False,False
2025-09-05,2S,BYBITSPOT->BITGET,3,6,1000,0.0058337798393481,0.0105626955759491,0.029592291789006245,0.02626387700896959,0.0796153386708881,0.13729498027675896,False,False
2025-09-05,2S,BYBITSPOT->BITGET,6,12,1000,0.0048675659718738,0.0109459355109222,0.03066597112581746,0.027216793472829206,0.06485172394784089,0.11503821693019334,False,False
2025-09-05,2S,BYBITSPOT->COINBASE,1,2,1000,-0.002730249987627,0.0097359597226882,0.027276120843226496,0.024208219093542184,0.01253269554821044,0.027096975798652435,False,False
2025-09-05,2S,BYBITSPOT->COINBASE,3,6,1000,-0.0097255464577131,0.0101054961370361,0.02831140859921804,0.02512706209786656,0.0017369171897815244,0.004563563950812154,False,False
2025-09-05,2S,BYBITSPOT->COINBASE,6,12,1000,-0.0138936138607701,0.0108366871102303,0.030359902421336547,0.0269451500709563,0.000593356610986033,0.0017115517201066446,False,False
2025-09-05,2S,COINBASE->BINANCE,1,2,1000,0.0185167432516695,0.0119617276993019,0.03351179950545665,0.02974253521275238,0.3401825666988214,0.46142094528329197,False,False
2025-09-05,2S,COINBASE->BINANCE,3,6,1000,-0.0201124021734242,0.013057847517482,0.036582672585350695,0.03246800958477976,0.00023243890000060346,0.0007235008506084398,False,False
2025-09-05,2S,COINBASE->BINANCE,6,12,1000,-0.0060841026860724,0.0103400393017389,0.02896850126245884,0.025710247780607903,0.005411438759227703,0.012766036762847254,False,False
2025-09-05,2S,COINBASE->BITGET,1,2,1000,0.0067124964874807,0.0094658937442178,0.026519507990028605,0.023536706827392614,0.10549650989739606,0.17470631647949175,False,False
2025-09-05,2S,COINBASE->BITGET,3,6,1000,-0.0214978640103803,0.012140818897386,0.03401353875870321,0.030187840974529687,9.548427460591464e-05,0.00031825130843296214,False,False
2025-09-05,2S,COINBASE->BITGET,6,12,1000,0.0070477409125906,0.0090545296047254,0.02536703629756494,0.022513860236023517,0.11868269087882632,0.19311149281631806,False,False
2025-09-05,2S,COINBASE->BYBITSPOT,1,2,1000,0.0052313644238881,0.0091896220989255,0.02574550943239395,0.022849764326697598,0.08215892734372648,0.14105647058242232,False,False
2025-09-05,2S,COINBASE->BYBITSPOT,3,6,1000,0.0287404308710409,0.0107639376708395,0.030156088667313275,0.02676426041879383,0.761179759586604,0.8473686548817357,False,True
2025-09-05,2S,COINBASE->BYBITSPOT,6,12,1000,-0.0180203193274798,0.0115425958843634,0.03233756600828409,0.028700374491661837,0.00021482710274538713,0.000672840760470349,False,False
2025-09-05,5S,BINANCE->BITGET,1,5,1000,-0.0010323271567769,0.0100781485698992,0.028234792059375947,0.025059063059684153,0.019585015065480434,0.04029388321355735,False,False
2025-09-05,5S,BINANCE->BITGET,3,15,1000,0.0002438017822474,0.0060220174060832,0.016871194948101693,0.014973594889866151,0.02746187598989659,0.05431641853121242,False,False
2025-09-05,5S,BINANCE->BITGET,6,30,1000,-0.0025606108075587,0.0084454855436549,0.023660747458890335,0.020999487489220037,0.011813011617825627,0.02570470127420808,False,False
2025-09-05,5S,BINANCE->BYBITSPOT,1,5,1000,-0.0027610006724251,0.0067814784194785,0.01899888969696306,0.01686197560722194,0.008963984799616374,0.02008521577970534,False,False
2025-09-05,5S,BINANCE->BYBITSPOT,3,15,1000,0.0081898102232115,0.007116893474687,0.019938583557567738,0.017695976709839273,0.2091978566658419,0.3106187337460201,False,False
2025-09-05,5S,BINANCE->BYBITSPOT,6,30,1000,-0.0039249179614194,0.0060242262567589,0.016877383231503753,0.014979087141541933,0.0045074797243127365,0.01082719707321992,False,False
2025-09-05,5S,BINANCE->COINBASE,1,5,1000,0.0334741641028647,0.0088506970898101,0.02479598213680744,0.02200703581192916,0.9657823333439662,0.9837107575327293,True,True
2025-09-05,5S,BINANCE->COINBASE,3,15,1000,-0.001541917605948,0.0067612480511985,0.018942212596232834,0.01681167330507457,0.014334211103504925,0.030540694051943026,False,False
2025-09-05,5S,BINANCE->COINBASE,6,30,1000,0.0023489877300087,0.0068579877096364,0.01921323699331775,0.017052214033796125,0.05289107818269349,0.09640092596480387,False,False
2025-09-05,5S,BITGET->BINANCE,1,5,1000,0.0369446022623622,0.0253971854114513,0.07115237923039629,0.06314946305365035,0.30667726974580267,0.42458383229713603,False,False
2025-09-05,5S,BITGET->BINANCE,3,15,1000,-0.0102836246126395,0.0195593826033707,0.0547972771770193,0.04863391313065927,0.006464332274582689,0.014980033858811267,False,False
2025-09-05,5S,BITGET->BINANCE,6,30,1000,0.000470016746494,0.018195572702335,0.05097644751796157,0.04524283409719975,0.026548413017594842,0.05272123823262705,False,False
2025-09-05,5S,BITGET->BYBITSPOT,1,5,1000,0.0066384818840147,0.0107630399526372,0.030153573633267684,0.02676202826505198,0.089607016734216,0.15195877980814743,False,False
2025-09-05,5S,BITGET->BYBITSPOT,3,15,1000,-0.0002840222215675,0.0114348262274935,0.03203564013063627,0.028432407949127495,0.023583233807060597,0.04749016091813323,False,False
2025-09-05,5S,BITGET->BYBITSPOT,6,30,1000,0.0085439484533761,0.0097121590777106,0.027209441308075698,0.024149039388141117,0.1400160368314649,0.22209500402198318,False,False
2025-09-05,5S,BITGET->COINBASE,1,5,1000,-0.0068103667142569,0.0092283796731983,0.02585409207956654,0.022946134060781824,0.003488450927667959,0.008589960469698007,False,False
2025-09-05,5S,BITGET->COINBASE,3,15,1000,-0.0011770802196747,0.0090765789409721,0.025428809392062896,0.022568685356292185,0.01832475025357862,0.03798719427589751,False,False
2025-09-05,5S,BITGET->COINBASE,6,30,1000,-0.0144281500489168,0.0088208985349983,0.024712498946125573,0.02193294245450966,0.0001617962616543415,0.0005180581593925912,False,False
2025-09-05,5S,BYBITSPOT->BINANCE,1,5,1000,0.0008053445630138,0.0135075925795601,0.037842671703187995,0.033586289375281936,0.02869410264710043,0.056456815537109344,False,False
2025-09-05,5S,BYBITSPOT->BINANCE,3,15,1000,0.0126406596140494,0.013594846220634,0.038087120214247164,0.033803243360301403,0.15146947875449723,0.23729185312157447,False,False
2025-09-05,5S,BYBITSPOT->BINANCE,6,30,1000,0.0141572427819027,0.0104956844704426,0.029404554466369824,0.02609725557975173,0.2705664378363942,0.383618704866579,False,False
2025-09-05,5S,BYBITSPOT->BITGET,1,5,1000,0.0247661799184974,0.010837642681179,0.030362579534781282,0.02694752607409769,0.6274987339763851,0.7390262465520645,False,False
2025-09-05,5S,BYBITSPOT->BITGET,3,15,1000,0.0058337798393481,0.0105626955759491,0.029592291789006245,0.02626387700896959,0.0796153386708881,0.13729498027675896,False,False
2025-09-05,5S,BYBITSPOT->BITGET,6,30,1000,0.0048675659718738,0.0109459355109222,0.03066597112581746,0.027216793472829206,0.06485172394784089,0.11503821693019334,False,False
2025-09-05,5S,BYBITSPOT->COINBASE,1,5,1000,-0.002730249987627,0.0097359597226882,0.027276120843226496,0.024208219093542184,0.01253269554821044,0.027096975798652435,False,False
2025-09-05,5S,BYBITSPOT->COINBASE,3,15,1000,-0.0097255464577131,0.0101054961370361,0.02831140859921804,0.02512706209786656,0.0017369171897815244,0.004563563950812154,False,False
2025-09-05,5S,BYBITSPOT->COINBASE,6,30,1000,-0.0138936138607701,0.0108366871102303,0.030359902421336547,0.0269451500709563,0.000593356610986033,0.0017115517201066446,False,False
2025-09-05,5S,COINBASE->BINANCE,1,5,1000,0.0185167432516695,0.0119617276993019,0.03351179950545665,0.02974253521275238,0.3401825666988214,0.46142094528329197,False,False
2025-09-05,5S,COINBASE->BINANCE,3,15,1000,-0.0201124021734242,0.013057847517482,0.036582672585350695,0.03246800958477976,0.00023243890000060346,0.0007235008506084398,False,False
2025-09-05,5S,COINBASE->BINANCE,6,30,1000,-0.0060841026860724,0.0103400393017389,0.02896850126245884,0.025710247780607903,0.005411438759227703,0.012766036762847254,False,False
2025-09-05,5S,COINBASE->BITGET,1,5,1000,0.0067124964874807,0.0094658937442178,0.026519507990028605,0.023536706827392614,0.10549650989739606,0.17470631647949175,False,False
2025-09-05,5S,COINBASE->BITGET,3,15,1000,-0.0214978640103803,0.012140818897386,0.03401353875870321,0.030187840974529687,9.548427460591464e-05,0.00031825130843296214,False,False
2025-09-05,5S,COINBASE->BITGET,6,30,1000,0.0070477409125906,0.0090545296047254,0.02536703629756494,0.022513860236023517,0.11868269087882632,0.19311149281631806,False,False
2025-09-05,5S,COINBASE->BYBITSPOT,1,5,1000,0.0052313644238881,0.0091896220989255,0.02574550943239395,0.022849764326697598,0.08215892734372648,0.14105647058242232,False,False
2025-09-05,5S,COINBASE->BYBITSPOT,3,15,1000,0.0287404308710409,0.0107639376708395,0.030156088667313275,0.02676426041879383,0.761179759586604,0.8473686548817357,False,True
